"","player","player_id","position","player_game_count","team_name","targets","receptions","caught_percent","yards","touchdowns","grades_offense","grades_pass_route","grades_hands_drop","grades_hands_fumble","grades_pass_block","yards_per_reception","yards_after_catch","yards_after_catch_per_reception","longest","first_downs","drops","interceptions","fumbles","avoided_tackles","targeted_qb_rating","penalties","declined_penalties","season","ï..season","Team","Cap.Number","Cash.Spent","snap_counts_offense","Year","experience"
"1248","Neal Sterling",9653,"TE",9,"NYJ",12,6,50,82,0,73.3,70.6,52.1,69.5,25.5,13.7,43,7.2,35,5,1,1,0,0,37.5,0,0,"2017",2017,"Jets",361765,361765,41,2015,"3"
"1249","Neal Sterling",9653,"TE",6,"JAX",16,12,75,110,0,59,63,62.1,71.9,77.1,9.2,52,4.3,17,6,1,0,0,0,93.2,2,0,"2016",2016,"Jaguars",525000,525000,73,2015,"2"
"1250","Neal Sterling",9653,"TE",5,"NYJ",7,6,85.7,47,0,51.1,54.2,74.6,70.1,73.8,7.8,29,4.8,12,2,0,0,0,0,94.6,1,0,"2018",NA,NA,NA,NA,66,2015,"4"
"1251","Pharoh Cooper",10751,"WR",10,"LA",19,14,73.7,106,0,52.8,54.4,50.1,81.3,NA,7.6,72,5.1,23,4,2,2,0,3,47.1,0,0,"2016",2016,"Rams",588667,1004668,65,2016,"1"
"1252","Pharoh Cooper",10751,"WR",13,"ARZ",33,25,75.8,243,1,70.3,69.4,65.2,89,65.6,9.7,79,3.2,28,10,2,0,0,2,106,1,1,"2019",2019,"Cardinals",550588,550588,67,2016,"4"
"1253","Pharoh Cooper",10751,"WR",16,"LA",18,11,61.1,84,0,63,59.6,60.2,38.2,77.5,7.6,54,4.9,26,3,1,0,0,2,72.5,0,0,"2017",2017,"Rams",678667,540000,118,2016,"2"
"1254","Pharoh Cooper",10751,"WR",2,"ARZ",1,0,0,0,0,57.1,57.5,NA,81.2,NA,NA,0,NA,0,0,0,0,0,0,39.6,0,0,"2018",2018,"Cardinals",74118,74118,3,2016,"3"
"1255","Rashard Higgins",10806,"WR",15,"CLV",12,6,50,77,0,61.5,60.3,52.1,69.5,NA,12.8,32,5.3,19,5,0,2,0,1,30.9,1,1,"2016",2016,"Browns",496096,634384,68,2016,"1"
"1256","Rashard Higgins",10806,"WR",7,"CLV",10,4,40,55,1,53.6,52.2,46.3,69.5,NA,13.8,10,2.5,35,3,1,0,0,0,91.7,1,0,"2019",2019,"Browns",2025000,2025000,59,2016,"4"
"1257","Rashard Higgins",10806,"WR",13,"CLV",51,39,76.5,572,4,68.1,68.2,65.5,22.5,NA,14.7,152,3.9,40,26,3,2,2,2,122.3,3,1,"2018",2018,"Browns",630000,630000,139,2016,"3"
"1258","Rashard Higgins",10806,"WR",15,"CLV",46,27,58.7,312,2,50.4,48.7,65.2,26.4,62.3,11.6,150,5.6,56,13,2,7,1,6,54.2,3,0,"2017",2017,"Browns",508235,508235,161,2016,"2"
"1259","Ricardo Louis",10748,"WR",14,"CLV",32,18,56.3,205,0,57.9,57.1,43.3,27.4,66.1,11.4,93,5.2,42,7,3,1,1,4,62.6,2,0,"2016",2016,"Browns",591960,1017848,95,2016,"1"
"1260","Ricardo Louis",10748,"WR",15,"CLV",55,27,49.1,357,0,53.1,52,27.5,76.1,62.3,13.2,83,3.1,37,18,7,2,0,3,54.9,1,0,"2017",2017,"Browns",681962,540000,168,2016,"2"
"1261","Sterling Shepard",10674,"WR",16,"NYG",103,65,63.1,683,8,66.4,66.4,62.2,81.7,68.8,10.5,261,4,32,42,6,5,0,8,88,1,1,"2016",2016,"Giants",1080831,2973324,358,2016,"1"
"1262","Sterling Shepard",10674,"WR",11,"NYG",83,59,71.1,731,2,70.7,70.6,69.8,45.8,NA,12.4,303,5.1,77,36,4,0,1,5,106,2,0,"2017",2017,"Giants",1351039,720208,216,2016,"2"
"1263","Sterling Shepard",10674,"WR",10,"NYG",83,57,68.7,576,3,75.8,73.8,75.9,81.1,67.1,10.1,184,3.2,36,29,3,4,0,7,80.2,2,1,"2019",2019,"Giants",3391455,10760624,181,2016,"4"
"1264","Sterling Shepard",10674,"WR",16,"NYG",102,66,64.7,872,4,67.3,66.2,49.8,81.4,42.3,13.2,316,4.8,58,47,8,2,0,6,96.5,6,3,"2018",2018,"Giants",1621247,990416,305,2016,"3"
"1265","Tajae Sharpe",10774,"WR",16,"TEN",46,26,56.5,316,2,61.7,61.6,64.3,76,67.6,12.2,80,3.1,28,22,2,3,0,1,65.1,3,0,"2018",2018,"Titans",698721,630000,241,2016,"3"
"1266","Tajae Sharpe",10774,"WR",16,"TEN",77,41,53.2,522,2,60.8,60.4,74.8,78.5,NA,12.7,88,2.1,34,27,2,1,0,2,77.9,3,0,"2016",2016,"Titans",518721,724884,267,2016,"1"
"1267","Tajae Sharpe",10774,"WR",15,"TEN",35,25,71.4,329,4,74.2,74.2,85.7,75.5,71.3,13.2,60,2.4,47,20,0,1,0,0,127,1,0,"2019",2019,"Titans",2093721,2025000,185,2016,"4"
"1268","Trevor Davis",10797,"WR",9,"GB",6,3,50,24,1,55.5,55.2,28,23.9,NA,8,9,3,9,2,2,0,0,0,100,0,0,"2016",2016,"Packers",506794,677176,28,2016,"1"
"1269","Trevor Davis",10797,"WR",12,"GB",6,5,83.3,70,0,59,58.6,74.6,88.2,NA,14,34,6.8,29,2,0,0,0,1,115.3,1,1,"2017",2017,"Packers",596794,540000,25,2016,"2"
"1270","Trevor Davis",10797,"WR",8,"MIA",10,8,80,111,0,49.3,49.7,77.3,36.7,NA,13.9,69,8.6,28,4,0,0,1,1,112.9,2,0,"2019",2019,"Dolphins",169412,169412,85,2016,"4"
"1271","Tyler Boyd",10689,"WR",10,"CIN",31,22,71,225,2,62,61.5,49.3,74.9,NA,10.2,93,4.2,49,14,3,1,0,1,99.5,0,0,"2017",2017,"Bengals",967948,643590,88,2016,"2"
"1272","Tyler Boyd",10689,"WR",14,"CIN",103,76,73.8,1028,7,84.5,85.7,84,82.3,NA,13.5,422,5.6,49,54,3,0,0,6,127.8,2,1,"2018",2018,"Bengals",1161537,837179,234,2016,"3"
"1273","Tyler Boyd",10689,"WR",16,"CIN",142,90,63.4,1046,5,73,72.2,67.1,30,65.3,11.6,358,4,47,51,7,6,2,10,79.7,1,0,"2019",2019,"Bengals",6023877,11330769,300,2016,"4"
"1274","Tyler Boyd",10689,"WR",16,"CIN",76,54,71.1,603,1,65.1,64.4,74,80.4,64.9,11.2,213,3.9,30,33,3,3,1,2,82.3,1,0,"2016",2016,"Bengals",774358,1747432,225,2016,"1"
"1275","Tyreek Hill",10799,"WR",16,"KC",129,87,67.4,1479,12,89.6,90.3,70.8,87.7,NA,17,524,6,75,59,5,6,0,11,117.7,6,1,"2018",2018,"Chiefs",704996,687496,262,2016,"3"
"1276","Tyreek Hill",10799,"WR",12,"KC",87,58,66.7,860,7,85.4,87.8,69.3,81.5,NA,14.8,282,4.9,57,39,4,2,0,9,116.1,1,0,"2019",2019,"Chiefs",2197000,6529500,172,2016,"4"
"1277","Tyreek Hill",10799,"WR",15,"KC",102,75,73.5,1183,7,81.4,84.1,77.4,87.9,61.6,15.8,447,6,79,41,4,1,0,8,130.5,3,1,"2017",2017,"Chiefs",586260,568760,230,2016,"2"
"1278","Tyreek Hill",10799,"WR",16,"KC",81,61,75.3,593,6,80.4,80.6,70.9,72.6,NA,9.7,278,4.6,49,31,4,2,1,13,109.7,1,0,"2016",2016,"Chiefs",497500,550000,119,2016,"1"
"1279","Amara Darboh",11861,"WR",16,"SEA",13,8,61.5,71,0,56.5,55.9,77.3,70.6,NA,8.9,15,1.9,16,2,0,0,0,1,76.1,1,0,"2017",2017,"Seahawks",641572,1171288,93,2017,"1"
"1280","ArDarius Stewart",11834,"WR",14,"NYJ",12,6,50,82,0,57,56,74.6,77.7,78.9,13.7,18,3,46,2,0,0,0,0,72.2,1,0,"2017",2017,"Jets",676581,1311324,113,2017,"1"
"1281","Chad Hansen",11896,"WR",14,"NYJ",15,9,60,94,0,53.7,53.2,77.3,70.6,NA,10.4,17,1.9,24,6,0,0,0,0,78.2,1,0,"2017",2017,"Jets",569912,884648,98,2017,"1"
"1282","Chad Williams",11853,"WR",10,"ARZ",42,17,40.5,171,1,53.7,52.7,41.6,74,65.7,10.1,18,1.1,22,9,3,2,0,0,40.9,0,0,"2018",2018,"Cardinals",758072,581500,131,2017,"2"
"1283","Chad Williams",11853,"WR",1,"IND",1,0,0,0,0,54.4,55.4,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,39.6,0,0,"2019",2019,"Colts",151765,151765,1,2017,"3"
"1284","Chad Williams",11853,"WR",6,"ARZ",5,3,60,31,0,60.9,59.7,70.5,68.7,NA,10.3,5,1.7,15,1,0,1,0,0,38.3,1,0,"2017",2017,"Cardinals",641572,1171288,24,2017,"1"
"1285","Chris Godwin",11839,"WR",16,"TB",54,34,63,525,1,81.9,80.4,70.5,77.5,NA,15.4,173,5.1,70,27,2,2,0,8,85.8,0,0,"2017",2017,"Buccaneers",663041,1257164,173,2017,"1"
"1286","Chris Godwin",11839,"WR",14,"TB",114,86,75.4,1333,9,90.7,90.4,90.8,82.8,73.2,15.5,580,6.7,71,63,1,5,0,17,121.7,2,1,"2019",2019,"Buccaneers",875041,677000,306,2017,"3"
"1287","Chris Godwin",11839,"WR",16,"TB",91,59,64.8,842,7,80.4,79.6,90,18.7,NA,14.3,247,4.2,48,45,1,2,4,7,111.1,1,0,"2018",2018,"Buccaneers",779541,581500,235,2017,"2"
"1288","Cooper Kupp",11824,"WR",8,"LA",49,40,81.6,566,6,77.4,79.1,75,79.9,79.9,14.2,304,7.6,70,25,2,1,0,6,145.9,0,0,"2018",2018,"Rams",878736,640046,171,2017,"2"
"1289","Cooper Kupp",11824,"WR",16,"LA",132,94,71.2,1161,10,74.6,76.1,89.2,22.6,72,12.4,548,5.8,66,51,3,2,3,8,117,4,0,"2019",2019,"Rams",1049808,811118,281,2017,"3"
"1290","Cooper Kupp",11824,"WR",15,"LA",90,62,68.9,869,5,78.3,78.5,52.4,43.8,75.7,14,367,5.9,64,42,7,1,1,15,113.6,3,1,"2017",2017,"Rams",703690,1419760,293,2017,"1"
"1291","Corey Davis",11760,"WR",11,"TEN",64,34,53.1,375,0,60.1,61.5,70.9,28.4,NA,11,117,3.4,37,17,2,3,1,7,51.2,0,0,"2017",2017,"Titans",4617227,17073908,166,2017,"1"
"1292","Corey Davis",11760,"WR",16,"TEN",108,65,60.2,891,4,76.4,75.8,72.2,48.2,NA,13.7,274,4.2,51,46,4,1,1,8,95.1,2,0,"2018",2018,"Titans",5771534,1619307,350,2017,"2"
"1293","Corey Davis",11760,"WR",15,"TEN",68,43,63.2,601,2,69.9,70.1,68,31.2,68.1,14,215,5,38,31,3,0,1,7,101.4,3,0,"2019",2019,"Titans",6925841,2773614,277,2017,"3"
"1294","Curtis Samuel",11795,"WR",13,"CAR",62,39,62.9,494,5,71.5,71.9,65.1,44.4,NA,12.7,116,3,53,24,3,2,0,9,101.1,2,0,"2018",2018,"Panthers",1466741,758348,141,2017,"2"
"1295","Curtis Samuel",11795,"WR",16,"CAR",103,54,52.4,627,6,62.7,63,47.6,82.6,65.7,11.6,159,2.9,44,36,7,1,0,3,86.5,2,0,"2019",2019,"Panthers",1760089,1051696,265,2017,"3"
"1296","Curtis Samuel",11795,"WR",9,"CAR",26,15,57.7,115,0,56.9,53.6,29.5,79,NA,7.7,54,3.6,23,6,4,0,0,1,68.6,1,0,"2017",2017,"Panthers",1173393,3298572,79,2017,"1"
"1297","Dede Westbrook",11865,"WR",16,"JAX",96,66,68.8,717,5,71.3,70,63.4,37.9,61.6,10.9,363,5.5,61,38,6,3,2,8,94.8,3,0,"2018",2018,"Jaguars",724041,555000,222,2017,"2"
"1298","Dede Westbrook",11865,"WR",15,"JAX",97,66,68,660,3,63.5,63.9,74.8,66.9,NA,10,312,4.7,39,31,4,2,0,9,88.9,3,1,"2019",2019,"Jaguars",814041,645000,145,2017,"3"
"1299","Dede Westbrook",11865,"WR",7,"JAX",49,27,55.1,339,1,60.7,60,45.2,26.8,NA,12.6,90,3.3,29,15,4,1,1,3,75.1,3,0,"2017",2017,"Jaguars",517041,1072341,134,2017,"1"
"1300","Demarcus Robinson",10760,"WR",16,"KC",37,21,56.8,212,0,51.9,50.8,37.3,75.3,62.4,10.1,48,2.3,33,14,3,2,0,0,50.7,1,0,"2017",2017,"Chiefs",678293,549000,203,2016,"2"
"1301","Demarcus Robinson",10760,"WR",16,"KC",30,22,73.3,288,4,58.6,60.4,60.5,75.5,NA,13.1,113,5.1,89,12,2,1,0,4,128.9,4,0,"2018",2018,"Chiefs",768293,639000,149,2016,"3"
"1302","Demarcus Robinson",10760,"WR",16,"KC",53,32,60.4,449,4,57.8,58.6,62.7,77.4,66.3,14,107,3.3,44,19,2,2,0,9,97.1,3,1,"2019",2019,"Chiefs",2154293,2025000,207,2016,"4"
"1303","Isaiah McKenzie",11927,"WR",15,"BUF",38,27,71.1,254,1,68.8,66,65,80.1,NA,9.4,211,7.8,46,12,2,0,0,4,97.9,1,0,"2019",2019,"Bills",645000,645000,194,2017,"3"
"1304","Isaiah McKenzie",11927,"WR",8,"BUF",29,18,62.1,179,0,67,66.4,70.5,50.6,NA,9.9,73,4.1,23,10,1,1,0,5,65.2,0,0,"2018",2018,"Bills",261176,261176,56,2017,"2"
"1305","Isaiah McKenzie",11927,"WR",10,"DEN",12,4,33.3,29,0,46.2,46.5,42.1,27.9,NA,7.3,12,3,14,2,1,1,0,1,7.6,0,0,"2017",2017,"Broncos",523964,700856,40,2017,"1"
"1306","Jehu Chesson",11894,"WR",4,"KC",4,2,50,18,0,59.3,54.9,68.3,70.2,NA,9,15,7.5,10,2,0,0,0,0,62.5,0,0,"2017",2017,"Chiefs",569912,884648,36,2017,"1"
"1307","Jehu Chesson",11894,"WR",2,"WAS",2,1,50,7,0,58,63.4,64.7,67.2,NA,7,1,1,7,1,0,0,0,0,58.3,0,0,"2018",2018,"Redskins",359118,359118,4,2017,"2"
"1308","John Ross",11764,"WR",3,"CIN",2,0,0,0,0,38.1,54.1,NA,16.2,NA,NA,0,NA,0,0,0,0,0,0,39.6,0,0,"2017",2017,"Bengals",3111975,11052900,6,2017,"1"
"1309","John Ross",11764,"WR",13,"CIN",55,21,38.2,210,7,49.4,50.6,27.1,76,NA,10,59,2.8,39,13,7,5,0,3,51.5,2,0,"2018",2018,"Bengals",3889969,1242994,198,2017,"2"
"1310","John Ross",11764,"WR",8,"CIN",55,28,50.9,506,3,63.1,64.2,29,27.9,62.4,18.1,202,7.2,66,22,7,2,1,6,85.9,2,0,"2019",2019,"Bengals",4667963,2020988,126,2017,"3"
"1311","Josh Malone",11883,"WR",11,"CIN",16,6,37.5,63,1,50.7,53,74.6,70.6,NA,10.5,13,2.2,25,3,0,1,0,0,44.5,0,0,"2017",2017,"Bengals",613382,1058528,84,2017,"1"
"1312","Josh Malone",11883,"WR",8,"CIN",4,1,25,12,0,51,51,28.8,61.2,NA,12,-1,-1,12,1,1,1,0,0,0,0,0,"2018",2018,"Bengals",703382,555000,22,2017,"2"
"1313","Josh Reynolds",11872,"WR",15,"LA",23,11,47.8,104,1,58.4,56.7,62.1,71.9,85.8,9.5,34,3.1,28,7,1,0,0,1,75.3,0,0,"2017",2017,"Rams",627006,1113024,119,2017,"1"
"1314","Josh Reynolds",11872,"WR",16,"LA",39,21,53.8,326,1,65.9,65.6,61.3,76.7,75.6,15.5,143,6.8,31,15,2,1,0,7,79.6,1,0,"2019",2019,"Rams",807006,645000,189,2017,"3"
"1315","Josh Reynolds",11872,"WR",16,"LA",49,29,59.2,402,5,68.9,68.3,87.6,77.4,82.2,13.9,132,4.6,33,23,0,4,0,3,85.6,1,0,"2018",2018,"Rams",717006,555000,262,2017,"2"
"1316","JuJu Smith-Schuster",11817,"WR",14,"PIT",77,58,75.3,917,7,76.5,77.6,82.4,82.2,NA,15.8,394,6.8,97,39,2,2,0,9,134,7,1,"2017",2017,"Steelers",735516,1629123,249,2017,"1"
"1317","JuJu Smith-Schuster",11817,"WR",16,"PIT",161,111,68.9,1426,7,81.8,81.2,80.2,60.6,NA,12.8,660,5.9,97,67,6,4,1,7,100.6,2,0,"2018",2018,"Steelers",953586,655717,230,2017,"2"
"1318","JuJu Smith-Schuster",11817,"WR",12,"PIT",68,42,61.8,552,3,63.1,63,45.9,31.2,NA,13.1,241,5.7,76,23,6,3,1,4,83.7,2,1,"2019",2019,"Steelers",1144303,846434,167,2017,"3"
"1319","Kaelin Clay",9617,"WR",13,"CAR",19,6,31.6,85,0,54,51.8,29.7,31.4,66.6,14.2,24,4,28,5,2,0,0,0,47,1,0,"2017",2017,"Panthers",317647,317647,94,2015,"3"
"1320","Kenny Golladay",11851,"WR",16,"DET",113,65,57.5,1190,11,79.9,79.3,61.5,46.5,48.3,18.3,303,4.7,75,52,5,5,1,4,107.9,6,3,"2019",2019,"Lions",855706,676000,313,2017,"3"
"1321","Kenny Golladay",11851,"WR",15,"DET",115,70,60.9,1063,5,81,81.3,81.9,49.4,NA,15.2,350,5,60,55,3,2,1,7,98.6,4,1,"2018",2018,"Lions",765706,586000,293,2017,"2"
"1322","Kenny Golladay",11851,"WR",11,"DET",48,28,58.3,477,3,68,68.1,56.8,76.6,65.7,17,177,6.3,54,18,3,1,0,4,104.3,3,0,"2017",2017,"Lions",644706,1183824,155,2017,"1"
"1323","Mack Hollins",11873,"WR",16,"PHI",21,16,76.2,226,1,63.1,61.7,52.8,73.3,64.9,14.1,51,3.2,64,8,2,1,0,0,106.4,0,0,"2017",2017,"Eagles",623917,1100668,112,2017,"1"
"1324","Mack Hollins",11873,"WR",15,"MIA",22,10,45.5,125,0,49.5,50.2,45.7,71.9,67.6,12.5,37,3.7,20,7,2,0,0,0,63.6,5,2,"2019",2019,"Dolphins",151765,151765,171,2017,"3"
"1325","Noah Brown",11993,"WR",7,"DAL",8,5,62.5,54,0,74,76.1,73.4,68,74.3,10.8,21,4.2,22,2,0,0,0,2,82.3,2,0,"2018",2018,"Cowboys",479282,461294,77,2017,"2"
"1326","Noah Brown",11993,"WR",12,"DAL",9,4,44.4,33,0,69.9,58.7,41.6,67,NA,8.3,22,5.5,14,3,1,0,0,0,54.4,0,0,"2017",2017,"Cowboys",482988,536952,113,2017,"1"
"1327","Ryan Switzer",11888,"WR",7,"PIT",10,8,80,27,0,51.8,52.8,76.5,83.1,NA,3.4,16,2,8,2,0,0,0,0,79.2,0,0,"2019",2019,"Steelers",645000,645000,11,2017,"3"
"1328","Ryan Switzer",11888,"WR",13,"DAL",7,6,85.7,41,0,61.5,64.7,49.7,88.2,NA,6.8,21,3.5,12,4,1,0,0,1,91.1,0,0,"2017",2017,"Cowboys",607246,1033984,32,2017,"1"
"1329","Ryan Switzer",11888,"WR",16,"PIT",44,36,81.8,253,1,63,62.4,72,90,NA,7,136,3.8,24,15,2,0,0,2,98.2,0,0,"2018",2018,"Steelers",555000,555000,35,2017,"2"
"1330","Shelton Gibson",11921,"WR",2,"PHI",3,2,66.7,11,0,56.2,56.4,68.3,64,NA,5.5,0,0,6,0,0,0,0,0,72.9,0,0,"2017",2017,"Eagles",529312,722248,7,2017,"1"
"1331","Shelton Gibson",11921,"WR",9,"PHI",3,1,33.3,48,0,58.4,58.5,64.7,69.5,NA,48,2,2,48,1,0,0,0,0,81.9,0,0,"2018",2018,"Eagles",619312,555000,20,2017,"2"
"1332","Stacy Coley",11974,"WR",2,"NYG",1,0,0,0,0,41.9,44,27.9,71.9,NA,NA,0,NA,0,0,1,0,0,0,39.6,0,0,"2018",NA,NA,NA,NA,7,2017,"2"
"1333","Stacy Coley",11974,"WR",3,"MIN",1,0,0,0,0,53.1,53.2,NA,62.8,NA,NA,0,NA,0,0,0,0,0,0,39.6,0,0,"2017",2017,"Vikings",489173,561692,8,2017,"1"
"1334","Taywan Taylor",11827,"WR",3,"CLV",1,0,0,0,0,52.5,52.7,NA,68.7,NA,NA,0,NA,0,0,0,0,0,0,39.6,0,0,"2019",2019,"Browns",773500,773500,6,2017,"3"
"1335","Taywan Taylor",11827,"WR",13,"TEN",55,37,67.3,466,1,70,68.4,48.1,29.3,NA,12.6,175,4.7,55,19,5,1,1,5,91.9,1,0,"2018",2018,"Titans",859003,630000,177,2017,"2"
"1336","Taywan Taylor",11827,"WR",16,"TEN",26,16,61.5,231,1,58.3,58.7,81.7,76.3,NA,14.4,57,3.6,53,9,0,1,0,1,87.2,0,0,"2017",2017,"Titans",694003,1381012,55,2017,"1"
"1337","Trent Taylor",11932,"WR",14,"SF",38,26,68.4,215,1,56.2,56.5,65,80.8,62.3,8.3,103,4,23,11,2,2,0,1,69.5,2,0,"2018",2018,"49ers",605487,555000,59,2017,"2"
"1338","Trent Taylor",11932,"WR",15,"SF",59,43,72.9,430,2,68.4,66.6,61.2,29.7,69.6,10,190,4.4,33,28,4,3,0,4,83.3,2,0,"2017",2017,"49ers",515487,666948,111,2017,"1"
"1339","Zay Jones",11792,"WR",15,"BUF",65,27,41.5,316,2,55.2,52.9,36.2,75.9,NA,11.7,69,2.6,33,19,5,1,0,1,60.8,1,1,"2017",2017,"Bills",1232690,3535760,307,2017,"1"
"1340","Zay Jones",11792,"WR",16,"BUF",99,56,56.6,652,7,62.2,60.4,75.9,43.7,76.9,11.6,130,2.3,57,31,3,5,1,1,79.2,0,0,"2018",2018,"Bills",1540863,773173,357,2017,"2"
"1341","Zay Jones",11792,"WR",15,"OAK",43,27,62.8,216,0,53.7,52.1,86.5,76.2,44.9,8,78,2.9,23,10,0,2,0,0,56,0,0,"2019",2019,"Raiders",728009,728009,237,2017,"3"
"1342","Anthony Miller",48160,"WR",16,"CHI",81,52,64.2,656,2,66,67.9,66.1,40.7,NA,12.6,225,4.3,35,34,4,2,0,2,87.3,4,1,"2019",2019,"Bears",1216750,723350,192,2018,"2"
"1343","Anthony Miller",48160,"WR",14,"CHI",54,33,61.1,423,7,60.4,61.6,53.4,80.9,NA,12.8,173,5.2,55,19,4,1,0,2,117.5,5,0,"2018",2018,"Bears",973400,2453600,187,2018,"1"
"1344","Antonio Callaway",48101,"WR",4,"CLV",15,8,53.3,89,0,54.8,57,54.5,70.1,NA,11.1,44,5.5,41,3,1,2,0,1,31.7,2,0,"2019",NA,NA,NA,NA,45,2018,"2"
"1345","Antonio Callaway",48101,"WR",16,"CLV",78,43,55.1,586,5,63.6,63.1,40.6,46.8,NA,13.6,233,5.4,71,27,6,5,1,3,74,3,0,"2018",2018,"Browns",659464,1197856,230,2018,"1"
"1346","Auden Tate",48192,"WR",5,"CIN",12,4,33.3,35,0,53.5,56.5,41.6,67,NA,8.8,3,0.8,15,2,1,0,0,0,42.4,1,0,"2018",2018,"Bengals",225882,225882,19,2018,"1"
"1347","Auden Tate",48192,"WR",12,"CIN",78,40,51.3,575,1,70.5,70,51,78.1,81.3,14.4,137,3.4,33,30,5,2,1,5,69.1,2,0,"2019",2019,"Bengals",538765,538765,217,2018,"2"
"1348","Calvin Ridley",48262,"WR",16,"ATL",91,64,70.3,821,10,68.8,70.5,48.5,24.6,NA,12.8,367,5.7,75,38,8,2,2,3,125.8,1,1,"2018",2018,"Falcons",1981951,6487804,145,2018,"1"
"1349","Calvin Ridley",48262,"WR",13,"ATL",91,63,69.2,866,7,74.9,74.8,78.4,47,NA,13.7,141,2.2,36,47,3,2,0,4,115.9,4,1,"2019",2019,"Falcons",2477439,975488,155,2018,"2"
"1350","Christian Kirk",47546,"WR",13,"ARZ",99,68,68.7,709,3,62.5,62,80.3,84.4,66.2,10.4,296,4.4,69,31,3,1,0,4,95.1,2,0,"2019",2019,"Cardinals",1339744,747949,243,2018,"2"
"1351","Christian Kirk",47546,"WR",12,"ARZ",65,43,66.2,590,3,70.3,70.1,68.6,85.5,NA,13.7,229,5.3,75,21,3,4,0,4,84.8,0,0,"2018",2018,"Cardinals",1071795,2847180,175,2018,"1"
"1352","Courtland Sutton",48164,"WR",16,"DEN",79,42,53.2,704,4,63.8,62.5,29.4,78.6,NA,16.8,167,4,42,30,9,3,0,6,84.6,6,0,"2018",2018,"Broncos",1243987,3535948,244,2018,"1"
"1353","Courtland Sutton",48164,"WR",16,"DEN",115,72,62.6,1112,6,83.1,80.5,82.1,28,NA,15.4,361,5,70,49,3,2,2,16,104.7,1,1,"2019",2019,"Broncos",1554984,790997,356,2018,"2"
"1354","D.J. Moore",48267,"WR",16,"CAR",76,54,71.1,781,2,72,73.7,67.5,21.4,64.9,14.5,427,7.9,82,32,4,3,1,17,96.4,3,0,"2018",2018,"Panthers",2031148,6684592,261,2018,"1"
"1355","D.J. Moore",48267,"WR",15,"CAR",130,87,66.9,1175,4,82.3,80.2,76.5,35.4,75.4,13.5,392,4.5,52,62,5,5,2,13,89.7,1,0,"2019",2019,"Panthers",2538935,987787,299,2018,"2"
"1356","DaeSean Hamilton",45416,"WR",14,"DEN",45,30,66.7,243,2,60.1,60.4,67.3,77.8,NA,8.1,71,2.4,24,16,2,1,0,1,85.7,1,0,"2018",2018,"Broncos",650660,1162640,179,2018,"1"
"1357","DaeSean Hamilton",45416,"WR",16,"DEN",48,28,58.3,297,1,56.4,54.4,47.7,76.3,66.2,10.6,132,4.7,28,19,4,0,0,2,83.4,2,0,"2019",2019,"Broncos",740660,570000,232,2018,"2"
"1358","Damion Ratley",48182,"WR",5,"CLV",20,13,65,144,0,55.9,56.5,47.7,72.3,NA,11.1,52,4,27,5,2,1,0,1,65.4,1,0,"2018",2018,"Browns",528467,673868,48,2018,"1"
"1359","Damion Ratley",48182,"WR",10,"CLV",22,12,54.5,200,1,62.9,65,79.4,72.7,NA,16.7,50,4.2,46,11,0,1,0,2,81.6,3,1,"2019",2019,"Browns",618467,570000,83,2018,"2"
"1360","Dante Pettis",48113,"WR",11,"SF",23,11,47.8,109,2,56.4,54.5,60.2,72,NA,9.9,26,2.4,21,7,1,2,0,2,54.4,1,0,"2019",2019,"49ers",1454673,770935,156,2018,"2"
"1361","Dante Pettis",48113,"WR",11,"SF",40,27,67.5,467,5,68.5,69.8,65.2,80.3,NA,17.3,214,7.9,75,19,1,2,0,6,125.7,1,0,"2018",2018,"49ers",1163738,3214952,166,2018,"1"
"1362","David Moore",11981,"WR",14,"SEA",34,17,50,301,2,67,67.4,68.7,39.9,NA,17.7,129,7.6,60,14,1,1,1,5,88,3,0,"2019",2019,"Seahawks",645000,645000,104,2017,"3"
"1363","David Moore",11981,"WR",16,"SEA",50,26,52,445,5,65.4,64.9,64.3,21.7,NA,17.1,89,3.4,54,16,2,2,2,2,99.2,3,0,"2018",2018,"Seahawks",555000,555000,273,2017,"2"
"1364","Equanimeous St. Brown",47967,"WR",11,"GB",34,21,61.8,328,0,64.3,63.8,84.1,75,NA,15.6,116,5.5,54,13,0,0,0,1,93.8,2,1,"2018",2018,"Packers",509602,598408,92,2018,"1"
"1365","Isaiah Ford",11991,"WR",8,"MIA",35,23,65.7,244,0,68.9,67.8,61.5,75.8,39.9,10.6,86,3.7,28,16,2,2,0,3,62.1,0,0,"2019",2019,"Dolphins",167647,167647,66,2017,"3"
"1366","Isaiah Ford",11991,"WR",1,"MIA",1,0,0,0,0,54.8,55,NA,NA,66.2,NA,0,NA,0,0,0,0,0,0,39.6,0,0,"2018",2018,"Dolphins",141176,141176,6,2017,"2"
"1367","J'Mon Moore",48316,"WR",6,"GB",3,2,66.7,15,0,53.5,53.5,68.3,17.9,NA,7.5,7,3.5,10,1,0,0,0,0,78.5,0,0,"2018",2018,"Packers",593089,932356,19,2018,"1"
"1368","James Washington",47792,"WR",15,"PIT",77,44,57.1,735,3,69.3,68.5,53.7,32.1,73.1,16.7,202,4.6,79,31,5,5,1,2,75.4,3,0,"2019",2019,"Steelers",1023033,684607,188,2018,"2"
