player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Bruce Irvin,7021,ED,16,SEA,435,344,81,10,65.0,44.6,59.0,68.1,79.2,42,10,12,20,0,8,2,2,13,1,1,0,0,,0,,0,0,0,39.6,2,0
Quinton Coples,7022,DI,16,NYJ,503,313,180,10,55.5,51.5,69.4,64.4,62.9,29,6,9,14,0,17,4,4,20,0,0,0,0,,0,,0,0,1,0.0,5,0
Dre Kirkpatrick,7023,CB,3,CIN,42,0,16,26,60.5,50.5,76.6,,62.9,0,0,0,0,0,3,0,0,0,0,4,3,37,12.3,2,13,0,0,0,103.1,0,0
Melvin Ingram III,7024,ED,16,SD,459,280,134,45,61.1,72.2,68.4,66.4,41.6,33,2,2,29,4,21,4,7,15,1,10,8,105,13.1,62,22,1,0,1,143.8,5,1
Shea McClellin,7025,ED,14,CHI,364,269,80,15,62.7,59.8,29.5,62.6,61.6,29,3,4,22,0,7,0,3,6,0,2,2,11,5.5,9,9,0,0,0,89.6,1,0
Chandler Jones,7027,ED,14,NE,731,453,265,13,76.4,69.1,66.1,74.7,65.9,43,6,9,28,3,22,10,3,20,3,1,1,7,7.0,1,7,0,0,0,95.8,3,0
Dont'a Hightower,7030,LB,14,NE,567,76,256,235,69.0,69.2,74.8,80.9,60.0,15,4,5,6,0,50,6,4,31,0,46,33,314,9.5,208,39,1,0,3,97.6,2,1
Whitney Mercilus,7031,ED,15,HST,496,310,173,13,61.1,64.8,80.3,57.2,80.7,21,6,1,14,1,12,2,0,14,2,1,1,0,0.0,1,0,0,0,0,79.2,2,0
Nick Perry,7033,ED,6,GB,198,106,72,20,57.4,57.6,82.4,68.6,29.0,10,2,0,8,1,10,4,0,6,1,5,5,60,12.0,34,16,0,0,0,116.7,1,0
Courtney Upshaw,7039,ED,16,BLT,745,323,319,103,67.1,78.3,58.3,53.2,55.3,21,2,6,13,1,36,9,6,32,0,12,9,93,10.3,85,23,0,0,0,96.9,0,0
Derek Wolfe,7040,ED,16,DEN,901,529,350,22,65.7,74.9,80.7,52.3,62.3,25,6,7,12,2,30,9,0,28,0,0,0,0,,0,,0,0,0,0.0,0,0
Andre Branch,7042,ED,13,JAX,412,259,142,11,61.6,62.7,75.9,55.9,72.1,14,1,2,11,0,12,2,1,10,1,2,0,0,,0,,0,0,1,39.6,2,0
Janoris Jenkins,7043,CB,15,SL,955,13,350,592,64.7,64.7,35.4,65.3,63.0,3,0,1,2,0,71,6,18,17,0,107,66,715,10.8,242,68,5,4,10,81.3,2,0
Mychal Kendricks,7049,LB,15,PHI,927,37,419,471,55.0,56.2,49.2,64.3,54.6,6,1,1,4,0,65,14,14,38,0,69,48,414,8.6,356,43,4,0,7,104.4,5,1
Bobby Wagner,7050,LB,16,SEA,850,57,332,461,88.3,90.1,90.9,73.3,76.1,11,2,3,6,0,111,23,8,58,0,46,37,381,10.3,169,29,2,3,1,88.5,1,0
Tavon Wilson,7051,S,16,NE,464,4,141,319,64.5,78.8,78.2,81.8,57.9,1,0,0,1,0,29,2,3,13,0,34,24,284,11.8,67,50,4,4,1,95.3,0,0
Kendall Reyes,7052,DI,16,SD,531,347,184,0,61.8,53.7,65.2,62.9,62.6,33,5,7,21,1,8,8,1,12,0,0,0,0,,0,,0,0,0,0.0,0,0
Jerel Worthy,7054,DI,14,GB,452,313,137,2,44.1,64.4,55.7,46.8,55.5,9,3,1,5,0,7,2,1,10,0,0,0,0,,0,,0,0,0,0.0,5,2
Zach Brown,7055,LB,16,TEN,742,69,348,325,66.9,60.0,67.2,74.6,68.6,13,5,1,7,0,66,10,12,41,0,56,45,352,7.8,252,27,1,3,2,76.5,1,0
Devon Still,7056,DI,8,CIN,156,78,78,0,65.3,62.4,72.5,62.8,,5,1,1,3,0,6,2,1,4,1,0,0,0,,0,,0,0,0,0.0,0,0
Lavonte David,7060,LB,16,TB,1057,154,363,540,69.1,73.5,79.6,59.0,65.1,20,2,4,14,0,122,14,13,70,0,77,61,488,8.0,337,26,5,1,3,109.3,0,0
Vinny Curry,7061,ED,6,PHI,88,33,55,0,64.1,63.6,74.3,61.3,60.6,3,0,0,3,0,8,1,0,6,0,0,0,0,,0,,0,0,0,0.0,1,0
Casey Hayward Jr.,7064,CB,16,GB,684,40,186,458,92.2,87.8,84.3,40.0,92.1,4,0,1,3,0,46,9,3,20,1,74,33,456,13.8,186,56,0,6,12,31.1,0,0
Trumaine Johnson,7067,CB,15,SL,355,2,91,262,78.7,79.3,38.1,51.5,77.2,0,0,0,0,0,27,3,6,11,0,42,22,308,14.0,98,44,2,2,5,72.3,0,0
Josh Robinson,7068,CB,16,MIN,637,1,157,479,53.6,76.5,58.3,57.3,50.5,0,0,0,0,0,49,4,8,14,0,73,53,489,9.2,101,30,6,2,1,106.5,3,0
Olivier Vernon,7074,ED,16,MIA,431,289,88,54,69.7,68.4,75.8,59.6,86.3,21,3,7,11,0,14,6,1,14,0,5,4,47,11.8,25,29,0,0,0,105.8,1,1
Brandon Taylor,7075,S,4,SD,40,1,29,10,64.9,79.4,84.4,80.1,41.3,1,1,0,0,0,4,1,0,3,0,1,1,42,42.0,0,42,0,0,0,118.8,0,0
Demario Davis,7079,LB,15,NYJ,309,58,129,122,58.0,55.6,59.2,60.3,59.4,7,0,1,6,0,24,2,3,12,0,11,10,112,11.2,83,27,0,0,0,109.1,0,0
Jamell Fleming,7082,CB,10,ARZ,270,0,90,180,61.4,55.0,68.6,,61.7,0,0,0,0,0,21,3,2,1,0,31,21,248,11.8,82,47,2,0,1,113.4,0,0
Tyrone Crawford,7083,DI,16,DAL,296,163,133,0,60.0,60.5,77.0,55.1,62.6,8,0,3,5,0,19,3,0,13,0,0,0,0,,0,,0,0,0,0.0,0,0
Dwight Bentley,7086,CB,4,DET,165,0,49,116,44.8,43.0,32.7,,45.7,0,0,0,0,0,16,0,5,3,0,20,17,165,9.7,52,27,0,0,0,101.0,5,1
John Hughes,7088,DI,16,CLV,514,287,223,4,55.6,55.9,77.0,58.9,49.6,9,3,0,6,1,23,5,2,19,0,0,0,0,,0,,0,0,0,0.0,1,0
Akiem Hicks,7090,DI,14,NO,372,188,181,3,68.5,63.9,57.4,63.3,64.3,10,0,2,8,2,17,4,1,13,1,0,0,0,,0,,0,0,0,0.0,1,0
Brandon Thompson,7093,DI,3,CIN,22,12,10,0,70.6,66.7,66.8,64.4,,1,0,0,1,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Jayron Hosley,7094,CB,12,NYG,452,5,160,287,46.8,62.5,57.7,82.0,43.5,2,0,1,1,0,28,4,7,10,1,47,33,467,14.2,186,40,4,1,2,121.5,4,1
Omar Bolden,7101,CB,7,DEN,76,1,8,67,57.0,64.7,58.8,59.1,56.1,0,0,0,0,0,3,0,1,1,0,11,7,93,13.3,32,34,1,0,1,120.6,0,0
Frank Alexander,7103,ED,16,CAR,551,360,186,5,60.6,48.1,38.4,69.5,56.5,35,3,6,26,4,10,5,4,11,0,2,2,18,9.0,3,13,0,0,0,104.2,2,2
Nigel Bradham,7105,LB,14,BUF,395,15,236,144,61.5,62.3,67.6,65.0,57.2,2,0,0,2,0,37,10,4,24,0,24,14,142,10.1,73,39,1,0,1,89.2,0,0
Kyle Wilber,7113,LB,4,DAL,16,6,8,2,28.6,63.9,26.3,54.9,27.8,0,0,0,0,0,1,0,1,0,0,2,2,35,17.5,22,19,0,0,0,118.8,0,0
Jaye Howard Jr.,7114,DI,2,SEA,22,22,0,0,51.9,,,52.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Coty Sensabaugh,7115,CB,14,TEN,313,1,86,226,55.1,59.0,72.6,59.0,54.2,0,0,0,0,0,26,3,2,4,0,35,25,270,10.8,135,36,2,0,2,112.8,3,1
Keenan Robinson,7119,ED,10,WAS,68,12,14,42,72.9,65.8,77.5,59.9,71.8,1,0,0,1,0,5,0,0,3,0,6,3,39,13.0,13,19,0,0,0,70.8,0,0
James-Michael Johnson,7120,LB,9,CLV,287,13,183,91,56.8,53.1,81.9,71.4,60.2,3,0,0,3,0,21,3,1,14,0,9,8,51,6.4,34,12,0,0,0,90.3,0,0
Brandon Boykin,7123,CB,16,PHI,509,6,138,365,71.2,66.2,41.5,65.3,70.3,1,1,0,0,0,23,1,5,6,0,50,27,375,13.9,155,61,3,0,6,98.3,1,1
Ron Brooks,7124,CB,7,BUF,161,1,39,121,53.4,29.6,32.1,59.1,60.5,0,0,0,0,0,11,1,4,2,0,26,13,147,11.3,19,24,3,0,4,105.8,3,0
Ronnell Lewis,7125,ED,1,DET,1,1,0,0,60.0,,,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jared Crick,7126,DI,15,HST,217,104,112,1,67.6,69.6,58.2,60.7,60.4,5,0,3,2,2,16,6,3,13,0,0,0,0,,0,,0,0,0,0.0,1,0
Rhett Ellison,7128,FB,1,MIN,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Miles Burris,7129,LB,16,OAK,868,142,385,341,51.7,59.8,48.9,61.2,40.8,17,2,9,6,0,70,16,20,40,0,51,48,428,8.9,317,26,1,1,2,100.0,2,1
Mike Daniels,7132,DI,14,GB,224,145,76,3,55.3,50.2,55.8,62.2,59.2,10,2,2,6,1,7,1,1,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Jerron McMillian,7133,S,16,GB,586,30,160,396,65.2,63.9,47.3,56.4,65.7,4,0,0,4,0,21,2,5,5,0,34,21,266,12.7,116,36,1,1,4,83.7,2,0
Robert Blanton,7136,S,3,MIN,56,0,15,41,63.9,68.8,80.4,,60.0,0,0,0,0,0,4,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Najee Goode,7137,LB,1,TB,3,0,1,2,62.4,60.0,,,60.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tank Carder,7141,LB,4,CLV,29,0,19,10,88.5,72.3,74.9,,85.6,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Josh Kaddu,7148,LB,3,MIA,11,10,0,1,33.5,,19.5,52.6,59.3,1,0,0,1,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jack Crawford,7151,ED,4,OAK,49,18,29,2,68.7,70.2,72.4,56.4,60.2,1,0,0,1,0,4,1,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Jonathan Massaquoi,7156,ED,3,ATL,27,20,6,1,57.3,62.2,,54.7,60.0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jeremy Lane,7164,CB,4,SEA,163,3,44,116,62.4,53.3,40.3,51.1,64.2,0,0,0,0,0,9,3,4,1,0,25,15,179,11.9,49,37,2,0,1,108.6,1,1
Keith Tandy,7166,CB,1,TB,7,0,0,7,61.1,,,,60.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Winston Guy,7171,S,1,SEA,7,5,0,2,90.9,,,92.6,60.4,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Bush,7176,S,5,NYJ,17,4,4,9,70.8,66.8,79.1,64.8,61.4,1,0,0,1,0,1,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Danny Trevathan,7177,LB,13,DEN,238,30,61,147,56.9,68.4,79.4,56.3,52.1,3,1,0,2,0,23,5,1,11,0,25,17,178,10.5,117,29,1,0,2,101.8,1,0
Christo Bilukidi,7178,DI,13,OAK,242,109,133,0,57.6,60.9,72.9,58.4,,3,0,1,2,1,8,1,1,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Charles Mitchell,7180,S,1,ATL,2,0,1,1,60.0,60.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jonte Green,7184,CB,12,DET,396,1,125,270,67.3,71.7,54.3,78.0,65.7,1,1,0,0,0,22,2,5,7,0,36,27,315,11.7,136,39,3,1,3,117.2,2,0
Billy Winn,7190,DI,16,CLV,702,434,250,18,59.8,68.5,61.1,57.2,55.1,19,1,6,12,1,23,5,2,19,0,2,2,18,9.0,7,9,0,1,0,64.6,3,0
Nate Ebner,7193,S,5,NE,36,0,12,24,52.5,54.5,33.9,,55.6,0,0,0,0,0,1,0,1,1,0,2,2,43,21.5,11,35,1,0,0,158.3,0,0
Audie Cole,7195,LB,1,MIN,1,0,1,0,60.4,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Scott Solomon,7196,ED,13,TEN,168,84,84,0,55.4,63.6,71.4,51.3,,4,0,1,3,0,2,2,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Richard Crawford,7198,CB,10,WAS,198,3,37,158,68.4,55.1,36.6,84.3,67.4,1,0,1,0,0,17,3,6,6,0,22,13,199,15.3,100,59,2,1,0,100.4,0,0
Kheeston Randall,7200,DI,12,MIA,145,77,67,1,54.2,55.0,72.0,55.0,60.0,2,0,0,2,0,6,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
D.J. Campbell,7201,S,5,CAR,245,1,73,171,56.1,66.3,52.2,58.3,53.8,0,0,0,0,0,9,3,3,2,0,12,9,146,16.2,17,51,3,0,0,154.9,0,0
Travis Lewis,7207,LB,2,DET,3,0,2,1,63.9,61.2,70.5,,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Alfonzo Dennard,7208,CB,10,NE,586,4,216,366,78.3,75.7,70.8,66.5,77.3,1,0,0,1,0,37,0,4,7,1,61,31,436,14.1,78,34,4,3,6,75.6,5,2
Jeris Pendleton,7212,DI,4,JAX,33,10,23,0,71.1,70.9,66.8,56.1,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Greg Scruggs,7216,DI,11,SEA,201,160,34,7,57.8,59.2,44.8,59.3,55.1,11,2,4,5,1,3,1,2,3,0,2,1,5,5.0,1,5,0,0,0,56.3,0,0
DeAngelo Tyson,7220,DI,10,BLT,184,80,103,1,60.9,59.9,59.8,55.6,63.3,3,0,1,2,2,12,1,1,9,0,0,0,0,,0,,0,0,0,0.0,0,0
Cam Johnson,7221,LB,2,SF,11,8,3,0,53.3,60.0,,53.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Markus Kuhn,7223,DI,10,NYG,169,88,81,0,52.0,46.0,71.3,62.1,,0,0,0,0,4,4,2,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Antonio Allen,7224,S,6,NYJ,72,23,9,40,32.2,69.4,79.8,48.9,33.0,2,1,0,1,0,3,0,0,2,0,5,5,84,16.8,30,26,0,0,0,118.8,1,0
Trevin Wade,7227,CB,12,CLV,196,7,54,135,57.7,65.6,85.8,62.3,55.5,0,0,0,0,1,9,2,0,2,0,10,6,115,19.2,55,50,2,0,0,139.6,1,0
Travian Robertson,7230,DI,7,ATL,47,24,23,0,56.0,51.3,30.0,63.8,60.0,2,0,1,1,0,2,1,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Quinton Pointer,7250,CB,1,SL,6,0,1,5,40.8,60.0,72.8,,41.8,0,0,0,0,0,1,0,0,0,0,1,1,12,12.0,10,12,0,0,0,116.7,0,0
Matt Conrath,7258,DI,1,SL,5,3,2,0,30.2,52.6,,57.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Rodney McLeod,7271,S,2,SL,4,0,1,3,61.3,60.0,,,60.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Vontaze Burfict,7280,LB,15,CIN,885,80,352,453,63.7,72.9,79.5,55.7,56.6,6,1,3,2,1,84,24,7,34,0,68,54,493,9.1,305,23,3,0,1,111.6,2,0
Tashaun Gipson Sr.,7288,S,10,CLV,367,2,114,251,61.7,82.7,81.7,53.3,53.9,0,0,0,0,0,25,5,2,4,0,7,5,95,19.0,22,34,1,1,0,113.7,0,0
L.J. Fort,7292,LB,7,CLV,97,9,47,41,78.0,60.3,72.1,83.2,78.1,2,1,0,1,1,8,1,1,2,0,2,2,21,10.5,21,14,0,1,1,70.8,0,0
Steven Johnson,7298,LB,1,DEN,6,0,3,3,70.9,65.0,74.9,,62.5,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Robert Golden,7303,S,3,PIT,42,2,11,29,54.8,54.8,63.5,53.9,57.0,0,0,0,0,0,3,2,1,2,0,5,4,34,8.5,12,17,1,0,0,134.6,0,0
Adrian Hamilton,7335,LB,1,BLT,10,4,4,2,59.9,60.9,,55.5,61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Marcus Dowtin,7353,ED,1,NYJ,2,2,0,0,33.3,,,70.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Donnie Fletcher,7354,CB,1,NYJ,5,3,0,2,55.3,,,49.4,61.1,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Damon Harrison Sr.,7355,DI,5,NYJ,22,11,11,0,66.0,68.1,68.6,55.3,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Valentino Blake,7362,CB,2,JAX,3,1,1,1,52.3,60.0,,64.6,60.2,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Ryan Davis Sr.,7365,ED,1,JAX,17,13,3,1,60.4,60.9,,58.1,60.0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Julian Stanford,7372,LB,15,JAX,350,21,230,99,53.8,55.5,71.1,51.6,58.3,0,0,0,0,0,15,5,2,8,0,12,9,59,6.6,65,11,0,0,0,85.1,1,0
Johnson Bademosi,7374,CB,3,CLV,22,0,4,18,74.8,60.0,76.9,,75.2,0,0,0,0,0,3,0,0,1,0,6,3,29,9.7,5,13,0,0,1,63.9,0,0
Leonard Johnson,7385,CB,12,TB,581,2,178,401,71.1,63.3,39.3,71.9,70.4,1,0,0,1,0,32,4,7,13,1,63,40,569,14.2,288,80,4,3,6,93.9,3,1
Derrick Shelby,7400,ED,16,MIA,219,109,106,4,65.0,60.4,30.5,63.4,62.9,11,0,3,8,0,9,0,3,9,0,1,1,6,6.0,8,6,0,0,0,91.7,0,0
Tony Jerod-Eddie,7432,DI,1,SF,10,9,1,0,54.4,60.0,,53.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
DaJohn Harris,7452,DI,7,TEN,78,34,43,1,61.8,62.7,69.4,56.8,59.8,1,0,0,1,0,1,2,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Sean Richardson,7456,S,1,GB,15,0,6,9,48.9,60.0,75.2,,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tysyn Hartman,7474,S,8,KC,237,6,96,135,63.5,71.3,74.5,47.0,60.1,1,0,0,1,0,17,5,2,3,0,7,4,41,10.3,22,18,1,0,2,113.7,1,0
Zack Nash,7490,ED,7,ARZ,41,17,19,5,48.2,47.7,,50.5,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Omar Brown,7503,S,2,BLT,37,2,12,23,62.3,62.3,80.7,78.4,56.6,1,1,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Nate Chandler,7521,DI,10,CAR,131,85,45,1,51.6,41.6,68.8,61.8,60.0,4,0,3,1,0,1,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Emmanuel Lamur,7561,LB,8,CIN,103,8,46,49,70.5,73.3,83.5,52.8,66.2,1,0,0,1,0,12,0,0,4,0,10,7,68,9.7,22,15,0,0,1,88.7,0,0
Ben Bass,7571,DI,2,DAL,25,11,14,0,48.4,51.5,,53.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Eddie Pleasant,7593,S,1,HST,3,0,3,0,60.2,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ryan Rau,7615,LB,1,PHI,1,0,1,0,46.1,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Lewis-Harris,7624,CB,1,CIN,21,0,13,8,60.4,69.1,76.9,,55.0,0,0,0,0,0,2,0,0,1,0,1,1,8,8.0,3,8,0,0,0,100.0,0,0
Harrison Smith,7641,S,16,MIN,1038,14,363,661,80.8,62.3,74.4,91.1,88.5,3,1,1,1,0,80,9,12,24,1,34,15,147,9.8,32,22,3,3,6,49.5,3,0
Mike Martin,7644,DI,16,TEN,429,249,172,8,71.8,65.2,69.8,79.0,58.5,26,3,8,15,0,27,5,2,22,0,2,2,12,6.0,4,10,0,0,0,91.7,4,0
Jake Bequette,7645,ED,3,NE,28,18,10,0,42.0,55.5,,51.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Malik Jackson,7647,DI,13,DEN,113,76,34,3,54.1,54.5,74.2,54.4,62.5,3,0,1,2,0,3,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Norman,7649,CB,13,CAR,771,1,302,468,58.7,70.2,52.8,54.7,57.4,0,0,0,0,0,58,10,12,13,0,80,54,670,12.4,121,34,2,1,6,96.4,3,0
Corey White,7652,CB,9,NO,519,20,199,300,55.1,33.8,35.9,90.3,56.0,8,1,3,4,0,28,3,8,9,0,45,35,422,12.1,210,66,3,1,2,118.7,0,0
Mike Harris,7653,CB,13,JAX,529,19,214,296,56.8,45.5,73.8,70.6,58.0,5,1,1,3,0,42,9,5,13,0,40,27,263,9.7,127,42,1,1,5,83.6,3,0
Justin Bethel,7654,CB,3,ARZ,11,0,7,4,44.3,63.9,76.7,,35.3,0,0,0,0,0,1,0,0,0,0,1,1,37,37.0,0,37,1,0,0,158.3,0,0
Dezman Moses,7696,ED,16,GB,436,228,151,57,54.7,47.5,71.4,64.1,59.5,17,4,4,9,1,6,4,1,10,1,4,4,61,15.3,45,31,1,0,0,158.3,4,1
Marcus Forston,7709,DI,1,NE,8,3,5,0,49.4,53.2,,58.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Justin Francis,7710,ED,9,NE,190,132,57,1,56.6,49.0,29.7,61.2,70.2,13,3,6,4,0,4,0,1,6,0,1,1,8,8.0,5,8,0,0,0,100.0,1,1
Neiko Thorpe,7716,CB,3,KC,30,0,11,19,46.7,38.0,29.6,,52.7,0,0,0,0,0,2,0,1,0,0,3,3,49,16.3,5,23,1,0,0,158.3,0,0
Ishmaa'ily Kitchen,7726,DI,15,CLV,208,104,104,0,60.5,55.9,36.9,60.4,62.6,5,0,2,3,0,11,2,2,7,0,1,1,-1,-1.0,4,-1,0,0,0,79.2,0,0
Loni Fangupo,7734,DI,1,PIT,6,3,3,0,45.8,53.7,,58.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Will Tukuafu,7764,DI,11,SF,42,19,23,0,66.4,65.1,71.6,61.1,,2,0,0,2,0,4,1,0,2,0,0,0,0,,0,,0,0,0,0.0,2,0
