player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
James Laurinaitis,4958,LB,16,SL,1062,80,432,550,67.3,61.6,75.8,57.9,71.7,8,4,2,2,0,90,23,13,52,0,63,49,530,10.8,258,37,0,2,6,88.5,1,0
Rey Maualuga,4961,LB,13,CIN,608,26,266,316,60.0,66.7,48.0,48.9,56.6,2,0,0,2,0,60,10,13,33,0,37,30,269,9.0,145,31,1,1,1,94.7,2,1
Darius Butler,4964,CB,16,IND,695,16,210,469,65.3,70.0,71.7,56.9,64.4,2,0,2,0,0,47,2,4,13,0,83,53,684,12.9,252,31,3,4,10,81.6,5,1
Jairus Byrd,4965,S,11,BUF,635,15,234,386,89.4,75.7,79.6,54.8,89.8,4,1,0,3,0,39,3,4,10,1,22,11,83,7.5,51,13,1,4,2,35.0,2,0
Everette Brown,4966,ED,7,DAL,154,81,70,3,62.7,46.8,73.4,75.1,60.5,9,1,2,6,0,4,2,0,5,1,0,0,0,,0,,0,0,0,0.0,0,0
Connor Barwin,4969,ED,16,PHI,1139,437,403,299,68.3,75.6,78.5,57.7,68.0,42,3,7,32,7,47,13,5,32,1,23,18,170,9.4,148,33,0,1,1,79.3,4,1
Mike Mitchell,4970,S,15,CAR,906,24,302,580,71.7,49.8,38.9,95.0,72.4,11,4,3,4,0,45,9,18,13,2,41,28,227,8.1,99,29,1,4,2,50.6,2,0
William Moore,4978,S,16,ATL,1045,31,440,574,65.2,67.7,58.2,89.3,62.7,7,2,2,3,0,70,8,17,20,2,39,27,337,12.5,138,49,2,3,1,80.8,3,0
Fili Moala,4979,DI,16,IND,507,311,195,1,58.6,56.5,41.4,56.0,66.4,26,2,3,21,1,12,3,3,10,0,0,0,0,,0,,0,0,0,0.0,0,0
Paul Kruger,4980,ED,16,CLV,878,439,329,110,66.0,69.3,42.2,63.7,55.3,51,4,8,39,2,37,4,14,29,0,12,10,96,9.6,58,27,0,0,0,100.0,3,1
Sean Smith,4984,CB,16,KC,1014,1,357,656,66.6,66.9,61.5,60.0,65.0,0,0,0,0,0,42,3,6,7,0,94,47,723,15.4,299,47,5,2,9,84.7,6,0
Sen'Derrick Marks,4985,DI,16,JAX,936,537,382,17,64.3,55.5,40.6,74.1,59.6,40,4,12,24,7,25,8,8,25,3,4,4,41,10.3,16,15,0,0,0,109.4,3,0
Bradley Fletcher,4989,CB,13,PHI,929,3,322,604,66.7,80.5,76.7,72.3,63.4,1,0,0,1,0,60,1,5,8,0,98,57,701,12.3,189,49,3,2,8,82.1,6,0
Michael Johnson,4993,ED,15,CIN,914,575,308,31,82.8,89.0,71.6,67.4,69.9,61,5,16,40,7,41,12,6,33,3,4,3,5,1.7,7,3,0,1,0,37.5,3,2
Matt Shaughnessy,4994,ED,16,ARZ,718,355,305,58,63.5,72.1,84.7,56.7,52.3,27,3,5,19,2,29,4,1,22,1,10,10,73,7.3,66,14,0,0,0,97.1,2,0
Terrance Knighton,4995,DI,16,DEN,596,316,265,15,79.9,79.1,64.8,69.8,58.8,34,4,5,25,0,22,9,2,22,1,2,1,8,8.0,2,8,0,1,0,20.8,1,0
Derek Cox,4996,CB,13,SD,558,1,200,357,46.5,67.4,48.9,60.0,43.1,0,0,0,0,0,32,6,7,7,0,66,40,608,15.2,155,44,4,1,4,104.9,1,0
DeAndre Levy,4999,LB,16,DET,1028,37,374,617,69.7,57.7,75.7,63.9,79.9,6,0,4,2,0,93,16,12,48,0,72,49,498,10.2,301,43,1,6,5,57.5,2,0
Roy Miller,5004,DI,14,JAX,575,271,302,2,54.8,52.5,76.2,55.3,62.1,11,0,0,11,0,20,7,1,15,0,0,0,0,,0,,0,0,0,0.0,0,0
Lardarius Webb,5011,CB,16,BLT,977,17,370,590,76.4,85.3,44.1,72.7,74.2,2,0,0,2,1,67,5,16,27,0,103,59,888,15.1,400,79,3,2,12,87.4,6,0
Jared Cook,5012,TE,1,SL,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,3,1
Chris Owens,5013,CB,12,MIA,540,10,149,381,72.3,59.6,70.9,93.8,68.4,4,3,0,1,0,38,5,5,11,1,55,39,306,7.8,135,24,2,0,2,96.5,0,0
Jerraud Powers,5015,CB,16,ARZ,1036,8,324,704,62.9,70.2,64.9,46.3,60.8,2,0,0,2,0,64,6,9,12,1,122,73,972,13.3,472,63,3,1,13,89.9,4,1
Corvey Irvin,5016,DI,6,DAL,117,53,64,0,41.7,43.4,41.1,56.4,,2,0,1,1,0,4,1,1,2,0,0,0,0,,0,,0,0,0,0.0,1,0
Rashad Johnson,5018,S,13,ARZ,626,10,168,448,71.6,60.9,70.0,34.4,74.2,1,0,0,1,0,47,6,6,14,0,29,18,151,8.4,88,24,2,3,3,58.9,1,0
Keenan Lewis,5019,CB,16,NO,899,1,347,551,72.6,62.3,83.3,59.3,74.5,0,0,0,0,0,45,5,2,9,0,68,38,466,12.3,112,44,3,4,5,67.4,5,1
Kaluka Maiava,5027,LB,6,OAK,118,9,68,41,51.2,56.6,74.2,72.2,44.2,2,1,1,0,0,9,5,1,5,0,9,8,61,7.6,30,15,0,0,0,94.9,0,0
Henry Melton,5028,DI,3,CHI,123,74,49,0,44.9,43.0,71.0,53.1,60.0,2,0,0,2,0,4,1,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Glover Quin,5035,S,16,DET,1003,24,359,620,79.0,63.3,72.5,94.9,78.6,6,2,1,3,0,47,12,9,19,1,32,16,200,12.5,79,36,0,3,5,30.7,1,1
Vaughn Martin,5036,DI,3,MIA,32,15,15,2,46.0,54.6,68.7,63.4,53.0,1,0,1,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
David Bruton,5037,S,13,DEN,148,9,20,119,73.1,61.0,82.9,75.5,69.5,3,0,1,2,0,12,1,0,3,0,7,5,60,12.0,18,25,0,0,0,97.3,0,0
Sammie Lee Hill,5038,DI,13,TEN,386,173,213,0,68.1,65.0,60.4,60.1,66.0,6,0,0,6,4,24,6,2,23,0,0,0,0,,0,,0,0,0,0.0,0,0
D.J. Moore,5042,CB,2,CAR,57,0,15,42,55.5,66.2,78.1,,53.8,1,0,0,1,0,3,0,0,1,0,5,4,53,13.3,16,19,0,0,0,110.8,0,0
Greg Toler,5055,CB,9,IND,440,0,168,272,60.5,53.6,59.5,,62.4,0,0,0,0,0,20,0,3,5,0,39,21,264,12.6,99,39,3,1,4,90.1,4,1
Brandon Hughes,5072,CB,1,PHI,22,0,7,15,54.9,60.1,71.6,,53.7,0,0,0,0,0,1,0,0,0,0,1,1,31,31.0,9,31,0,0,0,118.8,0,0
Jasper Brinkley,5074,LB,8,ARZ,204,34,82,88,59.5,91.3,57.5,51.7,29.9,3,0,3,0,0,21,4,4,16,0,14,11,137,12.5,105,36,0,0,0,107.4,0,0
Chris Clemons,5089,S,16,MIA,1138,20,465,653,73.9,65.8,62.1,47.0,77.7,3,0,0,3,0,64,17,14,12,0,21,11,127,11.5,52,43,2,1,6,82.8,0,0
Don Carey,5101,CB,8,DET,199,8,61,130,35.9,79.8,78.3,41.2,31.0,1,0,0,1,0,21,3,4,14,0,28,22,220,10.0,99,26,2,0,1,123.2,4,1
Jarius Wynn,5106,DI,15,DAL,365,205,159,1,47.1,51.9,27.4,56.4,62.1,11,3,2,6,2,6,3,8,8,0,0,0,0,,0,,0,0,0,0.0,5,1
Brice McCain,5112,CB,16,HST,607,2,189,416,31.8,69.9,34.5,55.2,29.4,0,0,0,0,0,22,5,10,4,0,73,46,505,11.0,278,43,6,1,3,105.1,5,1
Jason McCourty,5127,CB,16,TEN,1064,0,429,635,77.3,81.5,70.3,,75.0,0,0,0,0,0,61,4,7,18,2,102,63,737,11.7,199,44,2,0,10,90.2,2,0
John Phillips,5132,TE,1,SD,1,0,1,0,60.0,60.0,79.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
Vance Walker,5134,DI,15,OAK,774,468,299,7,60.3,63.9,80.4,54.0,60.4,41,3,6,32,0,25,12,5,24,0,0,0,0,,0,,0,0,0,0.0,0,0
Captain Munnerlyn,5140,CB,16,CAR,977,35,330,612,79.0,87.6,88.9,82.0,74.5,10,4,2,4,1,59,7,4,30,1,98,66,763,11.6,318,57,1,2,7,85.5,9,3
E.J. Biggers,5141,S,16,WAS,426,4,130,292,38.3,57.0,43.9,43.5,38.8,2,0,0,2,0,28,5,9,7,0,29,21,286,13.6,101,28,2,1,1,112.1,2,0
Brad Jones,5142,LB,12,GB,586,47,279,260,60.2,51.4,63.0,70.2,65.2,10,3,3,4,0,63,10,7,32,1,36,26,265,10.2,230,33,0,0,0,92.9,4,3
Ellis Lankster,5144,CB,5,NYJ,30,0,16,14,55.4,66.1,38.1,,51.7,0,0,0,0,0,5,0,1,1,0,5,5,56,11.2,19,24,0,0,0,113.3,0,0
Moise Fokou,5154,LB,12,TEN,727,84,278,365,47.1,54.0,65.9,54.2,50.7,10,1,1,8,0,68,9,11,26,2,35,31,370,11.9,178,34,0,0,0,110.7,4,0
Jamarca Sanford,5155,S,13,MIN,794,12,309,473,68.4,67.5,66.7,34.4,69.8,2,0,1,1,0,58,8,10,12,2,23,19,149,7.8,63,31,3,0,1,133.2,1,0
Ricky Jean Francois,5168,DI,10,IND,398,226,170,2,62.5,67.0,66.6,55.7,61.5,13,3,2,8,2,14,4,1,15,0,1,0,0,,0,,0,0,0,39.6,1,0
Clinton McDonald,5173,DI,15,SEA,538,329,200,9,65.6,56.1,77.5,66.5,63.6,34,6,11,17,0,23,4,1,26,0,0,0,0,,0,,0,1,0,0.0,0,0
Chris Baker,5188,DI,15,WAS,411,198,212,1,49.4,54.7,59.1,50.7,59.5,13,1,5,7,1,20,3,4,15,0,0,0,0,,0,,0,0,0,0.0,3,0
Tony Carter,5191,CB,10,DEN,268,2,56,210,48.6,68.6,42.3,60.0,46.7,1,0,0,1,0,10,0,2,3,0,32,18,316,17.6,153,82,2,1,3,97.9,5,1
Desmond Bryant,5204,DI,12,CLV,583,380,199,4,53.3,53.2,64.0,55.4,64.2,34,4,11,19,0,16,6,3,15,0,0,0,0,,0,,0,0,0,0.0,2,0
Steve McLendon,5232,DI,14,PIT,351,147,204,0,69.3,69.9,79.7,57.8,73.8,8,0,1,7,0,19,9,0,15,1,0,0,0,,0,,0,0,0,0.0,1,0
Colt Anderson,5242,S,5,PHI,39,1,14,24,52.9,49.7,27.8,58.3,57.6,1,0,0,1,0,1,1,4,0,0,2,0,0,,0,,0,0,1,39.6,0,0
Kahlil Bell,5243,HB,1,GB,1,1,0,0,60.0,,82.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Robert Francois,5245,LB,1,GB,12,2,6,4,28.6,28.9,81.0,55.7,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Russell Allen,5263,LB,14,JAX,597,15,315,267,63.8,67.4,59.9,58.7,57.4,3,1,0,2,0,53,15,12,27,0,29,26,252,9.7,129,33,2,0,0,125.9,0,0
Michael Bennett,5273,ED,16,SEA,604,413,186,5,81.2,77.9,78.7,87.2,50.4,65,9,17,39,0,19,2,4,25,1,0,0,0,,0,,0,0,0,0.0,10,0
Ashlee Palmer,5281,LB,16,DET,360,30,185,145,54.8,57.6,60.0,59.5,51.4,2,1,1,0,1,18,6,3,13,0,16,13,137,10.5,95,27,0,0,0,102.3,0,0
Jamaal Westerman,5305,ED,11,PIT,61,38,23,0,53.9,61.5,71.7,62.3,,3,1,1,1,0,3,0,0,1,0,0,0,0,,0,,0,0,0,0.0,2,0
Ramon Humber,5310,LB,12,NO,156,27,61,68,66.5,66.7,81.9,56.3,65.2,2,1,1,0,0,19,4,1,11,0,12,10,77,7.7,46,14,1,0,0,121.2,0,0
Dan Skuta,5349,ED,14,SF,295,98,141,56,77.9,72.1,67.7,67.0,82.0,17,0,3,14,0,18,1,3,13,0,6,4,12,3.0,15,7,0,0,0,70.1,1,0
Reggie Walker,5351,LB,15,SD,472,155,144,173,57.8,53.1,78.7,57.9,64.0,22,3,3,16,0,32,3,3,18,1,17,13,120,9.2,71,22,0,0,0,95.2,0,0
Marcus Benard,5359,ED,11,ARZ,180,142,25,13,62.7,73.3,83.4,61.1,65.9,16,3,10,3,0,6,0,0,8,1,1,1,14,14.0,13,14,0,0,0,118.8,2,0
Kory Sperry,5369,TE,1,ARZ,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
C.J. Spillman,5370,S,13,SF,68,1,15,52,74.1,65.3,84.7,58.9,71.3,0,0,0,0,0,9,0,0,4,0,5,5,34,6.8,3,9,0,0,0,95.0,0,0
Ronald Talley,5396,DI,6,ARZ,75,45,30,0,47.8,52.2,71.0,49.9,,1,0,0,1,0,3,2,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Tim Jamison,5400,ED,5,HST,43,19,24,0,37.5,36.8,67.4,55.9,,1,0,0,1,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Jonathan Casillas,5422,LB,11,TB,199,28,92,79,64.6,60.1,65.1,68.4,66.9,5,0,0,5,0,18,3,3,8,1,12,10,77,7.7,52,23,1,0,2,121.2,1,0
Danny Gorrer,5424,CB,5,TB,83,2,33,48,41.1,68.5,27.3,55.0,36.4,0,0,0,0,0,7,0,3,2,0,13,8,93,11.6,30,19,2,0,0,122.8,0,0
Darrel Young,5438,FB,1,WAS,1,0,1,0,60.0,60.0,90.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,1
Dannell Ellerbe,5442,LB,15,MIA,1011,82,409,520,59.1,48.0,56.9,59.1,68.5,12,1,5,6,0,86,19,14,37,0,53,34,262,7.7,221,24,2,2,4,73.0,3,1
Chad Hall,5523,WR,1,KC,1,0,0,1,60.0,,21.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ndamukong Suh,5527,DI,16,DET,890,577,313,0,80.1,68.9,74.0,87.5,55.9,72,5,13,54,4,33,13,3,32,1,0,0,0,,0,,0,0,0,0.0,8,0
Gerald McCoy,5528,DI,16,TB,966,596,370,0,84.4,70.8,68.8,90.0,72.3,80,10,14,56,3,30,5,4,36,0,0,0,0,,0,,0,0,1,0.0,11,1
Eric Berry,5530,S,15,KC,1017,71,366,580,87.2,67.7,87.4,77.7,89.6,17,4,3,10,0,60,13,6,37,1,63,37,348,9.4,228,34,2,3,5,64.8,5,1
Joe Haden,5532,CB,15,CLV,1054,3,402,649,77.6,73.8,60.0,53.8,77.3,0,0,0,0,0,52,4,8,18,0,99,55,551,10.0,163,41,6,4,12,74.9,7,1
Tyson Alualu,5535,ED,16,JAX,746,372,372,2,62.0,64.1,74.6,53.8,66.5,20,2,8,10,1,39,6,1,23,0,0,0,0,,0,,0,0,0,0.0,1,0
Brandon Graham,5538,ED,16,PHI,327,167,113,47,77.9,81.6,68.3,62.1,74.0,24,3,4,17,0,12,2,1,13,1,1,1,0,0.0,0,0,0,0,0,79.2,0,0
Earl Thomas III,5539,S,16,SEA,1018,2,397,619,78.9,66.9,65.9,54.4,85.8,0,0,0,0,0,79,14,14,17,2,29,19,259,13.6,99,73,3,5,1,88.8,4,0
Jason Pierre-Paul,5540,ED,11,NYG,570,359,204,7,67.4,76.6,77.9,59.6,62.4,31,2,6,23,3,18,5,4,18,0,0,0,0,,0,,0,1,0,0.0,2,0
Derrick Morgan,5541,ED,15,TEN,802,486,316,0,70.3,62.3,74.4,69.1,67.0,58,7,14,37,1,25,9,4,24,1,1,0,0,,0,,0,0,0,39.6,1,1
Sean Weatherspoon,5544,LB,7,ATL,394,33,172,189,53.5,52.5,37.3,60.4,59.3,4,1,1,2,0,28,7,11,16,1,33,23,198,8.6,126,32,0,1,1,72.5,3,0
Kareem Jackson,5545,CB,14,HST,766,0,305,461,59.6,73.5,64.9,,57.6,0,0,0,0,0,50,5,7,14,0,70,42,435,10.4,95,36,6,0,6,106.5,6,0
Dez Bryant,5549,WR,3,DAL,3,0,0,3,75.2,,,,72.1,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,1,39.6,4,0
Dan Williams,5551,DI,14,ARZ,287,147,138,2,74.6,78.8,68.5,64.3,72.3,13,1,4,8,1,19,4,3,15,0,0,0,0,,0,,0,1,0,0.0,3,0
Devin McCourty,5552,S,15,NE,1029,4,415,610,87.3,80.1,87.1,71.1,88.3,2,0,0,2,1,59,8,5,12,2,27,18,240,13.3,83,49,2,1,7,103.9,1,0
Jared Odrick,5553,DI,16,MIA,856,513,336,7,67.4,65.8,64.5,65.3,60.2,46,5,13,28,2,31,2,5,29,1,1,1,16,16.0,4,16,1,0,0,158.3,3,0
Kyle Wilson,5554,CB,16,NYJ,466,7,101,358,59.1,59.1,63.8,62.7,60.7,1,0,0,1,0,24,2,4,8,0,52,29,310,10.7,94,53,0,0,1,73.4,5,1
Jerry Hughes,5556,ED,16,BUF,604,319,177,108,78.3,76.3,55.4,85.9,56.1,59,11,9,39,2,25,1,5,23,2,11,9,147,16.3,84,69,1,0,0,149.1,6,2
Patrick Robinson,5557,CB,2,NO,22,0,6,16,67.6,60.7,29.6,,67.1,0,0,0,0,0,2,0,1,1,0,3,2,25,12.5,13,21,0,0,0,92.4,0,0
Chris Cook,5559,CB,12,MIN,737,1,297,439,59.4,59.4,50.5,64.1,58.9,1,0,0,1,0,47,3,8,15,0,59,42,557,13.3,193,80,9,0,3,140.3,3,1
Dexter McCluster,5561,WR,1,KC,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Nate Allen,5562,S,16,PHI,1107,25,392,690,62.4,67.9,81.7,44.5,61.3,6,1,0,5,0,67,14,7,13,0,47,34,286,8.4,131,27,2,1,2,93.0,1,0
T.J. Ward,5563,S,16,CLV,1114,21,437,656,83.5,86.9,78.0,82.5,77.9,5,2,0,3,0,91,18,13,45,0,50,29,250,8.6,133,24,1,2,2,61.2,4,0
Koa Misi,5565,LB,15,MIA,473,76,237,160,64.9,75.4,61.9,55.1,50.4,9,2,2,5,0,38,10,5,26,0,23,15,104,6.9,104,18,0,0,1,75.3,0,0
Lamarr Houston,5569,ED,16,OAK,1029,581,409,39,72.1,76.4,80.1,64.1,86.1,63,6,16,41,0,63,7,11,54,1,8,7,42,6.0,32,13,0,0,0,88.5,7,2
Linval Joseph,5571,DI,15,NYG,582,309,273,0,73.4,74.1,73.4,63.5,63.1,23,4,8,11,0,33,10,3,27,1,0,0,0,,0,,0,0,0,0.0,2,0
Daryl Washington,5572,LB,12,ARZ,802,136,261,405,72.9,51.3,58.0,57.4,90.1,19,3,7,9,1,63,8,10,41,0,55,41,287,7.0,146,26,2,2,6,82.9,5,0
Taylor Mays,5574,S,8,CIN,202,17,43,142,70.8,56.0,66.4,40.7,73.9,0,0,0,0,0,13,0,2,7,0,18,10,72,7.2,30,16,1,0,2,83.6,0,0
Javier Arenas,5575,CB,9,ARZ,103,12,8,83,63.9,56.2,87.2,90.8,58.0,4,1,0,3,0,5,1,0,2,0,7,6,71,11.8,16,26,0,0,0,108.9,0,0
Jason Worilds,5577,ED,15,PIT,780,378,302,100,73.7,70.1,72.9,70.8,59.0,50,8,21,21,0,33,9,8,34,1,5,3,13,4.3,7,9,0,0,0,64.6,1,0
Jermaine Cunningham,5578,LB,2,NYJ,7,6,1,0,52.8,60.0,,52.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Carlos Dunlap,5579,ED,16,CIN,942,596,318,28,76.6,87.5,64.0,60.8,65.1,69,9,20,40,7,42,6,6,38,4,5,4,49,12.3,38,22,1,0,0,147.1,4,0
Sean Lee,5580,LB,11,DAL,704,41,231,432,73.1,71.4,82.0,62.1,71.1,6,0,1,5,0,86,12,9,42,0,49,36,366,10.2,215,56,4,4,3,87.6,1,0
Mike Neal,5581,ED,16,GB,732,395,284,53,56.3,47.6,44.3,63.0,60.4,46,5,4,37,0,32,5,11,27,1,6,6,57,9.5,51,14,0,1,0,66.7,2,0
Terrence Cody,5582,DI,12,BLT,235,110,125,0,52.4,58.2,76.4,46.6,61.2,1,0,0,1,0,9,8,0,6,0,0,0,0,,0,,0,0,0,0.0,1,1
Golden Tate,5585,WR,1,SEA,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,5,0
Brandon Spikes,5587,LB,16,NE,688,62,367,259,69.3,73.9,79.6,60.7,57.9,8,0,1,7,0,69,17,4,48,0,27,18,191,10.6,109,29,1,1,1,84.0,0,0
Pat Angerer,5588,LB,11,IND,495,35,202,258,52.9,51.7,76.5,55.8,55.5,7,1,1,5,0,45,11,4,22,0,40,26,331,12.7,210,67,0,1,1,80.3,1,0
Jerome Murphy,5590,CB,1,WAS,1,0,1,0,60.0,60.0,91.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Morgan Burnett,5596,S,13,GB,862,7,355,500,53.1,63.5,79.4,56.4,47.9,2,0,0,2,0,72,18,11,29,0,40,29,414,14.3,207,67,4,0,5,139.0,2,0
Alex Carrington,5597,DI,3,BUF,163,85,78,0,55.7,69.2,32.9,43.8,60.0,2,0,1,1,0,5,2,2,2,0,0,0,0,,0,,0,0,0,0.0,0,0
D'Anthony Smith,5599,DI,2,DET,47,32,15,0,61.9,69.3,69.9,52.6,60.0,1,0,1,0,0,2,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Major Wright,5600,S,15,CHI,935,18,419,498,30.2,43.4,73.9,36.4,30.0,2,0,0,2,0,92,15,15,22,1,36,28,512,18.3,150,45,5,1,0,146.8,0,0
Donald Butler,5603,LB,13,SD,699,75,265,359,55.2,58.3,66.6,53.5,55.8,6,1,0,5,1,71,15,10,27,0,40,31,268,8.6,179,41,1,1,2,92.5,2,0
Earl Mitchell,5605,DI,16,HST,539,227,311,1,59.9,56.6,75.4,63.1,64.1,16,4,3,9,0,29,11,2,23,0,0,0,0,,0,,0,0,0,0.0,1,0
Corey Peters,5607,DI,15,ATL,658,362,287,9,67.4,73.1,56.4,52.8,63.8,15,5,2,8,2,31,8,4,32,0,0,0,0,,0,,0,0,0,0.0,1,0
Daniel Te'o-Nesheim,5610,ED,16,TB,603,329,272,2,42.0,39.8,27.3,50.4,55.5,24,1,9,14,0,10,2,7,9,0,0,0,0,,0,,0,0,0,0.0,0,0
NaVorro Bowman,5615,LB,16,SF,1047,77,394,576,88.6,78.1,71.6,92.0,79.0,22,5,3,14,1,112,17,12,67,4,60,43,374,8.7,203,31,2,2,4,85.0,2,0
Jimmy Graham,5619,TE,3,NO,3,0,0,3,60.3,,,,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,4,0
Brandon Ghee,5620,CB,6,CIN,80,1,11,68,89.2,65.6,55.8,59.0,90.0,0,0,0,0,0,5,1,0,2,0,9,2,25,12.5,17,17,0,0,4,39.6,0,0
Everson Griffen,5624,ED,16,MIN,699,454,216,29,67.8,68.7,59.9,71.7,47.3,52,6,7,39,1,18,1,3,20,1,5,4,32,8.0,24,10,0,0,0,93.3,1,1
Darryl Sharpton,5626,LB,15,HST,721,82,342,297,54.4,79.6,60.4,49.9,35.8,10,0,5,5,0,67,23,12,37,1,48,39,472,12.1,281,50,3,0,0,128.5,3,0
Perry Riley,5627,LB,16,WAS,989,99,421,469,56.1,53.6,58.0,67.2,59.3,20,3,5,12,0,80,14,11,47,0,68,47,522,11.1,382,42,6,1,7,115.0,4,0
Alterraun Verner,5628,CB,16,TEN,1009,0,392,617,80.8,73.9,66.0,,79.6,0,0,0,0,0,56,6,8,10,0,79,39,579,14.8,137,41,2,5,14,55.8,7,0
Corey Wootton,5633,DI,16,CHI,847,477,365,5,61.4,65.6,77.2,57.3,60.9,32,3,4,25,5,24,4,0,21,1,0,0,0,,0,,0,0,0,0.0,4,0
Darrell Stuckey,5634,S,10,SD,93,8,6,79,58.6,56.9,68.3,44.6,61.0,1,0,1,0,0,7,1,0,3,0,8,5,40,8.0,5,18,0,0,1,75.0,0,0
Walter Thurmond,5635,CB,12,SEA,474,11,129,334,78.1,63.7,57.9,54.7,79.1,5,1,0,4,0,29,1,5,14,1,53,34,252,7.4,153,31,0,1,4,67.5,2,0
Geno Atkins,5643,DI,9,CIN,457,306,150,1,78.8,70.9,74.1,73.1,60.9,34,6,8,20,0,6,1,2,10,0,0,0,0,,0,,0,0,0,0.0,0,0
Al Woods,5646,DI,15,PIT,221,115,106,0,61.8,69.2,60.6,55.3,60.0,4,2,1,1,2,10,1,1,10,0,0,0,0,,0,,0,0,0,0.0,1,0
O'Brien Schofield,5653,ED,11,SEA,146,87,41,18,71.1,73.0,77.7,61.7,67.3,12,1,4,7,0,5,2,2,4,0,3,1,6,6.0,3,6,0,0,0,42.4,0,0
Kam Chancellor,5656,S,16,SEA,1016,10,398,608,73.3,80.1,83.4,55.6,72.6,1,0,1,0,0,74,13,8,30,1,41,29,245,8.4,101,26,1,3,1,63.6,6,0
Ricky Sapp,5657,ED,5,HST,34,28,6,0,64.8,61.0,74.6,62.4,60.0,4,0,0,4,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dominique Franks,5658,CB,2,ATL,12,0,1,11,48.7,60.0,,,49.7,0,0,0,0,0,0,0,0,0,0,3,1,10,10.0,0,10,1,0,1,83.3,0,0
Kendrick Lewis,5659,S,16,KC,1049,9,372,668,56.6,66.7,57.1,76.6,51.7,2,0,2,0,0,53,8,12,14,0,33,24,291,12.1,140,42,1,1,3,96.9,1,0
Perrish Cox,5660,CB,10,SEA,80,4,20,56,61.1,64.7,54.8,49.6,61.2,0,0,0,0,0,5,0,1,1,0,10,7,66,9.4,32,12,1,0,0,121.2,0,0
Sherrick McManis,5667,CB,3,CHI,12,0,10,2,33.7,61.9,87.5,,29.6,0,0,0,0,0,1,0,0,0,0,2,1,17,17.0,4,17,0,0,0,79.2,0,0
Nolan Carroll,5668,CB,15,MIA,794,7,318,469,61.2,71.8,79.9,84.2,56.6,3,2,0,1,0,44,2,3,15,0,90,43,640,14.9,213,57,2,3,7,65.0,2,0
Cam Thomas,5669,DI,16,SD,474,250,222,2,60.8,63.2,55.4,54.0,65.3,11,0,4,7,1,18,7,5,13,0,0,0,0,,0,,0,1,0,0.0,1,0
Austen Lane,5676,DI,2,DET,28,17,10,1,58.6,60.7,,56.4,60.0,2,0,1,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Arthur Jones,5680,DI,14,BLT,523,253,270,0,69.6,70.1,64.4,61.9,,25,5,5,15,0,33,12,6,30,0,0,0,0,,0,,0,0,0,0.0,1,0
Reshad Jones,5686,S,16,MIA,1146,51,469,626,57.8,72.1,83.0,71.8,49.9,8,2,1,5,0,85,12,10,29,0,45,37,474,12.8,322,48,3,1,2,123.5,3,0
Crezdon Butler,5687,CB,3,SD,24,0,0,24,55.3,,36.3,,54.9,0,0,0,0,0,2,0,1,0,1,3,3,62,20.7,8,34,1,0,0,158.3,0,0
Stevenson Sylvester,5689,LB,3,PIT,100,38,47,15,61.3,60.6,82.8,50.5,75.0,2,0,0,2,0,7,0,0,4,0,1,0,0,,0,,0,0,0,39.6,0,0
