player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Jarrad Page,3173,S,8,MIN,325,6,142,177,51.6,37.8,50.5,61.3,59.5,0,0,0,0,0,29,4,7,9,0,15,10,108,10.8,27,20,1,0,2,109.9,1,0
Dave Tollefson,3198,ED,16,NYG,491,306,178,7,49.0,48.4,65.7,55.4,62.9,16,5,2,9,1,7,6,1,8,0,2,1,13,13.0,1,13,0,0,0,70.8,2,0
Remi Ayodele,3212,DI,16,MIN,252,115,137,0,60.4,57.8,73.4,60.3,,4,2,1,1,0,8,2,2,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Stephen Bowen,3242,DI,16,WAS,793,459,334,0,53.6,52.5,80.3,55.0,59.4,25,7,5,13,1,26,8,1,29,0,0,0,0,,0,,0,0,0,0.0,0,0
Jarrett Bush,3261,CB,16,GB,289,42,52,195,58.0,65.2,65.0,47.2,59.8,3,2,1,0,0,18,1,2,6,0,37,19,302,15.9,126,41,2,2,6,74.4,0,0
Jeff Charleston,3269,ED,10,NO,214,161,53,0,44.0,54.3,35.1,49.2,60.0,7,1,1,5,0,4,2,2,2,0,2,2,19,9.5,30,11,0,0,0,106.3,1,0
John Chick,3270,ED,11,JAX,170,142,17,11,71.8,63.8,74.7,78.7,56.1,20,2,2,16,1,6,0,0,4,1,3,2,39,19.5,33,24,0,0,1,109.7,2,1
Abram Elam,3301,S,16,DAL,1015,35,372,608,52.1,73.7,85.8,48.0,43.0,4,0,0,4,0,58,8,5,16,1,33,23,253,11.0,70,33,1,0,0,102.2,1,0
Steve Gregory,3326,S,15,SD,759,8,309,442,45.4,68.4,75.5,42.5,40.1,1,0,1,0,0,58,9,8,14,0,30,19,335,17.6,68,46,1,1,2,98.6,3,0
Jason Hunter,3360,ED,16,DEN,366,185,179,2,63.9,65.2,67.2,58.1,67.4,10,1,0,9,1,17,3,1,13,1,0,0,0,,0,,0,0,0,0.0,2,0
Tom Johnson,3378,DI,13,NO,318,234,79,5,58.6,65.8,74.4,56.3,61.4,8,1,2,5,0,10,2,0,9,1,1,0,0,,0,,0,0,0,39.6,2,0
Tony McDaniel,3423,DI,12,MIA,325,202,113,10,50.2,57.7,54.1,56.6,52.6,9,2,2,5,2,14,1,2,9,0,2,2,22,11.0,5,14,0,0,0,112.5,1,0
Brandon McKinney,3427,DI,12,BLT,186,84,101,1,61.7,64.7,74.7,52.2,60.0,1,0,0,1,0,9,5,1,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Jayme Mitchell,3435,ED,14,CLV,723,376,337,10,54.3,58.6,46.8,47.4,67.4,14,3,6,5,0,26,7,4,20,1,5,2,-1,-0.5,2,3,0,0,2,47.9,0,0
Scott Paxson,3457,DI,16,CLV,262,112,150,0,59.5,58.4,75.1,56.8,61.1,3,1,0,2,1,14,3,0,12,0,0,0,0,,0,,0,0,0,0.0,0,0
Tramon Williams,3558,CB,15,GB,994,12,340,642,69.4,40.6,29.5,42.4,75.2,3,0,1,2,0,55,9,16,12,0,108,61,1034,17.0,341,72,2,4,11,79.8,1,0
Brent Grimes,3589,CB,12,ATL,692,2,231,459,84.7,73.0,64.5,78.1,83.6,0,0,0,0,0,42,5,6,13,1,56,25,258,10.3,77,52,2,1,11,62.9,1,0
Garrett McIntyre,3598,ED,7,NYJ,84,16,60,8,62.2,65.4,76.7,58.3,50.0,2,0,0,2,0,5,1,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Calvin Johnson,3618,WR,1,DET,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
LaRon Landry,3622,S,8,WAS,496,39,225,232,70.7,80.9,74.3,61.7,63.0,10,2,4,4,0,43,4,5,22,1,21,15,159,10.6,99,24,1,0,0,109.0,1,0
Jamaal Anderson,3624,ED,15,IND,412,185,226,1,60.3,60.2,76.6,61.3,63.9,12,3,2,7,1,17,3,0,16,0,0,0,0,,0,,0,0,0,0.0,3,0
Amobi Okoye,3626,DI,16,CHI,593,398,185,10,60.5,60.2,75.9,65.9,53.4,31,4,6,21,1,14,8,1,15,0,1,1,11,11.0,10,11,0,0,0,112.5,3,1
Patrick Willis,3627,LB,13,SF,764,58,242,464,87.0,85.2,86.2,70.4,82.6,11,2,2,7,0,71,14,2,38,4,59,40,361,9.0,239,22,2,1,8,88.3,1,0
Adam Carriker,3629,DI,16,WAS,604,284,319,1,50.5,46.2,77.5,54.3,71.6,14,5,2,7,0,18,3,0,17,0,0,0,0,,0,,0,0,0,0.0,0,0
Darrelle Revis,3630,CB,16,NYJ,1014,1,434,579,90.0,88.2,78.0,53.4,87.6,0,0,0,0,0,45,5,4,12,0,85,35,508,14.5,116,53,1,4,15,45.6,3,1
Lawrence Timmons,3631,LB,16,PIT,970,192,384,394,62.7,59.3,66.4,49.2,72.1,15,2,5,8,0,69,13,8,41,0,35,25,244,9.8,160,33,2,1,3,97.8,1,0
Jarvis Moss,3633,ED,14,OAK,298,184,105,9,60.5,59.4,76.6,61.3,63.3,15,2,4,9,1,12,1,0,11,0,0,0,0,,0,,0,0,0,0.0,2,0
Leon Hall,3634,CB,9,CIN,542,0,202,340,67.5,56.1,69.2,,68.3,0,0,0,0,0,28,4,4,5,0,48,30,393,13.1,104,55,2,2,4,84.8,1,0
Michael Griffin,3635,S,16,TEN,1121,18,456,647,69.6,76.6,66.6,55.5,67.9,1,0,0,1,0,62,7,10,21,2,38,23,241,10.5,61,32,4,2,6,92.1,2,0
Aaron Ross,3636,CB,16,NYG,967,7,343,617,62.4,76.3,70.7,58.5,58.6,1,0,1,0,0,48,10,3,11,0,84,57,811,14.2,229,68,6,4,8,102.8,4,2
Reggie Nelson,3637,S,16,CIN,1023,39,402,582,63.5,56.8,70.5,84.2,64.2,9,2,2,5,0,64,16,8,24,2,33,21,275,13.1,136,74,2,4,2,70.5,3,0
Brandon Meriweather,3640,S,11,CHI,406,3,144,259,51.0,61.9,60.1,50.5,51.0,1,0,0,1,0,22,5,5,4,0,16,11,227,20.6,34,53,1,0,2,132.3,1,0
Jon Beason,3641,LB,1,CAR,37,3,17,17,30.6,50.6,81.0,55.1,32.9,0,0,0,0,0,4,0,0,2,0,2,2,17,8.5,7,20,0,0,0,102.1,0,0
Anthony Spencer,3642,ED,16,DAL,931,428,341,162,69.3,72.8,55.4,67.9,64.6,50,6,9,35,0,53,11,9,39,4,19,14,156,11.1,115,29,1,0,0,115.2,7,0
Alan Branch,3649,DI,15,SEA,673,374,292,7,74.8,77.7,71.3,62.3,59.8,18,3,1,14,1,27,9,1,25,0,0,0,0,,0,,0,0,0,0.0,0,0
Paul Posluszny,3650,LB,16,JAX,971,78,409,484,90.1,73.0,91.2,82.0,90.3,14,3,5,6,0,87,22,5,50,0,50,33,387,11.7,214,55,3,2,4,92.7,0,0
Eric Weddle,3653,S,16,SD,974,18,424,532,84.2,80.6,79.5,55.5,85.6,4,0,2,2,0,70,14,7,23,0,27,11,110,10.0,54,29,1,7,4,25.8,1,0
Chris Houston,3657,CB,14,DET,783,6,259,518,70.7,66.9,45.4,41.3,70.9,1,0,0,1,0,48,6,7,16,0,86,45,586,13.0,186,58,4,5,5,65.4,2,0
Lamarr Woodley,3662,ED,10,PIT,511,217,192,102,70.2,72.4,67.2,68.9,58.5,24,10,3,11,0,23,3,3,23,0,12,8,73,9.1,81,21,0,1,0,48.3,2,1
David Harris,3663,LB,16,NYJ,961,142,411,408,72.2,58.1,77.5,59.3,81.6,15,4,7,4,0,69,15,6,39,0,41,26,303,11.7,257,73,0,4,6,46.1,0,0
Justin Durant,3664,LB,13,DET,544,36,248,260,68.5,73.7,55.9,56.6,62.3,2,1,1,0,0,52,7,10,32,1,38,34,285,8.4,268,32,1,0,0,106.7,0,0
Eric Wright,3669,CB,16,DET,1005,11,357,637,51.5,53.7,47.3,41.0,52.2,2,0,0,2,0,72,3,14,26,1,120,75,842,11.2,319,67,5,4,10,83.4,8,1
Turk McBride,3670,ED,8,NO,205,158,47,0,63.8,63.2,71.0,63.2,,13,2,2,9,0,0,1,0,2,1,0,0,0,,0,,0,0,0,0.0,1,0
Josh Wilson,3671,CB,16,WAS,944,1,391,552,67.2,62.4,62.0,56.9,66.8,0,0,0,0,0,54,8,9,10,1,92,46,607,13.2,213,36,5,2,10,80.3,5,1
Tim Crowder,3672,ED,9,TB,184,105,72,7,69.5,78.5,74.7,61.0,56.8,8,0,3,5,1,8,3,0,5,0,0,0,0,,0,,0,0,0,0.0,1,0
Ikaika Alama-Francis,3674,LB,1,MIA,4,3,0,1,57.4,,,56.6,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Sabby Piscitelli,3680,S,15,KC,289,17,105,167,43.2,57.0,67.6,46.2,44.2,1,0,0,1,0,27,1,4,8,0,27,14,193,13.8,88,35,0,0,0,75.1,1,0
Usama Young,3682,S,16,CLV,652,11,334,307,67.5,86.3,83.1,53.3,55.3,1,0,0,1,0,54,12,3,19,0,22,15,159,10.6,52,25,0,1,0,70.1,1,0
Quincy Black,3684,LB,14,TB,660,58,379,223,42.2,45.4,31.7,52.2,44.0,4,0,0,4,0,50,6,16,22,1,24,19,199,10.5,135,29,1,1,0,97.7,1,0
Charles Johnson,3699,ED,15,CAR,794,433,346,15,71.3,62.8,69.0,71.0,74.2,48,10,6,32,1,26,1,1,26,1,3,1,4,4.0,0,4,0,0,1,42.4,7,2
Brandon Mebane,3701,DI,16,SEA,734,373,358,3,65.0,67.1,79.6,57.5,64.6,14,1,5,8,2,39,12,0,31,0,0,0,0,,0,,0,0,0,0.0,2,1
Stewart Bradley,3703,LB,15,ARZ,228,70,88,70,56.1,52.1,68.8,54.2,64.3,3,0,1,2,0,15,7,3,8,0,11,8,58,7.3,52,12,1,0,1,115.0,0,0
Dante Hughes,3711,CB,16,SD,429,8,113,308,51.3,68.9,59.0,55.2,48.3,2,0,1,1,0,30,4,6,14,0,45,31,421,13.6,145,41,3,0,3,120.7,1,1
Ray McDonald,3713,DI,15,SF,846,555,285,6,75.9,77.2,48.8,65.8,71.9,43,7,5,31,2,27,5,5,25,2,0,0,0,,0,,0,0,0,0.0,2,0
Brian Robison,3718,ED,16,MIN,900,533,349,18,71.7,59.7,68.8,71.5,68.0,54,9,5,40,0,24,10,2,29,3,3,2,17,8.5,13,17,0,0,0,81.3,3,0
Tanard Jackson,3722,S,10,TB,523,5,258,260,47.6,29.4,24.9,62.6,62.0,1,0,0,1,0,33,5,24,10,0,22,13,155,11.9,99,48,1,2,1,58.0,0,0
Paul Soliai,3724,DI,16,MIA,436,190,245,1,61.4,61.7,68.0,60.4,61.6,8,0,3,5,2,19,5,1,15,0,0,0,0,,0,,0,0,0,0.0,2,0
Stephen Nicholas,3725,LB,10,ATL,281,32,121,128,64.0,69.2,71.7,69.5,54.0,8,0,2,6,0,24,6,2,16,2,23,16,112,7.0,78,25,0,0,1,80.3,0,0
Marcus Thomas,3737,DI,12,DEN,532,248,283,1,63.1,67.2,67.3,50.2,62.4,4,0,1,3,1,32,7,2,25,0,0,0,0,,0,,0,0,0,0.0,0,0
Dashon Goldson,3742,S,14,SF,845,8,281,556,52.1,70.8,74.2,41.4,50.4,0,0,0,0,0,57,9,8,8,1,43,29,458,15.8,260,60,4,6,2,94.1,4,0
Ryan McBean,3748,DI,16,DEN,598,363,214,21,45.5,52.4,78.6,49.2,57.4,10,4,1,5,0,19,9,0,17,0,2,2,14,7.0,3,8,0,0,0,95.8,3,0
Antwan Barnes,3750,ED,16,SD,467,276,164,27,81.3,63.2,70.7,87.7,78.8,45,11,5,29,1,22,2,3,28,2,2,1,9,9.0,8,9,0,0,0,62.5,6,1
Clint Session,3752,LB,9,JAX,254,19,149,86,49.6,63.7,63.0,81.4,32.6,4,1,0,3,0,22,8,3,17,1,14,13,136,10.5,105,59,0,0,0,107.1,2,2
Brandon McDonald,3756,CB,11,DET,153,5,23,125,52.4,30.0,58.3,45.8,57.0,0,0,0,0,0,8,3,2,2,0,21,17,214,12.6,114,65,2,0,2,140.9,1,0
David Jones,3761,CB,2,JAX,24,0,14,10,72.5,52.0,32.4,,79.9,0,0,0,0,0,1,0,1,0,0,3,1,8,8.0,5,8,0,0,1,42.4,0,0
Tarell Brown,3763,CB,16,SF,1006,6,326,674,65.8,75.9,76.0,44.6,63.2,0,0,0,0,0,39,2,3,11,0,78,42,607,14.5,159,61,3,4,6,70.8,5,1
Antonio Johnson,3768,DI,16,IND,502,204,298,0,52.2,48.4,46.0,61.4,60.0,7,0,3,4,2,16,4,3,11,0,0,0,0,,0,,0,0,0,0.0,1,0
Will Herring,3777,LB,9,NO,111,22,42,47,46.1,57.0,44.8,49.8,44.4,2,0,0,2,0,4,1,3,1,0,7,4,55,13.8,28,31,0,1,0,42.9,1,0
Tim Shaw,3780,LB,3,TEN,25,2,14,9,73.2,63.4,77.7,71.8,68.7,1,0,0,1,0,3,0,0,0,0,1,1,9,9.0,8,9,0,0,0,104.2,0,0
Derek Landri,3782,DI,12,PHI,348,190,158,0,89.1,83.8,55.8,81.3,60.1,20,2,5,13,1,17,4,2,17,0,0,0,0,,0,,0,0,0,0.0,2,0
Corey Graham,3784,CB,6,CHI,87,4,20,63,79.0,52.3,40.0,70.7,81.6,1,0,1,0,0,7,1,3,6,0,10,7,47,6.7,31,10,0,3,0,40.4,0,0
William Gay,3786,CB,16,PIT,950,32,359,559,66.5,81.4,72.7,59.4,61.3,4,0,0,4,1,55,6,5,24,0,83,44,457,10.4,136,27,2,2,8,67.2,4,1
Michael Coe,3789,CB,4,NYG,53,0,14,39,62.4,76.8,79.4,,57.8,0,0,0,0,0,4,0,0,1,0,9,4,52,13.0,5,19,1,0,1,100.2,0,0
Adam Hayward,3798,LB,14,TB,180,19,113,48,52.9,62.6,58.3,53.4,42.9,1,0,1,0,0,22,2,4,13,0,8,7,73,10.4,37,16,0,0,0,104.7,0,0
John Wendling,3800,S,5,DET,155,1,54,100,29.0,34.7,27.5,59.2,33.3,0,0,0,0,0,7,1,5,1,0,2,2,20,10.0,16,12,0,0,0,108.3,0,0
Matt Toeaina,3803,DI,12,CHI,390,225,165,0,56.8,54.8,74.6,55.2,62.3,8,0,2,6,0,13,5,0,11,0,0,0,0,,0,,0,0,0,0.0,0,0
Desmond Bishop,3808,LB,13,GB,836,140,267,429,71.6,76.5,84.1,71.4,62.2,18,5,4,9,0,98,18,7,43,2,57,47,568,12.1,275,23,2,0,2,119.9,2,1
Prescott Burgess,3823,LB,2,BLT,3,0,2,1,65.4,60.2,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Zach Diles,3834,LB,2,IND,5,0,0,5,42.5,,22.6,,45.1,0,0,0,0,0,0,0,1,0,0,1,1,12,12.0,15,12,0,0,0,116.7,0,0
Marvin Mitchell,3836,LB,12,MIA,178,14,68,96,54.8,45.0,47.5,65.7,60.8,2,1,1,0,0,13,3,4,8,0,18,13,148,11.4,99,38,0,1,1,73.4,0,0
Alan Ball,3853,CB,16,DAL,478,6,134,338,54.5,68.8,82.4,92.5,49.2,3,0,1,2,0,30,0,1,4,0,51,31,448,14.5,133,64,1,1,5,87.7,5,0
C.J. Ah You,3855,ED,9,SL,246,150,80,16,45.9,28.0,73.9,66.7,68.7,16,1,1,14,0,4,1,0,5,0,2,2,7,3.5,4,5,0,0,0,81.3,1,0
Keyunta Dawson,3858,ED,2,DET,29,22,7,0,58.2,62.6,,55.5,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Nedu Ndukwe,3869,S,1,OAK,13,1,4,8,62.1,60.0,78.2,60.8,60.4,0,0,0,0,0,2,0,0,0,0,2,1,21,21.0,0,21,0,1,0,47.9,0,0
Antwan Applewhite,3877,ED,12,CAR,335,199,116,20,64.6,54.9,57.5,70.3,65.4,21,2,5,14,1,18,3,2,15,1,4,4,43,10.8,13,24,0,0,0,111.5,1,0
Melvin Bullitt,3901,S,2,IND,129,0,65,64,59.2,53.6,42.2,,62.0,0,0,0,0,0,8,3,3,3,0,4,2,25,12.5,3,16,1,1,0,69.8,0,0
Marquice Cole,3909,CB,7,NYJ,50,8,7,35,69.6,63.6,82.2,55.1,68.6,1,0,1,0,0,4,0,0,2,0,4,4,42,10.5,26,24,0,0,0,110.4,0,0
Craig Dahl,3920,S,16,SL,469,20,152,297,39.9,51.9,73.4,49.9,39.9,4,0,1,3,0,42,6,6,10,1,33,21,299,14.2,117,52,1,1,1,90.3,0,0
Mike Devito,3928,DI,12,NYJ,452,182,270,0,69.8,72.5,70.0,57.7,60.0,10,1,1,8,0,27,4,1,25,2,0,0,0,,0,,0,0,0,0.0,1,0
Daniel Muir,4022,DI,4,IND,141,63,78,0,39.2,43.1,73.0,50.6,,0,0,0,0,0,8,2,0,4,0,0,0,0,,0,,0,0,0,0.0,1,0
Joe Porter,4041,CB,3,OAK,133,2,36,95,54.0,57.7,29.2,53.8,56.8,1,0,0,1,0,5,3,4,1,0,12,7,95,13.6,33,19,1,0,1,111.5,1,0
Nick Roach,4054,LB,16,CHI,520,36,247,237,58.0,64.5,65.0,67.4,49.0,7,0,4,3,0,36,3,5,21,0,43,31,291,9.4,191,47,2,0,3,105.9,0,0
Jason Trusnik,4083,ED,10,MIA,82,27,47,8,60.3,63.4,76.5,50.3,64.9,0,0,0,0,0,2,2,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Byron Westbrook,4100,CB,9,WAS,124,4,40,80,77.3,70.1,81.8,49.0,78.3,0,0,0,0,0,8,1,0,2,1,12,6,86,14.3,36,24,0,0,2,73.6,0,0
James Ihedigbo,4147,S,14,NE,740,27,274,439,54.6,69.4,44.3,73.3,46.1,7,0,1,6,0,50,7,11,12,0,31,20,283,14.2,102,49,4,0,2,133.5,0,0
Michael Adams,4192,CB,13,ARZ,368,21,83,264,62.3,91.0,43.9,58.6,58.8,4,0,0,4,0,29,1,7,16,0,45,33,286,8.7,148,31,1,0,2,97.1,5,1
Gary Gibson,4232,DI,16,SL,384,160,224,0,74.8,67.5,65.8,71.9,62.7,14,3,1,10,0,14,5,3,15,0,1,1,-3,-3.0,0,-3,0,0,0,79.2,0,0
Paul Oliver,4262,S,10,SD,167,2,70,95,67.4,61.9,82.9,74.1,65.1,1,0,1,0,0,14,2,1,3,1,11,4,77,19.3,3,39,0,1,1,23.7,1,1
Akeem Jordan,4270,LB,11,PHI,236,12,145,79,64.9,62.2,88.9,80.0,60.5,3,0,1,2,1,21,5,2,16,0,13,9,61,6.8,66,19,0,0,0,79.3,0,0
Chris Long,4316,ED,16,SL,920,511,389,20,63.5,42.2,78.6,83.3,53.0,83,13,12,58,2,20,4,1,29,1,2,2,30,15.0,13,19,0,0,0,118.8,3,0
Glenn Dorsey,4319,DI,15,KC,623,244,379,0,65.0,77.4,72.5,45.2,60.0,4,0,2,2,0,39,16,2,32,0,0,0,0,,0,,0,0,0,0.0,3,0
Sedrick Ellis,4321,DI,15,NO,704,466,233,5,65.6,57.2,59.8,64.4,70.4,20,2,2,16,2,18,7,2,14,0,0,0,0,,0,,0,0,0,0.0,0,0
Derrick Harvey,4322,ED,5,DEN,90,68,21,1,61.5,67.9,71.2,55.8,60.1,3,0,0,3,0,1,2,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jerod Mayo,4324,LB,14,NE,892,63,310,519,71.6,72.1,72.7,68.4,66.7,12,1,5,6,0,67,19,8,38,1,67,50,479,9.6,331,38,2,2,2,91.6,0,0
Leodis McKelvin,4325,CB,12,BUF,503,0,175,328,70.2,49.2,55.7,,72.2,0,0,0,0,0,28,7,5,9,0,45,27,455,16.9,115,58,3,1,6,107.2,1,0
Dominique Rodgers-Cromartie,4330,CB,13,PHI,473,5,135,333,60.4,48.4,41.7,68.0,61.1,2,1,0,1,0,24,1,6,10,0,42,25,354,14.2,198,42,0,0,5,86.8,0,0
Aqib Talib,4334,CB,13,TB,682,1,280,401,74.5,72.9,32.8,59.6,76.2,0,0,0,0,0,34,1,8,12,2,51,28,479,17.1,317,87,6,2,5,109.8,6,1
Mike Jenkins,4339,CB,12,DAL,586,2,197,387,66.8,74.2,54.8,49.0,64.6,0,0,0,0,0,21,2,4,5,0,54,28,340,12.1,109,36,4,1,5,88.5,0,0
Antoine Cason,4341,CB,16,SD,870,1,374,495,62.1,69.2,71.6,57.8,63.0,0,0,0,0,0,46,8,5,8,0,86,46,543,11.8,142,43,7,2,13,90.4,7,3
Lawrence Jackson,4342,ED,11,DET,330,221,108,1,71.6,72.8,68.7,68.0,60.0,23,4,3,16,0,18,2,2,18,0,1,0,0,,0,,0,0,0,39.6,3,0
Kentwan Balmer,4343,ED,3,WAS,26,14,12,0,57.7,63.1,,52.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kenny Phillips,4345,S,15,NYG,985,29,371,585,76.0,86.8,81.7,50.8,74.6,3,0,1,2,0,64,13,6,19,2,29,14,232,16.6,47,32,0,4,5,36.1,3,0
Phillip Merling,4346,DI,10,MIA,199,138,59,2,53.9,62.5,72.9,57.4,55.4,5,0,0,5,3,4,2,1,2,0,0,0,0,,0,,0,0,0,0.0,2,0
Brandon Flowers,4349,CB,16,KC,974,0,468,506,77.2,73.0,72.2,,77.5,0,0,0,0,0,50,5,4,15,0,86,46,667,14.5,169,67,8,4,7,90.6,4,1
Curtis Lofton,4351,LB,16,ATL,986,81,350,555,71.9,80.2,86.3,64.1,63.8,12,1,1,10,0,111,27,10,60,1,81,55,516,9.4,303,56,5,2,6,95.5,2,0
Tracy Porter,4354,CB,14,NO,687,14,205,468,56.4,61.3,59.1,49.6,56.5,1,0,1,0,0,51,2,7,9,2,73,52,622,12.0,322,47,2,1,6,100.4,4,0
Tyrell Johnson,4357,S,11,MIN,324,1,136,187,34.0,58.1,68.4,59.2,33.8,0,0,0,0,0,18,6,3,1,0,14,8,123,15.4,39,42,0,0,1,86.3,1,0
Trevor Laws,4361,DI,14,PHI,342,191,151,0,54.5,53.9,56.3,60.7,58.7,8,1,0,7,1,14,3,2,12,0,0,0,0,,0,,0,0,0,0.0,1,0
Calais Campbell,4364,DI,16,ARZ,998,605,389,4,71.4,53.1,65.1,69.5,74.0,47,9,9,29,8,55,7,5,47,2,0,0,0,,0,,0,1,0,0.0,2,1
Quentin Groves,4366,LB,11,OAK,204,17,88,99,50.2,77.3,54.0,60.4,33.7,0,0,0,0,1,16,1,3,10,1,12,7,134,19.1,110,60,1,0,1,125.0,2,0
Jason Jones,4368,ED,14,TEN,675,399,256,20,55.5,52.1,69.1,57.0,65.7,22,3,4,15,4,20,4,2,14,1,3,2,22,11.0,27,22,0,0,1,88.2,2,0
Patrick Lee,4374,CB,3,GB,21,2,1,18,59.5,60.0,73.0,54.4,60.7,1,0,0,1,0,1,0,0,0,0,2,2,33,16.5,10,23,0,0,0,118.8,0,0
Kendall Langford,4380,DI,16,MIA,538,280,245,13,55.8,47.5,57.2,68.0,58.6,27,0,2,25,1,15,5,1,10,1,2,1,4,4.0,5,4,0,0,0,56.3,2,0
Charles Godfrey,4381,S,14,CAR,856,25,382,449,50.9,68.1,48.3,69.3,40.6,3,1,0,2,0,70,15,17,24,1,46,30,443,14.8,207,48,2,2,3,92.9,1,0
Tavares Gooden,4385,LB,2,SF,13,1,9,3,70.5,67.2,73.3,59.3,62.4,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dan Connor,4388,LB,15,CAR,471,19,290,162,71.3,76.9,82.5,57.4,56.6,3,0,0,3,0,56,10,5,33,1,12,10,116,11.6,88,20,0,0,0,106.9,1,0
Reggie Smith,4389,S,16,SF,239,0,29,210,48.5,57.4,59.1,,49.1,0,0,0,0,0,11,1,2,3,0,11,6,83,13.8,18,29,0,1,2,41.1,0,0
Pat Sims,4391,DI,11,CIN,291,129,161,1,52.3,54.3,48.7,54.3,59.5,3,0,0,3,0,13,3,3,12,0,0,0,0,,0,,0,0,0,0.0,1,0
Antwaun Molden,4393,CB,11,NE,307,0,84,223,56.8,79.5,70.4,,54.9,0,0,0,0,0,23,4,3,3,0,36,23,338,14.7,64,44,2,2,2,89.8,2,0
Tom Zbikowski,4400,S,8,BLT,223,12,73,138,62.1,71.3,67.1,53.2,59.4,2,1,0,1,0,14,2,2,4,0,4,4,25,6.3,7,13,0,0,0,92.7,0,0
Andre Fluellen,4401,DI,13,DET,205,122,83,0,45.7,47.0,51.2,59.1,60.0,7,0,0,7,0,8,0,1,5,0,0,0,0,,0,,0,0,0,0.0,2,1
Cliff Avril,4406,ED,16,DET,790,502,275,13,75.0,56.2,54.7,81.3,74.1,57,11,8,38,1,21,2,6,26,6,3,2,11,5.5,20,9,0,1,0,33.3,10,0
Philip Wheeler,4407,LB,13,IND,532,14,329,189,69.6,70.5,85.3,58.5,64.0,1,1,0,0,0,56,18,5,31,1,26,17,138,8.1,85,24,0,0,0,78.7,0,0
Thomas DeCoud,4412,S,16,ATL,946,19,334,593,61.7,81.8,74.9,53.7,53.1,2,0,1,1,0,75,9,10,17,0,35,24,368,15.3,145,70,3,4,3,92.0,0,0
Tyvon Branch,4414,S,16,OAK,1133,62,416,655,72.4,90.0,90.2,33.6,68.3,5,1,0,4,0,83,19,6,32,0,63,36,412,11.4,204,39,4,1,4,91.5,2,0
Justin King,4415,CB,12,SL,706,22,304,380,29.6,56.8,51.4,62.9,28.5,4,1,2,1,0,57,5,10,15,1,74,47,674,14.3,291,74,7,1,2,118.9,6,2
William Hayes,4417,ED,10,TEN,330,186,143,1,48.7,53.0,75.3,58.7,56.4,13,2,1,10,0,11,3,1,11,0,0,0,0,,0,,0,0,0,0.0,4,1
Anthony Collins,4426,T,1,CIN,1,0,1,0,60.4,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Dwight Lowery,4427,S,13,JAX,634,5,259,370,58.5,62.2,66.3,72.9,58.3,1,1,0,0,0,33,5,5,8,0,35,19,280,14.7,83,51,3,2,5,85.4,3,0
Reggie Corner,4428,CB,5,BUF,128,8,36,84,42.9,66.6,27.3,42.8,44.3,0,0,0,0,0,4,1,3,0,0,16,12,160,13.3,68,26,0,1,1,80.2,1,0
Quintin Demps,4431,S,8,HST,224,13,30,181,54.2,71.2,68.4,61.6,51.6,1,0,1,0,1,17,4,3,4,0,11,8,85,10.6,34,25,0,2,1,55.3,0,0
Craig Steltz,4434,S,8,CHI,400,11,164,225,70.7,74.3,85.0,90.0,61.8,4,1,1,2,0,31,8,2,14,2,16,9,76,8.4,52,24,2,0,0,108.3,0,0
Red Bryant,4435,ED,16,SEA,707,340,361,6,59.3,62.1,66.5,56.2,67.0,27,2,4,21,0,22,9,2,18,0,2,2,20,10.0,10,11,0,2,0,68.8,4,0
Bryan Kehl,4437,LB,5,SL,79,4,57,18,63.0,65.9,57.2,56.1,56.0,0,0,0,0,0,7,1,1,3,0,2,2,12,6.0,16,6,0,0,0,91.7,0,0
Justin Tryon,4438,CB,5,NYG,78,0,23,55,53.0,53.6,79.8,,53.2,0,0,0,0,0,6,0,0,0,0,10,6,122,20.3,81,60,1,0,1,136.3,0,0
Jonathan Wilhite,4443,CB,9,DEN,207,12,45,150,56.5,61.2,77.4,90.9,50.0,5,2,2,1,0,22,1,1,10,0,37,30,299,10.0,93,43,1,1,0,98.1,2,0
