player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Chase Blackburn,2498,LB,4,NYG,7,1,3,3,20.1,60.8,,60.0,25.4,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0,1,1,0,0,118.8,0,0
James Butler,2517,S,12,SL,351,6,99,246,63.9,75.6,90.2,65.2,58.6,0,0,0,0,1,18,2,0,6,1,14,8,86,10.8,4,21,4,2,1,75.3,0,0
Chris Carr,2526,CB,16,BLT,1027,25,367,635,75.9,49.5,60.0,60.4,79.3,5,0,0,5,0,58,2,8,18,2,90,54,471,8.7,150,29,1,2,4,68.3,2,0
Isaiah Ekejiuba,2578,LB,4,DET,18,1,14,3,53.4,63.5,72.0,59.9,44.0,1,0,1,0,0,0,2,0,0,0,1,1,1,1.0,0,1,1,0,0,118.8,0,0
Heath Farwell,2588,LB,1,MIN,13,0,10,3,69.0,65.9,73.3,,62.3,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Aaron Francisco,2594,S,12,IND,763,3,307,453,63.5,55.6,51.1,49.4,67.6,0,0,0,0,0,40,12,10,8,0,17,12,207,17.3,55,58,0,2,0,72.1,1,0
Jim Leonhard,2694,S,11,NYJ,719,58,263,398,57.9,74.3,84.5,44.1,54.6,4,0,2,2,1,54,2,4,11,0,28,19,285,15.0,93,40,3,1,1,121.9,1,0
Derreck Robinson,2762,DI,14,CLV,208,99,109,0,55.6,60.0,76.6,53.8,60.0,5,0,2,3,0,14,5,0,9,0,0,0,0,,0,,0,0,0,0.0,1,0
Leigh Torrence,2817,CB,10,NO,239,5,66,168,69.3,29.9,66.7,82.1,73.0,2,1,0,1,0,19,0,2,4,0,23,13,179,13.8,58,42,1,1,0,78.0,0,0
Ray Ventrone,2824,S,12,CLV,105,13,16,76,42.1,73.0,40.6,47.8,42.6,1,0,0,1,0,8,1,3,4,1,13,11,188,17.1,147,75,1,0,0,144.4,1,0
Mike Wright,2854,DI,10,NE,314,219,95,0,59.7,37.2,60.2,72.8,65.9,27,6,1,20,1,6,1,1,10,0,0,0,0,,0,,0,0,0,0.0,1,0
Dimitri Patterson,2868,CB,14,PHI,573,14,188,371,43.3,77.5,57.2,67.1,40.0,3,1,0,2,0,42,2,5,13,0,78,49,642,13.1,238,76,6,4,6,93.0,9,3
Hiram Eugene,2935,S,4,OAK,34,1,22,11,58.9,53.8,57.5,60.0,63.9,0,0,0,0,0,3,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ahmad Brooks,2945,ED,15,SF,477,208,174,95,65.0,70.0,71.6,68.6,64.2,26,5,5,16,1,18,3,1,18,0,12,8,61,7.6,53,14,0,1,0,44.1,8,2
Mario Williams,2946,ED,13,HST,764,466,274,24,73.8,61.2,50.0,77.0,61.8,60,11,13,36,2,16,1,3,21,1,3,2,32,16.0,41,17,0,0,0,102.1,2,0
A.J. Hawk,2950,LB,15,GB,915,130,362,423,68.8,51.0,81.3,60.3,80.3,13,1,2,10,3,74,21,6,35,0,48,38,338,8.9,250,27,0,3,2,70.0,1,0
Michael Huff,2952,S,16,OAK,972,29,426,517,90.1,76.5,87.6,95.6,81.9,11,4,1,6,0,65,7,5,23,4,33,20,297,14.9,77,48,3,3,4,82.5,1,0
Donte Whitner,2953,S,16,BUF,1093,17,549,527,59.0,89.1,91.9,80.0,35.9,3,1,0,2,1,107,23,5,25,1,39,28,328,11.7,80,34,6,1,5,125.9,2,0
Ernie Sims,2954,LB,15,PHI,860,136,351,373,40.5,53.9,62.2,62.7,29.1,13,2,2,9,0,41,8,6,27,1,53,35,447,12.8,329,35,2,0,2,104.8,3,0
Haloti Ngata,2957,DI,16,BLT,805,488,311,6,81.0,80.4,55.9,69.0,58.0,27,6,8,13,5,44,5,6,43,0,2,1,13,13.0,6,13,0,0,0,70.8,1,0
Kamerion Wimbley,2958,LB,16,OAK,986,305,446,235,72.3,71.7,76.8,73.7,55.3,36,11,4,21,0,40,5,3,26,1,31,22,276,12.5,183,36,0,0,1,98.3,0,0
Brodrick Bunkley,2959,DI,14,PHI,332,157,173,2,62.2,56.2,61.9,71.0,62.2,11,0,2,9,1,18,0,3,15,0,0,0,0,,0,,0,0,0,0.0,2,1
Tye Hill,2960,CB,2,DET,99,0,30,69,70.2,65.4,29.5,,69.6,0,0,0,0,0,2,0,1,0,0,6,5,47,9.4,8,13,1,0,0,138.9,0,0
Jason Allen,2961,CB,14,HST,608,0,221,387,60.9,74.5,53.1,,58.5,1,0,0,1,0,40,5,4,11,0,66,37,562,15.2,161,67,4,6,4,66.6,3,1
Chad Greenway,2962,LB,16,MIN,969,91,386,492,66.4,62.4,84.6,72.1,65.2,16,2,5,9,0,112,17,8,60,1,75,62,505,8.1,385,36,1,0,2,99.2,1,0
Bobby Carpenter,2963,LB,9,DET,246,10,102,134,57.3,49.5,80.5,52.5,64.4,0,0,0,0,0,20,5,2,9,0,15,12,118,9.8,63,20,1,0,2,121.7,0,0
Antonio Cromartie,2964,CB,15,NYJ,909,1,325,583,63.4,76.1,54.4,54.3,59.9,1,0,0,1,0,42,0,5,10,0,102,45,645,14.3,189,43,7,3,12,75.8,7,0
Tamba Hali,2965,ED,16,KC,1001,543,378,80,90.0,56.6,78.4,91.8,63.2,97,17,16,64,3,25,7,2,32,4,4,4,55,13.8,55,23,0,0,0,118.8,0,0
Manny Lawson,2967,ED,16,SF,620,214,273,133,74.3,67.8,77.5,82.0,66.6,33,3,8,22,2,41,3,3,24,2,20,17,145,8.5,107,36,1,1,3,92.7,5,2
Johnathan Joseph,2969,CB,12,CIN,595,0,226,369,72.0,72.2,64.0,,70.2,0,0,0,0,0,44,1,5,16,0,64,42,436,10.4,115,32,3,3,4,81.3,1,0
John McCargo,2971,ED,1,BUF,19,10,9,0,37.8,40.5,,55.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kelly Jennings,2976,CB,14,SEA,851,1,326,524,67.3,70.5,79.1,55.0,65.4,0,0,0,0,0,38,3,2,7,0,70,38,524,13.8,125,46,7,1,11,105.9,0,0
Mathias Kiwanuka,2977,ED,3,NYG,155,49,84,22,67.0,48.2,58.9,86.2,64.8,6,4,0,2,0,7,1,1,8,2,1,1,12,12.0,8,12,0,0,1,116.7,0,0
DeMeco Ryans,2978,LB,6,HST,375,40,131,204,73.9,64.1,65.6,54.6,76.9,3,1,1,1,0,37,4,6,20,0,20,15,111,7.4,69,20,1,0,1,104.4,0,0
Rocky McIntosh,2980,LB,15,WAS,933,89,376,468,49.5,56.6,44.1,60.3,46.8,10,2,3,5,0,74,18,13,34,1,59,54,508,9.4,407,41,2,0,2,113.8,2,1
Thomas Howard,2983,LB,5,OAK,60,4,24,32,74.7,63.0,77.3,53.3,79.4,0,0,0,0,0,3,0,0,1,1,2,0,0,,0,,0,0,0,39.6,0,0
Danieal Manning,2987,S,16,CHI,894,10,312,572,77.4,82.5,90.3,54.2,74.2,2,0,0,2,0,64,8,3,20,0,40,22,213,9.7,114,26,0,1,6,59.7,2,1
Roman Harper,2988,S,15,NO,852,80,343,429,78.7,86.8,83.4,85.7,64.9,17,3,9,5,2,75,9,8,40,6,39,22,179,8.1,104,23,0,1,2,57.5,5,0
Cedric Griffin,2993,CB,2,MIN,132,0,45,87,75.4,65.7,80.6,,75.6,0,0,0,0,0,7,0,0,4,0,14,6,46,7.7,13,19,0,0,1,51.5,0,0
Bernard Pollard,2999,S,15,HST,987,36,394,557,55.9,74.0,86.1,92.1,39.3,8,3,1,4,1,87,19,8,34,4,38,24,279,11.6,87,35,6,0,3,124.9,5,0
Richard Marshall,3003,CB,16,CAR,1087,23,484,580,57.2,64.1,49.0,72.2,53.1,6,1,2,3,0,79,6,15,26,1,97,73,762,10.4,286,33,4,3,4,98.4,8,1
Tim Jennings,3007,CB,15,CHI,816,3,286,527,76.4,87.4,57.8,50.5,72.9,0,0,0,0,0,45,6,7,17,1,73,38,464,12.2,148,33,2,1,5,75.4,2,0
Darryl Tapp,3008,ED,14,PHI,432,275,117,40,70.3,49.5,52.3,71.4,68.2,29,3,7,19,3,23,1,2,18,0,2,2,2,1.0,3,3,0,0,0,79.2,0,0
Ashton Youboty,3015,CB,5,BUF,24,0,2,22,64.7,60.0,26.6,,64.5,0,0,0,0,0,0,0,1,0,0,1,1,7,7.0,11,7,0,0,0,95.8,0,0
Chris Gocong,3016,LB,16,CLV,962,152,492,318,76.5,70.4,69.7,67.0,72.8,21,2,3,16,0,51,13,7,35,1,31,21,211,10.0,214,32,0,0,3,86.9,0,0
Anthony Smith,3028,S,5,GB,163,2,60,101,60.3,45.5,43.4,53.6,65.6,0,0,0,0,0,14,2,5,3,0,7,5,37,7.4,20,15,0,1,0,44.0,0,0
James Anderson,3033,LB,16,CAR,1072,128,500,444,67.9,57.1,77.2,82.7,68.6,19,6,5,8,0,100,12,9,61,2,61,49,391,8.0,294,27,3,1,2,102.9,1,0
Frostee Rucker,3036,ED,9,CIN,283,136,143,4,63.9,53.1,76.2,68.8,64.1,16,1,6,9,1,10,6,0,8,0,0,0,0,,0,,0,0,0,0.0,0,0
Jason Hatcher,3037,DI,13,DAL,257,159,96,2,64.2,47.7,76.7,71.1,71.0,15,2,2,11,0,10,2,0,8,0,1,1,1,1.0,0,1,0,0,0,79.2,0,0
Gerris Wilkinson,3041,LB,1,NYG,1,0,0,1,61.7,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Eric Smith,3042,S,13,NYJ,494,64,187,243,47.9,64.2,78.3,53.0,46.4,8,1,1,6,0,39,5,5,11,0,22,14,184,13.1,62,31,1,0,1,105.1,4,0
Gabe Watson,3052,DI,7,ARZ,142,52,89,1,45.3,44.6,27.1,53.9,60.0,1,0,0,1,0,6,0,2,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Leon Williams,3055,LB,4,DAL,23,0,14,9,78.3,73.4,,,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Will Blackmon,3060,CB,2,NYG,11,0,1,10,67.3,60.0,72.5,,67.3,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Stephen Tulloch,3061,LB,16,TEN,1186,87,465,634,77.8,74.8,90.2,59.1,80.0,10,1,5,4,0,128,34,9,76,0,95,69,482,7.0,275,18,3,1,5,89.9,4,1
Brandon Marshall,3064,WR,1,MIA,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,5,1
Domata Peko Sr.,3068,DI,16,CIN,647,290,355,2,54.0,49.6,59.1,58.8,63.7,11,0,2,9,1,28,9,2,25,0,3,2,-12,-6.0,2,-3,0,0,0,70.1,1,0
Barry Cofield,3069,DI,16,NYG,768,469,297,2,78.9,69.0,79.1,71.8,75.4,29,4,10,15,3,34,10,1,27,2,2,1,71,71.0,76,71,1,0,0,135.4,1,0
Ray Edwards,3072,ED,14,MIN,745,419,302,24,76.3,67.0,78.4,78.2,60.0,68,9,7,52,2,25,2,2,27,0,5,5,47,9.4,48,19,1,0,0,145.4,4,1
Kyle Williams,3079,DI,16,BUF,897,440,456,1,85.8,83.1,78.1,75.4,70.0,42,6,8,28,1,58,10,5,50,0,1,1,-6,-6.0,0,-6,0,0,0,79.2,5,2
Rob Ninkovich,3080,ED,16,NE,521,159,260,102,66.2,58.5,67.5,75.8,57.7,23,4,4,15,1,37,5,6,27,0,25,17,132,7.8,139,21,1,2,0,60.8,1,0
Parys Haralson,3085,ED,15,SF,677,276,280,121,59.1,53.8,62.3,76.5,40.6,38,4,3,31,0,27,9,5,20,0,18,16,180,11.3,122,35,1,0,0,126.9,3,1
Brandon Johnson,3087,LB,16,CIN,500,67,110,323,68.3,63.7,52.7,52.5,73.7,3,0,2,1,0,22,5,3,15,0,33,24,182,7.6,131,20,3,1,2,103.3,2,0
Dawan Landry,3091,S,16,BLT,1010,60,365,585,80.3,91.3,89.0,51.0,73.4,7,1,1,5,0,83,10,6,31,1,45,27,315,11.7,152,42,5,0,2,118.3,0,0
Tim Dobbins,3096,LB,13,MIA,305,15,179,111,65.4,86.4,78.3,89.4,31.6,6,1,2,3,0,33,9,4,22,1,14,13,232,17.8,125,40,1,0,1,142.6,1,0
Charlie Peprah,3103,S,13,GB,682,8,271,403,67.3,66.5,67.1,70.6,65.0,2,0,1,1,0,48,9,9,19,0,38,23,308,13.4,92,52,1,2,2,73.1,0,0
Mark Anderson,3104,ED,15,HST,456,280,160,16,64.5,58.7,52.1,65.3,72.6,29,4,4,21,1,19,1,4,18,0,2,1,-1,-1.0,6,-1,0,0,0,56.3,2,0
Omar Gaither,3113,LB,4,PHI,179,20,73,86,59.8,63.8,80.6,53.0,58.3,1,0,0,1,0,24,2,1,10,0,11,11,148,13.5,84,35,0,0,0,118.8,0,0
Reed Doughty,3118,S,14,WAS,615,18,243,354,56.6,69.8,84.6,62.0,49.9,3,1,1,1,0,53,16,5,18,0,32,21,258,12.3,93,34,2,0,2,111.2,0,0
Keith Ellison,3123,LB,3,BUF,121,10,60,51,53.4,52.4,67.8,49.2,60.6,0,0,0,0,0,12,0,1,5,0,6,5,60,12.0,31,25,0,0,1,108.3,0,0
Tyrone Culver,3130,S,8,MIA,117,2,38,77,39.7,60.3,74.1,52.2,41.7,0,0,0,0,0,11,1,1,3,0,6,4,42,10.5,14,31,2,0,0,126.4,0,0
Drew Coleman,3134,CB,16,NYJ,442,27,103,312,59.7,70.4,29.2,89.9,53.5,7,4,0,3,0,27,0,7,12,5,58,38,483,12.7,192,36,4,1,2,107.2,2,0
Jeremy Mincey,3136,ED,15,JAX,586,314,256,16,67.1,64.9,60.4,65.8,57.6,26,5,4,17,2,25,2,4,25,0,2,1,11,11.0,17,11,0,0,0,66.7,1,1
Marcus Hudson,3137,S,14,CAR,85,8,8,69,70.6,60.2,30.0,68.7,67.4,2,0,0,2,0,5,0,2,4,0,9,6,60,10.0,51,23,1,0,2,122.5,1,0
Kedric Golston,3141,DI,13,WAS,445,226,218,1,48.1,46.4,66.3,54.1,60.0,10,0,1,9,1,22,8,1,15,0,0,0,0,,0,,0,0,0,0.0,0,0
LeKevin Smith,3151,DI,1,DEN,10,5,5,0,37.7,44.0,,55.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Antoine Bethea,3152,S,16,IND,1032,10,432,590,70.6,82.1,90.6,93.8,58.2,6,1,3,2,0,83,16,5,20,0,32,17,283,16.6,70,38,4,1,6,109.8,0,0
Derrick Martin,3153,S,3,GB,66,0,13,53,57.0,61.5,78.2,,56.8,0,0,0,0,0,2,0,0,1,0,3,1,13,13.0,8,13,0,1,0,8.3,0,0
Fred Evans,3157,DI,8,MIN,74,34,40,0,52.5,60.3,70.8,52.3,,0,0,0,0,0,5,0,1,5,0,0,0,0,,0,,0,0,0,0.0,1,0
Cortland Finnegan,3160,CB,16,TEN,1173,6,451,716,59.5,68.0,60.1,68.1,58.6,2,1,1,0,0,81,12,11,23,1,105,70,794,11.3,312,50,5,2,7,97.1,4,0
Jarrad Page,3173,S,10,NE,186,4,46,136,67.2,75.4,46.2,49.0,63.5,0,0,0,0,0,8,2,3,2,0,12,7,100,14.3,72,30,0,2,0,45.8,0,0
Dave Tollefson,3198,ED,11,NYG,143,92,45,6,70.8,59.9,42.2,64.0,79.7,7,1,2,4,2,3,1,1,3,1,1,0,0,,0,,0,0,1,39.6,1,0
Colin Allred,3207,LB,4,TEN,17,0,15,2,90.4,83.7,75.0,,60.9,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Remi Ayodele,3212,DI,16,NO,589,231,343,15,58.0,61.9,77.3,56.4,55.7,7,1,1,5,1,20,10,3,15,1,0,0,0,,0,,0,0,0,0.0,2,0
Stephen Bowen,3242,DI,16,DAL,542,392,149,1,69.2,67.2,65.9,65.1,62.4,33,2,4,27,1,16,3,2,15,0,0,0,0,,0,,0,0,0,0.0,1,0
Ricky Brown,3253,LB,6,OAK,138,4,70,64,43.9,55.2,65.3,54.2,42.7,0,0,0,0,0,7,2,1,4,0,6,5,56,11.2,55,14,0,0,1,105.6,0,0
Jarrett Bush,3261,CB,9,GB,128,14,28,86,56.5,67.0,81.1,39.4,58.4,1,0,0,1,0,10,0,0,6,0,6,4,59,14.8,19,25,0,0,1,98.6,0,0
Quincy Butler,3263,CB,4,SL,119,0,42,77,45.2,60.6,55.7,,43.0,0,0,0,0,0,8,2,2,3,0,13,6,92,15.3,27,26,0,0,3,70.0,0,0
Jeff Charleston,3269,ED,16,NO,253,139,114,0,69.3,65.4,61.7,68.4,60.0,11,3,0,8,2,13,5,3,13,2,0,0,0,,0,,0,0,0,0.0,0,0
Blake Costanzo,3278,LB,3,CLV,3,2,0,1,55.5,,,56.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kevin Dockery,3298,CB,10,SL,288,18,63,207,57.6,47.4,68.0,74.6,57.9,5,0,0,5,0,16,3,2,6,0,38,26,343,13.2,223,65,1,1,3,94.5,3,0
Abram Elam,3301,S,16,CLV,1047,40,490,517,64.1,67.6,79.4,51.3,62.4,4,2,0,2,0,62,8,8,13,2,33,19,254,13.4,132,26,2,2,6,77.1,0,0
Steve Gregory,3326,S,9,SD,354,7,155,192,53.3,58.4,64.3,62.2,52.1,1,0,0,1,0,35,8,8,14,0,18,13,129,9.9,44,26,1,2,1,71.1,0,0
Spencer Havner,3345,LB,2,GB,43,2,21,20,55.5,55.1,83.4,56.0,70.0,0,0,0,0,0,6,0,0,2,0,1,1,8,8.0,2,8,0,0,0,100.0,1,0
Jason Hunter,3360,ED,16,DEN,754,268,403,83,72.5,69.6,79.8,62.3,82.4,26,3,2,21,0,47,10,2,36,1,4,2,16,8.0,16,10,0,1,1,20.8,2,0
Brian Iwuh,3366,LB,5,CHI,91,8,48,35,89.5,80.6,85.6,92.8,67.3,1,1,0,0,0,13,3,0,9,2,4,4,31,7.8,11,14,0,0,0,99.0,0,0
Lance Laury,3389,LB,1,NYJ,6,3,2,1,77.6,63.1,73.2,70.9,60.0,1,0,1,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Anthony Madison,3407,CB,7,PIT,99,6,12,81,59.4,65.6,56.1,48.0,60.1,1,1,0,0,0,1,2,1,1,0,11,5,75,15.0,33,31,1,1,0,60.8,0,0
Corey Mays,3416,LB,7,KC,18,1,8,9,66.7,79.8,73.2,59.9,49.7,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tony McDaniel,3423,DI,15,MIA,492,300,189,3,67.1,70.0,70.7,58.0,77.7,18,3,3,12,4,26,5,2,23,0,0,0,0,,0,,0,0,0,0.0,2,0
Brandon McKinney,3427,DI,11,BLT,197,88,109,0,69.3,71.5,40.8,53.0,65.3,2,0,0,2,0,5,3,1,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Jayme Mitchell,3435,DI,2,CLV,10,7,3,0,54.2,53.6,67.4,62.5,,1,1,0,0,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Reis,3478,S,1,NO,10,1,5,4,82.9,71.9,80.0,58.0,73.1,0,0,0,0,0,2,1,0,1,0,1,1,4,4.0,0,4,0,0,0,83.3,0,0
Tramon Williams,3558,CB,16,GB,983,3,363,617,78.2,59.2,45.9,67.6,79.3,2,1,0,1,0,49,5,8,15,1,94,44,523,11.9,185,85,3,6,12,48.3,2,0
Pierre Woods,3562,ED,5,BUF,33,18,12,3,34.4,29.5,68.6,52.8,65.0,1,0,0,1,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Brent Grimes,3589,CB,16,ATL,965,0,339,626,80.4,65.1,54.1,,81.0,0,0,0,0,0,73,5,13,16,0,119,60,670,11.2,210,43,4,5,16,61.3,2,1
LaRon Landry,3622,S,9,WAS,645,59,220,366,70.3,84.4,85.2,84.9,56.7,13,1,6,6,1,72,5,7,26,1,43,27,393,14.6,122,88,3,1,6,106.1,1,0
Jamaal Anderson,3624,ED,16,ATL,400,206,178,16,67.9,75.5,67.3,61.3,50.9,14,2,2,10,1,18,5,2,16,1,3,3,36,12.0,23,16,0,0,0,116.7,1,0
Amobi Okoye,3626,DI,16,HST,785,483,300,2,54.5,51.4,33.2,64.9,55.5,32,3,9,20,0,26,5,6,21,0,0,0,0,,0,,0,0,0,0.0,6,0
Patrick Willis,3627,LB,15,SF,966,79,399,488,90.4,88.6,88.0,92.9,69.5,20,6,2,12,1,99,20,8,55,2,50,43,296,6.9,297,23,2,0,2,104.7,0,0
Adam Carriker,3629,DI,16,WAS,591,286,304,1,61.6,62.2,78.1,56.8,68.7,15,1,0,14,0,29,4,0,26,0,0,0,0,,0,,0,0,0,0.0,1,0
Darrelle Revis,3630,CB,13,NYJ,816,1,327,488,75.1,69.9,65.5,53.4,74.3,0,0,0,0,0,27,3,3,6,0,57,22,369,16.8,132,35,3,0,10,78.8,1,1
Lawrence Timmons,3631,LB,16,PIT,949,161,308,480,88.9,90.6,80.4,72.1,75.6,27,3,4,20,1,92,15,8,57,2,75,53,406,7.7,210,23,0,2,4,72.4,0,0
Justin Harrell,3632,DI,1,GB,2,1,1,0,73.7,60.0,,68.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jarvis Moss,3633,ED,12,OAK,105,76,24,5,52.6,53.1,75.3,66.4,39.6,12,3,2,7,0,2,2,0,3,0,1,1,11,11.0,6,11,0,0,0,112.5,2,1
Leon Hall,3634,CB,16,CIN,966,8,398,560,76.4,74.5,55.7,67.1,75.0,1,0,1,0,0,36,4,7,13,2,74,44,579,13.2,240,46,5,4,5,84.2,3,0
Michael Griffin,3635,S,16,TEN,1179,36,460,683,61.0,75.5,52.4,85.5,48.3,9,0,3,6,0,87,15,17,24,2,58,35,485,13.9,239,75,1,4,5,64.2,4,0
Aaron Ross,3636,CB,15,NYG,398,43,82,273,55.2,68.6,59.0,47.8,55.0,4,1,0,3,0,25,7,5,10,1,39,28,322,11.5,137,50,1,0,3,104.9,1,0
Reggie Nelson,3637,S,11,CIN,489,9,185,295,55.2,73.8,82.7,41.0,50.3,0,0,0,0,0,36,9,3,5,1,20,9,146,16.2,53,52,0,2,4,30.4,2,0
Brandon Meriweather,3640,S,16,NE,876,6,304,566,41.5,62.2,79.7,61.2,34.0,1,0,0,1,0,44,10,5,5,0,29,20,355,17.8,116,66,3,3,2,105.5,3,0
Jon Beason,3641,LB,16,CAR,1107,90,503,514,68.5,64.3,81.6,52.1,72.0,6,1,1,4,0,92,18,10,43,2,59,36,348,9.7,178,36,3,1,8,87.4,2,0
Anthony Spencer,3642,ED,16,DAL,938,416,359,163,72.5,71.3,66.3,68.3,69.2,38,5,4,29,2,51,6,6,44,2,15,10,76,7.6,57,27,1,0,0,101.0,3,2
Alan Branch,3649,DI,16,ARZ,564,275,289,0,61.7,61.8,65.4,62.7,60.0,16,2,4,10,1,24,3,4,24,2,0,0,0,,0,,0,0,0,0.0,3,0
Paul Posluszny,3650,LB,14,BUF,932,51,474,407,58.8,60.8,90.7,73.9,51.6,9,3,3,3,1,104,28,4,51,0,51,40,381,9.5,254,31,4,0,3,123.9,1,0
Eric Weddle,3653,S,16,SD,957,19,390,548,83.7,90.1,70.3,85.0,73.5,2,1,0,1,0,83,13,13,25,0,31,19,241,12.7,105,25,2,2,8,80.2,0,0
Chris Houston,3657,CB,15,DET,869,3,344,522,59.3,59.5,68.8,62.3,59.9,1,0,0,1,0,50,3,6,10,1,83,51,542,10.6,150,43,3,1,9,87.5,4,0
Lamarr Woodley,3662,ED,16,PIT,936,427,305,204,81.3,66.0,61.3,87.8,66.3,68,9,7,52,1,30,7,5,28,3,31,19,215,11.3,179,65,2,2,3,76.7,6,1
David Harris,3663,LB,16,NYJ,986,169,380,437,69.8,71.1,74.3,63.6,64.8,18,3,5,10,1,74,17,9,46,0,48,32,349,10.9,290,50,2,0,1,101.8,1,0
Justin Durant,3664,LB,10,JAX,480,31,214,235,52.4,79.1,62.1,54.1,29.7,1,0,0,1,0,54,5,7,29,0,45,34,362,10.6,255,28,0,0,2,98.6,0,0
Eric Wright,3669,CB,13,CLV,708,21,304,383,50.5,80.5,58.6,90.4,38.8,7,0,4,3,1,41,4,8,12,0,65,43,623,14.5,189,42,6,1,5,121.5,4,0
Turk McBride,3670,ED,15,DET,448,263,181,4,60.9,56.1,78.0,70.6,65.6,28,5,6,17,0,15,7,2,15,3,1,1,1,1.0,8,1,0,0,0,79.2,6,2
Josh Wilson,3671,CB,13,BLT,549,1,162,386,86.5,76.2,70.7,59.3,85.8,0,0,0,0,0,33,3,3,9,0,64,30,470,15.7,150,88,3,3,9,67.8,1,0
Tim Crowder,3672,ED,16,TB,630,350,251,29,51.2,55.1,55.0,56.0,51.5,20,3,2,15,2,24,5,2,17,1,13,11,123,11.2,108,49,1,0,1,131.7,0,0
Ikaika Alama-Francis,3674,ED,9,MIA,82,28,48,6,36.8,43.8,52.1,53.7,30.0,1,0,1,0,0,8,1,1,3,0,2,1,2,2.0,6,2,0,0,0,56.3,0,0
Gerald Alexander,3677,S,3,CAR,187,8,77,102,61.3,71.2,62.3,47.4,58.0,0,0,0,0,0,13,5,3,7,0,11,7,105,15.0,13,28,1,0,2,125.2,0,0
Sabby Piscitelli,3680,S,9,CLV,143,7,58,78,53.2,55.5,64.0,63.1,54.0,1,0,1,0,0,15,0,2,3,0,6,6,104,17.3,56,65,2,1,0,118.8,0,0
Quentin Moses,3681,ED,13,MIA,182,70,76,36,62.8,67.0,79.9,69.8,37.5,9,1,2,6,0,11,4,0,9,0,6,5,80,16.0,33,31,0,0,0,118.8,0,0
Usama Young,3682,S,8,NO,199,13,66,120,61.1,52.1,41.1,61.8,62.8,2,1,0,1,0,14,1,5,3,0,9,6,44,7.3,19,18,0,0,2,78.0,0,0
Quincy Black,3684,LB,11,TB,514,56,260,198,71.7,63.4,73.9,67.9,77.8,4,2,1,1,2,49,5,4,28,1,29,23,186,8.1,99,26,1,1,1,90.5,1,0
Jay Alford,3697,DI,4,OAK,43,17,26,0,51.5,57.7,28.4,59.8,,1,0,0,1,0,2,0,1,2,0,0,0,0,,0,,0,0,0,0.0,1,0
Charles Johnson,3699,ED,16,CAR,885,469,380,36,83.2,71.2,43.7,86.8,65.4,81,12,11,58,1,46,3,8,48,1,4,3,19,6.3,10,7,0,0,0,84.4,7,1
Jonathan Wade,3700,CB,12,CIN,498,6,185,307,49.6,73.6,55.2,55.2,48.8,1,0,0,1,0,38,2,4,8,0,46,30,451,15.0,118,52,6,0,3,136.9,5,1
Brandon Mebane,3701,DI,12,SEA,592,339,253,0,68.3,60.2,66.4,68.8,60.0,27,1,2,24,2,17,7,3,16,0,0,0,0,,0,,0,0,0,0.0,0,0
Stewart Bradley,3703,LB,12,PHI,681,83,254,344,56.4,61.5,54.0,53.3,56.1,7,0,3,4,0,51,3,11,25,0,32,23,393,17.1,191,71,1,1,5,110.5,3,0
Dante Hughes,3711,CB,8,SD,200,7,43,150,71.3,70.0,72.7,85.5,67.7,3,0,2,1,0,17,0,1,8,0,22,14,67,4.8,37,17,1,0,0,83.0,0,0
