player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
Reggie Bush,2947,HB,15,MIA,112,1,79,32,0,0,0,0,0,62.6,34.7,58.9,2,4,3,9,1,0
Vince Young,2948,QB,6,PHI,206,140,0,66,0,0,0,0,0,51.0,,60.0,3,1,0,4,2,0
D'Brickashaw Ferguson,2949,T,16,NYJ,1087,0,646,441,1121,0,0,0,0,77.0,79.1,66.3,8,7,22,37,3,0
Vernon Davis,2951,TE,16,SF,509,0,65,444,16,0,0,0,1,73.1,53.5,78.9,1,0,6,7,2,0
Matt Leinart,2955,QB,2,HST,34,15,0,19,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Jay Cutler,2956,QB,10,CHI,605,364,1,240,0,0,0,0,0,68.4,60.9,60.4,2,3,3,8,2,0
Haloti Ngata,2957,DI,4,BLT,8,0,1,7,0,0,0,0,0,56.2,67.3,57.4,0,0,0,0,1,0
Antonio Cromartie,2964,CB,5,NYJ,2,0,0,2,0,0,0,0,0,65.2,,60.0,0,0,0,0,7,1
Davin Joseph,2968,G,16,TB,1022,0,701,321,0,0,0,1044,0,66.5,72.1,58.8,2,3,21,26,3,0
Santonio Holmes,2970,WR,16,NYJ,371,0,2,369,0,0,0,0,0,61.5,72.0,65.3,0,0,0,0,4,0
DeAngelo Williams,2972,HB,16,CAR,96,0,60,36,0,0,0,0,0,68.9,55.4,66.4,2,0,3,5,1,0
Marcedes Lewis,2973,TE,15,JAX,445,0,69,376,1,0,0,0,4,76.9,74.3,82.0,0,0,1,1,2,1
Nick Mangold,2974,C,14,NYJ,894,0,534,360,0,0,928,0,0,88.8,82.6,87.9,3,1,4,8,3,0
Joseph Addai,2975,HB,12,IND,86,0,78,8,0,0,0,0,0,65.4,67.1,57.7,2,0,3,5,0,0
Winston Justice,2984,T,2,PHI,81,0,40,41,0,0,0,0,84,61.6,76.1,49.9,0,0,1,1,0,0
Deuce Lutui,2986,G,1,ARZ,44,0,34,10,0,0,0,45,0,69.2,54.6,74.2,2,1,1,4,0,0
Roman Harper,2988,S,4,NO,7,0,0,7,0,0,0,0,0,60.0,,60.4,0,0,0,0,8,0
Daryn Colledge,2992,G,16,ARZ,990,0,632,358,0,1014,0,0,0,71.8,60.9,76.7,3,4,24,31,5,0
Kellen Clemens,2994,QB,3,SL,190,109,1,80,0,0,0,0,0,52.7,61.3,60.0,0,0,0,0,1,0
Marcus McNeill,2995,T,9,SD,535,0,328,207,552,0,0,0,0,64.4,75.0,61.9,3,2,18,23,8,0
Ryan Cook,2996,G,3,MIA,20,0,10,10,0,0,15,1,0,66.9,78.8,65.7,0,0,0,0,0,0
Greg Jennings,2997,WR,13,GB,152,0,0,152,0,0,0,0,0,78.5,,63.6,0,0,0,0,4,1
Anthony Fasano,2998,TE,15,MIA,501,0,104,397,1,0,0,0,0,80.3,72.6,80.3,1,0,1,2,5,1
Andrew Whitworth,3000,T,16,CIN,1064,0,622,442,1087,0,0,0,0,81.1,84.3,70.6,3,3,14,20,8,1
Chris Chester,3001,G,16,WAS,1081,0,680,401,0,0,0,1103,0,63.3,70.4,55.1,1,5,23,29,1,0
Devin Hester,3002,WR,14,CHI,119,0,0,119,0,0,0,0,0,54.1,,68.3,0,0,0,0,4,0
Jeremy Trueblood,3004,T,15,TB,941,0,638,303,0,0,0,0,962,58.4,59.0,61.4,4,5,50,59,6,0
Maurice Jones-Drew,3005,HB,16,JAX,109,0,80,29,0,0,0,0,0,74.5,79.1,63.8,2,0,1,3,0,0
Tony Scheffler,3006,TE,15,DET,105,0,8,97,0,0,0,0,0,78.5,75.2,68.7,0,0,0,0,0,0
Tarvaris Jackson,3009,QB,15,SEA,923,539,1,383,0,0,0,0,0,68.8,62.2,60.0,7,2,0,9,3,0
Eric Winston,3011,T,16,HST,1065,0,530,535,0,0,0,0,1080,80.2,72.4,83.2,7,2,20,29,9,2
Paul McQuistan,3014,G,11,SEA,665,0,371,294,278,207,0,198,4,73.3,65.3,78.0,5,4,11,20,6,0
Leonard Pope,3017,TE,16,KC,430,0,115,315,1,0,0,0,0,61.2,70.6,62.0,1,2,3,6,10,0
Jason Spitz,3020,G,1,JAX,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Jerious Norwood,3024,HB,7,SL,11,1,9,1,0,0,0,0,0,36.2,26.5,60.0,1,0,1,2,2,1
Charlie Whitehurst,3026,QB,3,SEA,99,70,0,29,0,0,0,0,0,49.6,,60.0,0,2,0,2,1,0
Derek Hagan,3027,WR,10,BUF,100,0,2,98,0,0,0,0,0,62.4,74.4,57.6,0,0,0,0,2,1
Dave Thomas,3031,TE,5,NO,93,0,24,69,0,0,0,0,0,42.6,69.5,52.7,0,0,1,1,1,0
Rashad Butler,3034,TE,1,HST,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Maurice Stovall,3035,WR,12,DET,38,0,0,38,0,0,0,0,0,52.0,,51.3,0,0,0,0,2,0
Dominique Byrd,3038,TE,2,WAS,8,0,0,8,0,0,0,0,0,48.1,,52.3,0,0,0,0,0,0
Owen Daniels,3043,TE,15,HST,431,0,24,407,0,0,0,0,0,80.6,42.3,67.1,1,1,4,6,2,0
Michael Robinson,3045,FB,14,SEA,169,0,11,158,0,0,0,0,0,52.6,80.5,53.2,0,0,0,0,0,0
Brad Smith,3048,WR,15,BUF,98,2,0,96,0,0,0,0,0,55.0,,63.2,0,0,0,0,2,0
Jahri Evans,3053,G,16,NO,1115,0,718,397,0,0,0,1139,0,77.2,70.7,76.8,2,2,26,30,5,1
Jason Avant,3054,WR,16,PHI,222,0,0,222,0,0,0,0,0,67.5,,68.2,0,0,0,0,1,0
Leon Washington,3062,HB,16,SEA,29,0,21,8,0,0,0,0,0,61.0,83.3,57.4,0,0,1,1,2,0
Brandon Marshall,3064,WR,16,MIA,354,0,0,354,0,0,0,0,0,77.1,,66.0,0,0,0,0,3,0
Domata Peko Sr.,3068,DI,2,CIN,4,0,1,3,0,0,0,0,0,57.6,69.2,56.4,0,0,0,0,2,1
Rob Sims,3073,G,16,DET,1103,0,751,352,0,1142,0,0,0,72.8,81.4,65.1,1,8,11,20,3,0
Guy Whimper,3074,T,15,JAX,941,0,499,442,87,0,0,0,861,69.8,55.5,76.2,14,7,27,48,3,0
Domenik Hixon,3075,WR,2,NYG,10,0,0,10,0,0,0,0,0,71.9,,80.8,0,0,0,0,0,0
Willie Colon,3076,T,1,PIT,62,0,47,15,0,0,0,0,64,70.2,72.4,76.3,0,1,1,2,2,0
Quinn Ojinnaka,3084,T,5,IND,191,0,105,86,0,0,0,0,179,55.7,65.7,53.6,1,1,4,6,3,1
Jonathan Scott,3086,T,9,PIT,374,0,212,162,214,0,0,0,168,51.0,54.8,48.7,6,2,12,20,5,0
Jerome Harrison,3090,HB,4,DET,4,0,3,1,0,0,0,0,0,62.1,75.3,60.0,0,0,0,0,0,0
Jeff King,3100,TE,16,ARZ,386,0,93,293,0,0,0,0,0,89.5,51.0,81.6,2,3,8,13,2,1
Chris Kuper,3106,G,16,DEN,997,0,518,479,0,0,0,1014,0,63.6,73.6,57.7,2,1,16,19,5,2
Michael Toudouze,3107,T,1,IND,9,0,8,1,0,0,0,0,9,65.9,76.0,60.0,0,0,0,0,0,0
Tony Moll,3110,G,3,SD,99,0,53,46,0,0,0,100,0,63.3,60.0,61.8,0,0,3,3,0,0
Delanie Walker,3120,TE,15,SF,293,0,29,264,3,0,0,0,0,66.1,64.1,81.1,0,1,0,1,4,0
Kevin Boothe,3121,G,13,NYG,683,0,422,261,2,201,407,89,0,64.2,70.1,60.9,2,1,10,13,0,0
Lawrence Vickers,3125,FB,10,HST,182,0,20,162,0,0,0,0,0,61.6,82.9,70.0,0,0,0,0,0,0
Jeromey Clary,3132,T,16,SD,1089,0,656,433,0,0,0,0,1109,57.8,56.1,63.6,7,7,42,56,11,2
Bruce Gradkowski,3139,QB,2,CIN,41,20,0,21,0,0,0,0,0,45.3,,60.0,1,0,0,1,0,0
Charlie Johnson,3144,T,16,MIN,1028,0,616,412,1049,0,0,0,0,69.3,69.2,66.5,8,9,32,49,5,1
Zach Strief,3155,T,11,NO,729,0,453,276,0,0,0,0,745,80.3,72.8,81.6,2,1,22,25,2,0
Pat McQuistan,3156,T,9,NO,108,0,26,82,0,0,0,0,29,59.8,15.8,76.0,1,0,7,8,0,0
Devin Aromashodu,3178,WR,16,MIN,261,0,0,261,0,0,0,0,0,63.3,,75.4,0,0,0,0,0,0
Will Montgomery,3179,C,16,WAS,1081,0,680,401,0,181,922,0,0,69.2,66.6,69.0,2,6,19,27,3,1
Ben Obomanu,3194,WR,16,SEA,177,0,1,176,0,0,0,0,0,59.1,70.4,68.5,0,0,0,0,2,0
David Anderson,3196,WR,6,WAS,37,0,0,37,0,0,0,0,0,57.2,,64.1,0,0,0,0,0,0
Marques Colston,3197,WR,14,NO,162,0,1,161,0,0,0,0,0,87.3,65.7,72.5,0,0,0,0,2,0
Miles Austin,3211,WR,10,DAL,188,0,0,188,0,0,0,0,0,71.8,,78.5,0,0,0,0,1,1
D'Anthony Batiste,3223,T,1,ARZ,43,0,31,12,0,40,0,0,0,69.2,54.9,73.1,0,1,0,1,1,1
Mike Brisiel,3250,G,13,HST,892,0,440,452,0,0,0,906,0,83.2,71.3,87.6,1,2,13,16,8,0
Daniel Fells,3309,TE,16,DEN,612,0,135,477,8,0,0,0,3,64.5,68.3,72.7,0,1,6,7,2,1
Ahmard Hall,3336,FB,12,TEN,176,0,19,157,0,0,0,0,0,56.5,51.3,61.8,1,0,0,1,2,1
Sam Hurd,3362,WR,12,CHI,67,0,0,67,0,0,0,0,0,55.3,,57.0,0,0,0,0,0,0
Fred Jackson,3368,HB,10,BUF,136,0,88,48,0,0,0,0,0,82.6,90.4,64.7,0,0,0,0,1,0
Mark LeVoir,3395,T,7,SL,204,0,116,88,153,56,0,0,0,55.1,52.3,57.4,1,3,8,12,1,0
Nate Livings,3400,G,16,CIN,1069,0,624,445,0,1101,0,0,0,68.5,73.9,65.2,1,6,14,21,7,0
Montell Owens,3452,HB,8,JAX,7,0,6,1,0,0,0,0,0,68.0,41.8,60.0,0,1,0,1,0,0
Donald Penn,3459,T,16,TB,1022,0,701,321,1043,0,0,0,0,77.8,74.4,78.3,10,7,26,43,6,1
Dennis Roland,3485,T,15,CIN,59,0,3,56,8,0,0,0,6,65.0,72.8,71.0,0,0,0,0,0,0
Micheal Spurlock,3517,WR,9,TB,13,1,0,12,0,0,0,0,0,48.3,,60.1,0,0,0,0,0,0
Calvin Johnson,3618,WR,16,DET,301,0,0,301,0,0,0,0,0,90.1,,73.4,0,0,0,0,2,0
Joe Thomas,3619,T,16,CLV,1063,0,689,374,1083,0,0,0,0,77.3,86.9,61.6,3,3,16,22,8,1
Levi Brown,3621,T,16,ARZ,1016,0,653,363,1041,0,0,0,0,66.6,58.5,77.1,11,5,40,56,6,0
Adrian Peterson,3623,HB,12,MIN,112,0,85,27,0,0,0,0,0,83.7,60.9,61.2,2,2,3,7,2,0
Ted Ginn Jr.,3625,WR,14,SF,110,0,0,110,0,0,0,0,0,64.9,,64.2,0,0,0,0,1,0
Marshawn Lynch,3628,HB,15,SEA,69,2,48,19,0,0,0,0,0,76.4,58.3,56.5,0,2,2,4,2,0
Dwayne Bowe,3639,WR,16,KC,380,0,3,377,0,0,0,0,0,84.3,71.9,71.8,0,0,0,0,4,0
Robert Meachem,3643,WR,16,NO,290,0,0,290,0,0,0,0,0,72.9,,87.6,0,0,0,0,2,0
Joe Staley,3644,T,16,SF,947,0,507,440,958,0,0,0,0,77.0,71.2,78.6,6,5,21,32,6,0
Ben Grubbs,3645,G,10,BLT,661,0,351,310,0,677,0,0,0,78.2,78.8,73.8,4,2,6,12,2,0
Greg Olsen,3647,TE,16,CAR,383,0,75,308,5,0,0,0,3,70.1,65.5,82.7,2,0,4,6,7,1
Anthony Gonzalez,3648,WR,6,IND,13,0,0,13,0,0,0,0,0,43.9,,59.8,0,0,0,0,0,0
Kevin Kolb,3652,QB,9,ARZ,495,311,0,184,0,0,0,0,0,59.5,,60.0,4,1,2,7,5,0
Zach Miller,3654,TE,15,SEA,498,0,120,378,8,0,0,0,7,59.9,71.1,71.9,1,2,3,6,2,1
Justin Blalock,3655,G,16,ATL,1127,0,679,448,0,1147,0,0,0,70.2,79.0,61.0,1,4,16,21,3,2
John Beck,3656,QB,4,WAS,210,164,0,46,0,0,0,0,0,53.0,,60.0,4,1,0,5,1,0
Tony Ugoh,3658,T,3,NYG,19,0,0,19,0,0,0,0,0,56.5,,59.0,0,0,0,0,0,0
Sidney Rice,3660,WR,9,SEA,150,1,1,148,0,0,0,0,0,68.1,68.1,59.4,0,0,0,0,2,1
Steve Smith,3667,WR,9,PHI,33,0,2,31,0,0,0,0,0,56.8,67.5,60.1,0,0,0,0,0,0
Brian Leonard,3668,HB,13,CIN,72,0,68,4,0,0,0,0,0,69.7,68.9,60.1,0,3,1,4,0,0
Ryan Kalil,3675,C,16,CAR,1039,0,632,407,0,0,1065,0,0,73.6,76.3,71.4,3,2,7,12,4,1
Samson Satele,3676,C,15,OAK,906,0,524,382,0,0,925,0,0,74.5,73.5,74.1,2,1,11,14,8,1
Lorenzo Booker,3687,HB,12,MIN,13,0,11,2,0,0,0,0,0,39.6,58.1,60.0,0,0,1,1,0,0
Jacoby Jones,3689,WR,16,HST,378,0,1,377,0,0,0,0,0,64.2,65.9,74.2,0,0,0,0,2,1
Laurent Robinson,3691,WR,14,DAL,168,0,1,167,0,0,0,0,0,75.7,68.1,71.9,0,0,0,0,1,0
Jason Hill,3692,WR,10,JAX,169,0,1,168,0,0,0,0,0,65.1,62.3,63.1,0,0,0,0,1,0
Matt Spaeth,3693,TE,15,CHI,293,0,91,202,0,0,0,0,0,78.0,66.9,75.3,0,1,6,7,1,0
James Jones,3694,WR,16,GB,144,0,0,144,0,0,0,0,0,66.4,,59.0,0,0,0,0,1,0
Mike Sims-Walker,3695,WR,6,JAX,115,0,0,115,0,0,0,0,0,56.4,,60.1,0,0,0,0,1,1
Marshal Yanda,3702,G,16,BLT,1039,0,606,433,0,0,0,1067,0,87.1,88.8,81.3,2,1,6,9,2,0
Michael Bush,3716,HB,16,OAK,197,0,151,46,0,0,0,0,0,70.0,71.7,60.0,2,2,5,9,0,0
Paul Soliai,3724,DI,1,MIA,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,0
Leroy Harris,3731,G,16,TEN,995,0,633,362,0,1018,0,0,0,75.1,79.6,70.7,2,6,8,16,5,0
Allen Barbre,3735,G,2,SEA,5,0,0,5,0,5,0,0,0,58.9,,58.8,0,0,0,0,0,0
Doug Free,3738,T,16,DAL,1045,0,640,405,1069,0,0,0,0,70.0,67.3,70.1,10,5,34,49,10,0
Jermon Bushrod,3741,T,16,NO,1152,0,727,425,1177,0,0,0,0,79.5,76.9,75.7,2,7,34,43,6,0
Scott Chandler,3745,TE,14,BUF,273,0,36,237,0,0,0,0,0,74.8,44.6,60.8,1,1,1,3,1,0
Le'Ron McClain,3753,FB,16,KC,281,0,65,216,0,0,0,0,0,67.1,78.7,61.8,1,0,2,3,1,1
Steve Breaston,3758,WR,16,KC,346,0,0,346,0,0,0,0,0,70.4,,65.4,0,0,0,0,2,0
Uche Nwaneri,3765,G,16,JAX,1041,0,564,477,0,0,0,1058,0,73.9,67.2,72.1,2,4,13,19,4,2
Kevin Boss,3769,TE,14,OAK,288,0,61,227,4,0,0,0,5,70.1,49.9,65.7,1,2,3,6,3,0
Dante Rosario,3771,TE,15,DEN,70,0,19,51,0,0,0,0,0,65.6,74.4,52.7,0,0,1,1,0,0
Brent Celek,3778,TE,16,PHI,501,0,150,351,1,0,0,0,0,79.5,68.1,69.0,0,2,6,8,1,0
Legedu Naanee,3788,WR,15,CAR,244,1,0,243,0,0,0,0,0,58.1,,73.1,0,0,0,0,6,0
Reagan Mauia,3797,FB,3,ARZ,33,0,6,27,0,0,0,0,0,58.5,62.8,54.6,0,0,1,1,0,0
Thomas Clayton,3802,HB,3,CLV,5,0,5,0,0,0,0,0,0,49.3,35.2,,0,0,1,1,0,0
Korey Hall,3807,FB,7,NO,43,0,1,42,0,0,0,0,0,54.3,69.6,56.5,0,0,0,0,0,0
Corey Hilliard,3825,T,5,DET,148,0,93,55,21,0,0,0,130,50.7,59.9,50.5,1,4,2,7,1,0
Tyler Thigpen,3833,QB,3,BUF,21,9,0,12,0,0,0,0,0,39.7,,60.0,0,1,0,1,0,0
Mike Otto,3839,T,7,TEN,128,0,74,54,0,0,0,0,114,59.7,50.1,71.4,1,2,5,8,1,0
Chansi Stuckey,3851,WR,9,ARZ,8,0,0,8,0,0,0,0,0,48.9,,60.3,0,0,0,0,0,0
Jason Snelling,3860,HB,15,ATL,124,0,63,61,0,0,0,0,0,62.2,77.9,63.6,1,0,1,2,0,0
Ahmad Bradshaw,3866,HB,12,NYG,130,0,114,16,0,0,0,0,0,76.4,80.7,56.5,0,1,3,4,0,0
Richard Bartel,3884,QB,2,ARZ,29,26,0,3,0,0,0,0,0,37.7,,60.0,0,0,0,0,0,0
Jackie Battle,3885,HB,15,KC,76,0,66,10,0,0,0,0,0,69.8,78.0,67.4,0,1,1,2,0,0
Kyle Cook,3914,C,16,CIN,1068,0,624,444,0,0,1100,0,0,68.3,67.0,69.8,1,4,14,19,6,2
Stephon Heyer,3961,T,12,OAK,241,0,103,138,0,124,0,0,110,63.9,56.9,69.6,2,2,5,9,3,0
Jesse Holley,3965,WR,9,DAL,17,0,0,17,0,0,0,0,0,90.4,,76.4,0,0,0,0,0,0
Matt Moore,4018,QB,13,MIA,752,411,1,340,0,0,0,0,0,71.7,61.3,60.2,7,0,1,8,1,0
Tyler Palko,4031,QB,6,KC,269,149,0,120,0,0,0,0,0,43.6,,60.7,1,1,0,2,2,0
Lyle Sendlein,4062,C,16,ARZ,1029,0,663,366,0,0,1054,0,0,70.3,73.1,65.8,1,1,18,20,1,0
Pierre Thomas,4080,HB,16,NO,64,0,56,8,0,0,0,0,0,86.2,71.1,59.9,0,0,4,4,1,0
Danny Ware,4095,HB,16,NYG,80,0,71,9,0,0,0,0,0,69.4,72.2,58.9,0,0,3,3,0,0
Eric Weems,4097,WR,16,ATL,108,0,7,101,0,0,0,0,0,58.7,70.9,80.7,0,0,0,0,2,1
Jared Gaither,4279,T,14,SD,333,0,181,152,324,0,0,0,0,76.4,82.5,70.5,0,0,3,3,5,0
Matt Willis,4283,WR,16,DEN,142,0,0,142,0,0,0,0,0,62.7,,74.0,0,0,0,0,1,0
Jake Long,4315,T,14,MIA,782,0,441,341,795,0,0,0,0,74.9,79.0,68.0,5,6,15,26,5,0
Matt Ryan,4317,QB,16,ATL,1040,651,0,389,0,0,0,0,0,80.4,,60.0,1,2,2,5,4,0
Darren McFadden,4318,HB,7,OAK,51,0,40,11,0,0,0,0,0,78.7,59.7,60.3,1,0,3,4,1,0
Ryan Clady,4326,T,16,DEN,1061,0,538,523,1061,0,0,0,0,66.1,69.6,58.4,6,3,32,41,12,4
Jonathan Stewart,4327,HB,16,CAR,165,0,101,64,0,0,0,0,0,81.0,43.6,77.8,1,1,10,12,0,0
Chris Williams,4328,G,9,CHI,538,0,325,213,0,565,0,0,0,58.9,68.7,54.8,1,2,12,15,2,0
Branden Albert,4329,T,16,KC,1038,0,571,467,1069,0,0,0,0,75.6,78.1,71.9,5,6,13,24,10,0
Gosder Cherilus,4331,T,16,DET,977,0,661,316,0,0,0,0,1012,67.9,67.7,65.1,9,5,26,40,4,0
Joe Flacco,4332,QB,16,BLT,1046,617,0,429,0,0,0,0,0,61.1,,60.1,4,3,2,8,6,0
Jeff Otah,4333,T,4,CAR,229,0,145,84,1,0,0,0,238,73.9,66.0,80.7,0,0,11,11,2,0
Sam Baker,4335,T,9,ATL,432,0,264,168,417,0,0,12,0,61.5,50.3,67.7,7,7,17,31,2,0
Felix Jones,4336,HB,12,DAL,87,0,78,9,0,0,0,0,0,72.2,73.4,59.8,0,1,5,6,0,0
Rashard Mendenhall,4337,HB,15,PIT,53,0,42,11,0,0,0,0,0,81.5,76.0,61.1,0,1,1,2,0,0
Chris Johnson,4338,HB,16,TEN,109,0,85,24,0,0,0,0,0,64.1,68.1,57.2,0,0,6,6,2,0
Duane Brown,4340,T,16,HST,1056,0,519,537,1071,0,0,0,0,81.7,83.5,75.4,0,4,22,26,3,0
Dustin Keller,4344,TE,16,NYJ,374,0,46,328,0,0,0,0,1,68.7,66.7,59.1,0,0,3,3,3,1
Donnie Avery,4347,WR,8,TEN,28,0,0,28,0,0,0,0,0,51.4,,60.1,0,0,0,0,0,0
Devin Thomas,4348,WR,10,NYG,6,0,0,6,0,0,0,0,0,64.0,,60.1,0,0,0,0,0,0
Jordy Nelson,4350,WR,16,GB,156,0,0,156,0,0,0,0,0,89.0,,68.8,0,0,0,0,3,0
Chilo Rachal,4353,G,12,SF,231,0,118,113,0,3,0,232,0,56.4,59.9,58.9,2,1,2,5,4,0
Eddie Royal,4356,WR,12,DEN,204,0,0,204,0,0,0,0,0,52.9,,61.5,0,0,0,0,0,0
Matt Forte,4358,HB,12,CHI,90,1,77,12,0,0,0,0,0,85.1,61.8,58.1,1,1,7,9,1,0
Jerome Simpson,4360,WR,16,CIN,307,0,1,306,0,0,0,0,0,64.7,68.1,70.4,0,0,0,0,7,3
Fred Davis,4362,TE,12,WAS,313,0,60,253,0,0,0,0,0,77.7,71.7,64.0,0,0,3,3,4,1
DeSean Jackson,4363,WR,15,PHI,274,0,0,274,0,0,0,0,0,70.3,,68.2,0,0,0,0,1,0
Ray Rice,4369,HB,16,BLT,143,1,111,31,0,0,0,0,0,77.2,57.3,59.1,2,1,6,9,1,0
Chad Henne,4371,QB,4,MIA,217,139,0,78,0,0,0,0,0,75.1,,60.0,1,0,1,2,0,0
Mike Pollak,4373,G,12,IND,590,0,372,218,0,243,6,352,0,73.1,74.5,70.8,1,5,6,12,2,0
Martellus Bennett,4375,TE,14,DAL,258,0,42,216,0,0,0,0,0,77.8,73.8,86.1,0,0,2,2,3,0
Kevin Smith,4378,HB,7,DET,51,0,42,9,0,0,0,0,0,64.9,83.7,59.5,0,0,1,1,1,0
John Greco,4379,G,2,CLV,51,0,27,24,0,0,0,51,0,77.0,77.6,72.5,0,1,0,1,0,0
Jacob Hester,4383,FB,16,SD,221,0,25,196,0,0,0,0,0,52.1,54.1,65.3,1,0,1,2,2,0
Earl Bennett,4384,WR,11,CHI,170,0,0,170,0,0,0,0,0,67.4,,72.6,0,0,0,0,2,0
Jamaal Charles,4387,HB,2,KC,2,0,2,0,0,0,0,0,0,65.0,73.4,,0,0,0,0,0,0
Early Doucet,4395,WR,16,ARZ,94,0,0,94,0,0,0,0,0,59.8,,60.3,0,0,0,0,3,1
Jeremy Zuttah,4397,G,14,TB,869,0,579,290,0,809,76,0,0,71.8,71.9,70.2,2,4,17,23,9,1
Harry Douglas,4398,WR,16,ATL,153,0,4,149,0,0,0,0,0,59.3,41.4,68.8,0,1,0,1,2,1
Craig Stevens,4399,TE,15,TEN,302,0,30,272,0,0,0,0,0,68.2,71.4,72.3,0,0,1,1,3,0
Steve Slaton,4403,HB,6,MIA,10,0,7,3,0,0,0,0,0,65.1,44.7,60.0,0,0,1,1,0,0
Jermichael Finley,4405,TE,16,GB,253,0,39,214,0,0,0,0,0,67.4,74.7,53.6,0,1,0,1,5,0
Mario Manningham,4409,WR,12,NYG,179,0,1,178,0,0,0,0,0,64.0,62.3,62.4,0,0,0,0,2,0
Chad Rinehart,4410,G,15,BUF,853,0,570,283,0,265,0,601,0,74.3,81.4,70.2,0,2,8,10,4,0
Andre Caldwell,4411,WR,13,CIN,133,0,1,132,0,0,0,0,0,54.2,68.1,65.9,0,0,0,0,2,0
Oniel Cousins,4413,G,3,CLV,92,0,52,40,0,0,0,0,96,41.6,17.6,64.1,0,3,8,11,0,0
Kory Lichtensteiger,4422,G,5,WAS,285,0,161,124,0,291,0,0,0,80.3,79.3,75.2,1,0,3,4,0,0
Mike McGlynn,4423,G,7,CIN,342,0,202,140,0,0,1,354,0,59.3,53.5,65.8,1,1,7,9,4,0
Martin Rucker,4425,TE,2,JAX,10,0,1,9,0,0,0,0,1,50.1,66.5,68.8,0,0,0,0,0,0
Anthony Collins,4426,T,5,CIN,168,0,88,80,4,0,0,0,171,75.8,77.6,70.5,0,0,1,1,1,0
Tashard Choice,4436,HB,13,BUF,48,0,41,7,0,0,0,0,0,47.3,72.5,47.2,1,0,2,3,0,0
Lavelle Hawkins,4440,WR,16,TEN,80,0,0,80,0,0,0,0,0,61.7,,82.5,0,0,0,0,1,0
Jacob Tamme,4441,TE,15,IND,143,0,22,121,0,0,0,0,0,64.9,55.7,63.6,0,1,1,2,1,0
Josh Sitton,4449,G,14,GB,848,0,558,290,0,0,0,885,0,81.6,83.4,78.4,2,1,6,9,7,1
Ryan Torain,4453,HB,8,WAS,20,0,14,6,0,0,0,0,0,58.9,81.5,59.3,0,0,1,1,0,0
Jerome Felton,4460,FB,14,IND,117,0,8,109,0,0,0,0,0,60.6,48.6,64.5,0,0,1,1,1,0
Tim Hightower,4463,HB,5,WAS,45,0,37,8,0,0,0,0,0,68.0,86.5,60.5,0,0,0,0,0,0
Breno Giacomini,4464,T,11,SEA,543,0,285,258,0,0,0,0,530,64.2,67.4,71.3,3,3,14,20,9,1
Letroy Guion,4466,DI,5,MIN,5,0,1,4,0,0,0,0,0,63.1,68.6,62.8,0,0,0,0,4,0
Matthew Slater,4467,WR,7,NE,19,0,0,19,0,0,0,0,0,58.6,,59.2,0,0,0,0,0,0
Kellen Davis,4472,TE,16,CHI,497,0,119,378,6,0,0,0,0,78.8,68.8,82.4,1,1,4,6,3,0
Josh Johnson,4474,QB,9,TB,74,45,0,29,0,0,0,0,0,59.7,,60.6,1,1,0,2,1,1
Owen Schmitt,4477,FB,16,PHI,92,0,25,67,0,0,0,0,0,48.9,54.9,45.2,1,1,0,2,1,1
Carl Nicks,4478,G,16,NO,1152,0,727,425,0,1177,0,0,0,84.6,85.7,78.5,2,2,8,12,2,0
Barry Richardson,4484,T,16,KC,1053,0,580,473,8,0,0,0,1079,54.4,55.0,55.7,8,6,36,50,9,1
Josh Morgan,4488,WR,5,SF,93,0,0,93,0,0,0,0,0,72.3,,60.7,0,0,0,0,1,0
Spencer Larsen,4497,FB,16,DEN,176,0,16,160,0,0,0,0,0,65.2,74.6,52.6,0,1,0,1,0,0
John Sullivan,4501,C,15,MIN,936,0,553,383,0,0,956,0,0,82.5,74.6,81.1,4,2,6,12,1,0
Donald Thomas,4509,G,7,NE,100,0,55,45,0,89,0,4,0,61.9,65.0,59.5,1,0,2,3,0,0
Lex Hilliard,4518,FB,16,MIA,132,0,30,102,0,0,0,0,0,58.7,70.9,53.6,0,0,2,2,1,0
Pierre Garcon,4519,WR,16,IND,346,0,0,346,0,0,0,0,0,66.6,,77.7,0,0,0,0,2,0
Matt Flynn,4523,QB,5,GB,101,58,0,43,0,0,0,0,0,70.1,,60.0,2,0,0,2,0,0
Nate Garner,4525,G,14,MIA,224,0,96,128,66,99,4,11,1,57.2,26.5,72.0,4,0,7,11,2,0
Chauncey Washington,4527,HB,1,DAL,4,0,4,0,0,0,0,0,0,64.2,74.7,,0,0,0,0,0,0
Brett Swain,4531,WR,5,SF,24,0,0,24,0,0,0,0,0,57.3,,60.4,0,0,0,0,0,0
