player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
Jordan Palmer,3821,QB,1,CIN,5,5,0,0,0,0,0,0,0,58.4,,,0,0,0,0,0,0
Corey Hilliard,3825,T,7,DET,266,0,153,113,5,0,0,0,266,68.3,62.5,77.6,1,0,10,11,5,1
Ben Patrick,3831,TE,13,ARZ,153,0,36,117,0,0,0,0,0,66.0,32.9,79.6,2,0,4,6,3,0
Tyler Thigpen,3833,QB,5,MIA,102,78,0,24,0,0,0,0,0,68.7,,60.3,1,0,0,1,0,0
Derek Schouman,3838,TE,3,SL,4,0,2,2,0,0,0,0,0,57.3,70.3,59.4,0,0,0,0,0,0
Mike Otto,3839,TE,6,TEN,16,0,1,15,0,0,0,0,0,63.8,68.7,65.0,0,0,0,0,0,0
Deshawn Wynn,3844,HB,1,SF,1,0,1,0,0,0,0,0,0,60.0,4.1,,0,0,1,1,0,0
Chansi Stuckey,3851,WR,16,CLV,86,0,0,86,0,0,0,0,0,61.8,,64.5,0,0,0,0,1,0
Clark Harris,3859,LS,1,CIN,1,0,0,1,1,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Jason Snelling,3860,HB,14,ATL,141,0,103,38,0,0,0,0,0,55.1,68.3,42.9,0,1,5,6,1,0
Kenneth Darby,3862,HB,14,SL,49,0,47,2,0,0,0,0,0,56.8,67.6,60.0,1,1,0,2,1,0
Ahmad Bradshaw,3866,HB,16,NYG,165,0,159,6,0,0,0,0,0,76.6,89.8,73.5,0,0,3,3,2,0
Richard Bartel,3884,QB,1,ARZ,37,31,0,6,0,0,0,0,0,45.3,,60.0,0,0,0,0,0,0
Jackie Battle,3885,HB,10,KC,20,0,11,9,0,0,0,0,0,58.5,80.4,56.8,0,0,0,0,0,0
Eldra Buckley,3900,HB,9,PHI,17,0,12,5,0,0,0,0,0,51.2,80.4,58.9,0,0,0,0,0,0
Tim Castille,3906,FB,10,KC,180,0,32,148,0,0,0,0,0,60.1,72.1,56.8,0,0,2,2,1,0
Daniel Coats,3908,FB,8,DEN,24,0,3,21,0,0,0,0,0,56.5,74.7,58.3,0,0,0,0,0,0
Kyle Cook,3914,C,16,CIN,1094,0,661,433,0,0,1125,0,0,78.5,72.8,78.0,3,3,12,18,3,0
Stephon Heyer,3961,T,11,WAS,445,0,304,141,184,0,0,67,210,61.2,56.3,71.7,5,5,16,26,7,0
Jesse Holley,3965,WR,3,DAL,3,0,0,3,0,0,0,0,0,54.6,,60.1,0,0,0,0,0,0
Billy Latsko,3991,FB,1,SD,4,0,0,4,0,0,0,0,0,65.2,,67.1,0,0,0,0,0,0
Matt Moore,4018,QB,6,CAR,268,165,0,103,0,0,0,0,0,49.6,,60.0,1,0,0,1,0,0
Tyler Palko,4031,QB,2,KC,17,10,0,7,0,0,0,0,0,47.4,,60.0,1,0,0,1,0,0
Gijon Robinson,4056,TE,9,IND,102,0,21,81,0,0,0,0,0,51.1,78.3,48.2,0,0,0,0,1,0
Lyle Sendlein,4062,C,16,ARZ,959,0,642,317,0,0,982,0,0,64.0,84.8,53.9,2,0,5,7,3,0
Pierre Thomas,4080,HB,6,NO,31,0,23,8,0,0,0,0,0,70.8,52.8,58.3,1,1,1,3,0,0
Robert Turner,4085,TE,8,NYJ,137,0,45,92,4,40,77,1,1,59.8,42.7,69.1,0,0,5,5,1,0
Danny Ware,4095,HB,8,NYG,11,0,6,5,0,0,0,0,0,66.1,40.6,57.3,0,0,1,1,0,0
Eric Weems,4097,WR,15,ATL,62,0,0,62,0,0,0,0,0,77.0,,85.5,0,0,0,0,0,0
Dominique Zeigler,4111,WR,10,SF,30,0,1,29,0,0,0,1,0,61.4,70.7,71.9,0,0,0,0,0,0
Renardo Foster,4140,T,5,SL,136,0,89,47,65,0,0,0,74,53.6,40.7,69.6,1,1,11,13,2,1
Onrea Jones,4261,WR,1,ARZ,1,0,0,1,0,0,0,0,0,54.9,,60.0,0,0,0,0,0,0
Stanley Daniels,4293,G,5,DEN,300,0,198,102,0,307,0,0,0,57.1,67.3,49.2,2,0,7,9,1,0
Jake Long,4315,T,16,MIA,1053,0,635,418,1061,0,0,0,0,84.1,85.0,77.8,6,3,12,21,8,0
Matt Ryan,4317,QB,16,ATL,1115,660,0,455,0,0,0,0,0,85.0,,60.0,3,2,2,7,2,0
Darren McFadden,4318,HB,13,OAK,200,1,156,43,0,0,0,0,0,69.2,76.0,58.8,0,3,5,8,0,0
Ryan Clady,4326,T,16,DEN,1049,0,671,378,1061,0,0,0,0,82.2,76.1,81.4,6,2,29,37,7,2
Jonathan Stewart,4327,HB,14,CAR,57,0,44,13,0,0,0,0,0,58.7,54.7,59.9,3,1,2,6,0,0
Chris Williams,4328,G,13,CHI,760,0,457,303,82,697,0,0,0,58.6,60.3,59.3,2,7,20,29,6,0
Branden Albert,4329,T,15,KC,1006,0,516,490,1026,0,0,0,0,73.3,64.9,79.8,10,7,23,40,8,1
Gosder Cherilus,4331,T,12,DET,820,0,551,269,0,0,0,0,846,72.6,70.8,69.5,2,5,27,34,5,1
Joe Flacco,4332,QB,16,BLT,1024,573,1,450,0,0,0,0,0,74.5,60.9,60.0,10,2,3,15,4,0
Sam Baker,4335,T,16,ATL,1153,0,663,490,1153,0,0,0,0,65.9,65.1,63.5,10,7,33,50,8,2
Felix Jones,4336,HB,16,DAL,128,0,109,19,0,0,0,0,0,67.2,73.3,58.2,1,0,3,4,1,0
Rashard Mendenhall,4337,HB,16,PIT,74,0,41,33,0,0,0,0,0,75.9,52.2,58.2,1,1,3,5,0,0
Chris Johnson,4338,HB,16,TEN,102,0,84,18,0,0,0,0,0,75.1,28.5,57.9,1,2,7,10,1,0
Duane Brown,4340,T,12,HST,825,0,499,326,835,0,0,0,0,76.9,72.0,79.6,5,6,19,30,5,1
Dustin Keller,4344,TE,16,NYJ,361,0,12,349,3,0,0,0,3,66.4,78.5,70.7,0,0,0,0,4,0
Devin Thomas,4348,WR,3,NYG,2,0,0,2,0,0,0,0,0,35.3,,60.0,0,0,0,0,0,0
Jordy Nelson,4350,WR,16,GB,208,0,3,205,0,0,0,0,0,67.8,70.5,73.6,0,0,0,0,0,0
John Carlson,4352,TE,15,SEA,390,0,108,282,0,0,0,0,0,56.1,65.5,69.9,0,0,10,10,2,0
Chilo Rachal,4353,G,15,SF,761,0,463,298,0,0,0,783,0,87.9,67.2,90.8,5,0,15,20,2,0
Eddie Royal,4356,WR,16,DEN,142,0,5,137,0,0,0,0,0,70.6,48.7,89.5,0,0,1,1,3,2
Matt Forte,4358,HB,16,CHI,153,0,125,28,0,0,0,0,0,73.7,79.0,50.4,0,0,3,3,1,0
Jerome Simpson,4360,WR,5,CIN,77,0,0,77,0,0,0,0,0,82.6,,57.1,0,0,0,0,0,0
Fred Davis,4362,TE,16,WAS,202,0,24,178,0,0,0,0,0,65.1,68.6,69.5,0,0,1,1,3,1
DeSean Jackson,4363,WR,14,PHI,209,0,1,208,0,0,0,0,0,61.6,65.7,70.0,0,0,0,0,3,1
Ray Rice,4369,HB,16,BLT,157,0,118,39,0,0,0,0,0,68.9,45.3,56.7,4,1,8,13,3,0
Brian Brohm,4370,QB,1,BUF,42,26,0,16,0,0,0,0,0,57.4,,60.0,0,1,0,1,0,0
Chad Henne,4371,QB,15,MIA,905,561,0,344,0,0,0,0,0,68.3,,62.2,1,3,1,5,1,0
Mike Pollak,4373,G,13,IND,925,0,578,347,0,0,0,956,0,72.6,70.2,69.7,0,8,18,26,1,0
Martellus Bennett,4375,TE,16,DAL,302,0,58,244,4,0,0,0,2,78.7,65.5,88.7,0,1,2,3,3,0
Kevin Smith,4378,HB,6,DET,31,0,26,5,0,0,0,0,0,66.6,73.0,69.3,0,0,2,2,1,0
John Greco,4379,G,5,SL,146,0,80,66,0,15,0,136,0,91.1,74.9,92.0,1,0,0,1,1,0
Jacob Hester,4383,FB,15,SD,253,0,15,238,0,0,0,0,0,65.0,63.9,66.4,0,1,0,1,0,0
Earl Bennett,4384,WR,14,CHI,161,0,0,161,0,0,0,0,0,76.1,,75.3,0,0,0,0,0,0
Jamaal Charles,4387,HB,16,KC,75,0,50,25,0,0,0,0,0,86.3,87.9,61.1,0,0,0,0,2,0
Early Doucet,4395,WR,10,ARZ,84,1,5,78,0,0,0,0,0,53.4,77.9,67.2,0,0,0,0,1,0
Jeremy Zuttah,4397,C,15,TB,719,0,441,278,0,59,566,106,0,67.1,78.2,62.1,1,0,9,10,3,0
Harry Douglas,4398,WR,16,ATL,110,0,4,106,0,0,0,0,0,55.0,68.8,78.1,0,0,0,0,0,0
Craig Stevens,4399,TE,15,TEN,387,0,64,323,0,0,0,0,0,72.2,67.5,75.2,0,0,4,4,2,0
Steve Slaton,4403,HB,5,HST,6,0,6,0,0,0,0,0,0,66.2,78.2,,0,0,0,0,0,0
Jermichael Finley,4405,TE,5,GB,79,0,7,72,0,0,0,0,0,81.3,75.8,61.1,0,0,0,0,1,1
Mario Manningham,4409,WR,16,NYG,239,0,0,239,0,0,0,0,0,73.4,,61.6,0,0,0,0,4,0
Chad Rinehart,4410,G,4,BUF,202,0,116,86,0,0,0,209,0,78.8,89.4,69.7,0,0,0,0,1,0
Andre Caldwell,4411,WR,15,CIN,165,0,0,165,0,0,0,0,0,66.0,,85.2,0,0,0,0,3,2
Oniel Cousins,4413,TE,9,BLT,131,0,63,68,47,0,0,0,68,54.7,63.3,52.7,0,1,3,4,1,0
Marcus Smith,4420,WR,5,BLT,9,0,1,8,1,0,0,0,0,51.3,0.0,60.8,0,0,1,1,0,0
Kory Lichtensteiger,4422,G,16,WAS,977,0,656,321,0,991,0,10,0,71.8,50.9,79.9,7,6,23,36,4,0
Mike McGlynn,4423,C,16,PHI,1046,0,691,355,0,0,1066,0,0,66.5,67.6,65.0,2,6,19,27,3,0
Martin Rucker,4425,TE,5,DAL,6,0,2,4,0,0,0,0,0,46.0,19.9,58.6,0,0,1,1,0,0
Anthony Collins,4426,T,9,CIN,255,0,152,103,8,0,0,0,254,67.9,79.6,54.4,0,0,3,3,1,0
Tashard Choice,4436,HB,14,DAL,52,0,43,9,0,0,0,0,0,54.3,76.6,67.4,0,0,2,2,1,0
Lavelle Hawkins,4440,WR,3,TEN,9,0,0,9,0,0,0,0,0,75.7,,59.4,0,0,0,0,0,0
Jacob Tamme,4441,TE,13,IND,190,0,36,154,0,0,0,0,0,80.7,58.5,75.4,0,0,4,4,2,0
Tony Hills,4444,T,2,PIT,40,0,21,19,26,3,0,0,14,47.0,31.1,53.3,1,1,1,3,0,0
Josh Sitton,4449,G,16,GB,1036,0,656,380,0,0,0,1065,0,86.2,81.8,84.1,0,2,14,16,3,0
Ryan Torain,4453,HB,10,WAS,82,0,64,18,0,0,0,0,0,70.8,43.0,57.7,3,0,3,6,0,0
Gary Barnidge,4455,TE,16,CAR,141,0,10,131,0,0,0,0,0,55.5,76.6,72.6,0,0,0,0,0,0
Jerome Felton,4460,FB,16,DET,106,0,20,86,0,0,0,0,0,43.8,39.6,68.0,0,1,1,2,1,0
Tim Hightower,4463,HB,16,ARZ,130,0,119,11,0,0,0,0,0,56.9,58.6,71.2,3,0,6,9,0,0
Matthew Slater,4467,WR,9,NE,35,0,0,35,0,0,0,0,0,58.2,,60.2,0,0,0,0,0,0
Dennis Dixon,4470,QB,2,PIT,74,40,0,34,0,0,0,0,0,41.2,,60.0,0,0,0,0,0,0
Kellen Davis,4472,TE,16,CHI,131,0,15,116,11,0,0,0,2,73.6,78.4,71.7,0,0,0,0,0,0
Josh Johnson,4474,QB,11,TB,31,22,1,8,0,0,0,0,0,65.7,60.9,60.0,1,0,0,1,0,0
Owen Schmitt,4477,FB,15,PHI,186,0,48,138,0,0,0,0,0,57.9,57.8,51.2,0,2,5,7,1,0
Carl Nicks,4478,G,16,NO,1105,0,716,389,0,1126,0,0,0,86.2,75.8,88.9,4,5,14,23,4,1
Barry Richardson,4484,T,16,KC,1041,0,509,532,94,0,0,0,969,70.0,57.1,81.2,4,7,30,41,10,1
Josh Morgan,4488,WR,16,SF,302,0,3,299,0,0,0,0,0,64.3,76.3,66.6,0,0,0,0,4,0
Jalen Parmele,4490,FB,1,BLT,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Spencer Larsen,4497,FB,11,DEN,138,0,25,113,0,0,0,0,0,62.7,44.9,63.5,1,0,3,4,1,0
Mike Gibson,4498,G,10,SEA,448,0,281,167,0,261,2,192,0,70.7,65.9,68.3,2,4,9,15,1,0
John Sullivan,4501,C,14,MIN,792,0,460,332,0,0,819,0,0,68.3,67.1,65.9,3,1,12,16,0,0
Paul Hubbard,4505,WR,1,BUF,9,0,0,9,0,0,0,0,0,53.7,,60.2,0,0,0,0,0,0
Mike Hart,4516,HB,6,IND,17,0,10,7,0,0,0,0,0,71.7,80.1,56.9,0,0,0,0,0,0
Lex Hilliard,4518,FB,12,MIA,38,0,8,30,0,0,0,0,0,57.2,79.1,52.3,0,0,0,0,0,0
Pierre Garcon,4519,WR,14,IND,322,0,0,322,0,0,0,0,0,64.6,,70.9,0,0,0,0,3,1
Matt Flynn,4523,QB,6,GB,142,83,0,59,0,0,0,0,0,55.9,,60.0,2,0,0,2,0,0
Brett Swain,4531,WR,12,GB,17,0,0,17,0,0,0,0,0,61.8,,59.4,0,0,0,0,0,0
Demetress Bell,4533,T,16,BUF,950,0,587,363,977,0,0,0,0,69.0,72.8,64.8,4,10,29,43,5,0
Steve Johnson,4538,WR,16,BUF,326,0,0,326,0,0,0,0,0,76.1,,70.1,0,0,0,0,4,1
Brandon Keith,4539,T,9,ARZ,526,0,350,176,0,0,0,0,538,70.3,61.7,74.2,6,6,16,28,1,0
Chaz Schilens,4540,WR,5,OAK,35,0,0,35,0,0,0,0,0,72.3,,82.9,0,0,0,0,0,0
Peyton Hillis,4541,HB,16,CLV,164,2,120,42,0,0,0,0,0,74.2,78.3,56.1,1,2,1,4,2,0
King Dunlap,4544,T,9,PHI,412,0,251,161,211,0,0,0,205,69.9,66.0,69.8,4,2,10,16,4,0
Justin Forsett,4547,HB,16,SEA,121,0,97,24,0,0,0,0,0,70.2,77.4,65.7,0,0,3,3,0,0
Jamey Richard,4550,G,6,IND,322,0,200,122,0,328,0,0,0,55.7,55.8,56.2,0,2,10,12,3,0
Adrian Arrington,4551,TE,1,NO,12,0,0,12,0,0,0,0,0,73.3,,59.9,0,0,0,0,0,0
Geoff Schwartz,4555,G,16,CAR,989,0,574,415,0,0,0,706,310,77.3,76.2,77.7,4,6,13,23,5,0
Mackenzy Bernadeau,4564,G,13,CAR,753,0,425,328,0,461,0,310,0,66.8,54.0,72.1,5,4,14,23,5,1
Tyler Polumbus,4581,T,9,SEA,509,0,312,197,418,72,0,0,29,61.7,64.2,55.3,5,5,14,24,3,0
BenJarvus Green-Ellis,4599,HB,16,NE,62,0,27,35,0,0,0,0,0,60.7,21.6,56.9,2,2,2,6,1,0
Jonathan Stupar,4601,TE,16,BUF,180,0,42,138,0,0,0,0,0,60.4,28.1,75.7,1,3,3,7,0,0
Ryan Wendell,4602,G,13,NE,228,0,97,131,0,45,27,161,0,72.3,67.1,74.0,0,1,2,3,0,0
Kyle DeVan,4608,G,13,IND,799,0,519,280,0,827,0,0,0,70.1,75.1,69.5,1,4,12,17,7,1
Chris Clark,4623,G,1,DEN,2,0,1,1,0,0,0,0,0,60.0,67.3,60.0,0,0,0,0,0,0
Fernando Velasco,4641,C,6,TEN,232,0,145,87,0,56,186,0,0,66.0,59.4,61.4,0,1,5,6,3,0
Albert Young,4665,HB,3,MIN,2,0,2,0,0,0,0,0,0,58.4,73.2,,0,0,0,0,0,0
Caleb Hanie,4674,QB,2,CHI,28,10,0,18,0,0,0,0,0,71.3,,60.0,0,0,0,0,0,0
Eric Foster,4686,DI,9,IND,13,0,1,12,0,0,0,0,0,49.4,69.2,51.4,0,0,0,0,0,0
Davone Bess,4694,WR,16,MIA,193,0,0,193,0,0,0,0,0,77.9,,69.8,0,0,0,0,2,0
Matthew Mulligan,4701,TE,10,NYJ,87,0,15,72,5,0,0,0,6,55.1,77.2,66.1,0,0,0,0,1,0
Marcel Reece,4702,FB,16,OAK,362,0,73,289,0,0,0,0,0,66.0,51.8,70.9,2,0,3,5,5,1
Kregg Lumpkin,4714,HB,3,TB,1,0,0,1,0,0,0,0,0,90.8,,60.0,0,0,0,0,0,0
Taj Smith,4715,WR,1,IND,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Mike Cox,4716,FB,7,KC,116,0,12,104,0,0,0,0,0,64.6,29.3,67.9,0,1,1,2,0,0
Danny Amendola,4717,WR,16,SL,188,0,0,188,0,0,0,0,0,71.9,,73.5,0,0,0,0,3,0
Brandyn Dombrowski,4736,T,15,SD,390,0,212,178,378,10,0,0,2,52.0,40.4,62.6,3,4,22,29,4,0
Mike Tolbert,4740,HB,15,SD,61,0,35,26,0,0,0,0,0,58.1,76.3,52.7,0,1,0,1,1,0
Evan Moore,4771,TE,12,CLV,24,0,1,23,0,0,0,0,0,68.1,69.3,54.1,0,0,0,0,0,0
Lance Ball,4808,HB,7,DEN,22,0,11,11,0,0,0,0,0,63.8,47.4,57.4,0,2,0,2,0,0
James Lee,4843,T,12,TB,504,0,279,225,0,0,0,0,508,60.4,64.4,67.4,2,0,17,19,6,1
Anthony Armstrong,4855,WR,15,WAS,219,0,1,218,0,0,0,0,0,65.4,26.7,73.9,0,0,1,1,1,0
Doug Legursky,4860,G,13,PIT,312,0,132,180,0,44,52,209,0,55.9,54.3,54.7,0,0,8,8,3,0
Gary Banks,4862,WR,2,SD,43,0,0,43,0,0,0,0,0,54.2,,69.1,0,0,0,0,0,0
Stefan Logan,4909,WR,13,DET,13,1,0,12,0,0,0,0,0,64.3,,59.8,0,0,0,0,0,0
Danny Woodhead,4914,HB,15,NE,44,0,40,4,0,0,0,0,0,77.2,49.0,75.9,1,0,4,5,0,0
Matthew Stafford,4924,QB,3,DET,175,114,0,61,0,0,0,0,0,81.8,,60.0,0,0,1,1,0,0
Jason Smith,4925,T,15,SL,1022,0,631,391,0,0,0,0,1054,65.6,62.2,70.3,5,6,32,43,9,1
Mark Sanchez,4928,QB,16,NYJ,1022,566,1,455,0,0,0,0,0,70.0,61.2,63.5,4,1,3,8,3,0
Andre Smith,4929,T,7,CIN,281,0,182,99,0,0,0,0,287,50.6,44.6,64.6,3,3,14,20,4,0
Darrius Heyward-Bey,4930,WR,15,OAK,311,0,0,311,0,0,0,0,0,52.8,,72.7,0,0,0,0,2,1
Eugene Monroe,4931,T,15,JAX,988,0,518,470,1004,0,0,0,0,61.9,57.2,66.2,5,13,29,47,9,0
Michael Crabtree,4933,WR,16,SF,306,0,0,306,0,0,0,0,0,66.2,,61.3,0,0,0,0,3,0
Knowshon Moreno,4935,HB,13,DEN,86,0,67,19,0,0,0,0,0,65.5,47.2,60.5,1,1,6,8,2,0
Malcolm Jenkins,4937,S,2,NO,2,0,0,2,0,0,0,0,0,60.0,,60.0,0,0,0,0,4,0
Josh Freeman,4940,QB,16,TB,929,568,1,360,0,0,0,0,0,78.3,60.9,60.2,4,1,2,7,5,0
Jeremy Maclin,4942,WR,16,PHI,301,0,3,298,0,0,0,0,0,70.2,72.5,71.4,0,0,0,0,1,1
Brandon Pettigrew,4943,TE,16,DET,440,0,73,367,0,0,0,0,0,65.0,71.8,80.1,1,0,1,2,10,0
Alex Mack,4944,C,16,CLV,958,0,558,400,0,0,975,0,0,76.2,78.9,74.7,2,2,9,13,3,0
Percy Harvin,4945,WR,14,MIN,221,0,0,221,0,0,0,0,0,87.6,,74.1,0,0,0,0,5,2
Michael Oher,4946,T,16,BLT,1009,0,551,458,1039,0,0,0,0,72.6,70.9,80.4,5,10,24,39,12,1
Donald Brown,4950,HB,13,IND,63,0,54,9,0,0,0,0,0,54.7,46.7,57.7,1,1,3,5,0,0
Eric Wood,4951,G,14,BUF,812,0,497,315,0,0,242,591,0,72.4,67.3,72.0,3,3,12,18,5,1
Hakeem Nicks,4952,WR,13,NYG,294,0,0,294,0,0,0,0,0,80.6,,78.6,0,0,0,0,3,0
Kenny Britt,4953,WR,12,TEN,185,0,1,184,0,0,0,0,0,86.0,68.1,65.4,0,0,0,0,4,0
Beanie Wells,4954,HB,13,ARZ,34,0,30,4,0,0,0,0,0,56.1,52.9,60.0,1,0,1,2,1,0
Brian Robiskie,4959,WR,14,CLV,175,0,1,174,0,0,0,0,0,59.6,62.3,77.9,0,0,0,0,2,0
Eben Britton,4962,T,7,JAX,424,0,228,196,0,0,0,0,432,71.7,65.4,73.6,2,5,8,15,2,1
Max Unger,4972,G,1,SEA,51,0,29,22,0,0,0,51,0,57.1,82.9,47.8,0,0,0,0,1,1
Mohamed Massaquoi,4973,WR,15,CLV,279,1,1,277,0,0,0,0,0,62.3,68.1,67.0,0,0,0,0,2,1
Andy Levitre,4974,G,16,BUF,927,0,582,345,0,947,8,0,0,70.1,75.6,68.5,2,3,13,18,7,0
LeSean McCoy,4976,HB,15,PHI,163,0,113,50,0,0,0,0,0,69.3,64.7,70.8,0,1,8,9,0,0
Phil Loadholt,4977,T,16,MIN,1030,0,597,433,7,0,0,0,1061,63.3,67.5,64.1,3,4,33,40,12,1
Sebastian Vollmer,4981,T,16,NE,995,0,555,440,32,0,0,0,983,73.0,68.4,73.6,1,5,31,37,5,0
Will Beatty,4983,T,7,NYG,153,0,54,99,120,0,0,0,0,56.6,50.0,69.6,0,0,5,5,6,0
Richard Quinn,4987,TE,13,DEN,132,0,26,106,0,0,0,0,0,68.5,72.1,74.1,0,0,1,1,1,0
Shonn Greene,4988,HB,15,NYJ,52,0,25,27,0,0,0,0,0,66.4,55.1,59.0,0,2,1,3,1,0
Antoine Caldwell,5000,G,12,HST,555,0,348,207,0,0,0,557,0,75.8,69.3,73.9,2,2,10,14,0,0
Louis Vasquez,5001,G,10,SD,534,0,323,211,0,0,0,545,0,75.2,68.0,73.4,4,1,8,13,0,0
Kraig Urbik,5002,G,6,BUF,159,0,106,53,0,0,32,134,0,75.9,88.2,66.9,0,0,1,1,0,0
Roy Miller,5004,DI,9,TB,12,0,1,11,0,0,0,0,0,49.7,69.2,50.4,0,0,0,0,4,0
Derrick Williams,5005,WR,6,DET,51,0,0,51,0,0,0,0,0,45.5,,67.0,0,0,0,0,2,1
Brandon Tate,5006,WR,16,NE,181,0,0,181,0,0,0,0,0,60.4,,62.0,0,0,0,0,1,0
Mike Wallace,5007,WR,16,PIT,407,0,0,407,0,0,0,0,0,79.4,,60.8,0,0,0,0,0,0
Ramses Barden,5008,WR,5,NYG,22,0,0,22,0,0,0,0,0,69.3,,60.4,0,0,0,0,0,0
Patrick Turner,5010,WR,4,NYJ,11,0,0,11,0,0,0,0,0,63.3,,59.8,0,0,0,0,0,0
Jared Cook,5012,TE,15,TEN,80,0,11,69,0,0,0,0,0,71.5,25.8,65.9,1,0,1,2,3,0
Deon Butler,5014,WR,13,SEA,183,0,1,182,0,0,0,0,0,60.4,62.4,66.2,0,0,0,0,1,0
Chase Coffman,5021,TE,6,CIN,20,0,6,14,0,0,0,0,0,70.6,74.3,58.5,0,0,0,0,0,0
Travis Beckum,5023,TE,16,NYG,133,0,10,123,0,0,0,0,0,58.8,36.1,64.0,0,0,1,1,1,0
Stephen McGee,5024,QB,2,DAL,106,61,0,45,0,0,0,0,0,58.4,,60.9,0,0,0,0,1,0
Mike Thomas,5030,WR,16,JAX,277,0,0,277,0,0,0,0,0,73.9,,75.8,0,0,0,0,2,0
Brian Hartline,5031,WR,12,MIA,194,0,0,194,0,0,0,0,0,69.8,,70.4,0,0,0,0,0,0
T.J. Lang,5032,T,7,GB,63,0,33,30,22,37,0,0,0,63.8,74.7,58.0,0,0,2,2,0,0
Mike Goodson,5034,HB,16,CAR,71,0,66,5,0,0,0,0,0,62.1,48.7,60.0,3,1,2,6,0,0
Shawn Nelson,5045,TE,5,BUF,30,0,7,23,0,0,0,0,0,48.5,74.4,58.7,0,0,0,0,0,0
Rich Ohrnberger,5047,G,2,NE,48,0,13,35,0,21,0,29,0,52.0,80.6,55.4,0,0,0,0,1,0
Louis Murphy Jr.,5048,WR,14,OAK,256,0,1,255,0,0,0,0,0,60.8,66.1,69.1,0,0,0,0,3,0
Austin Collie,5051,WR,9,IND,114,0,1,113,0,0,0,0,0,77.4,66.1,89.1,0,0,0,0,0,0
Tony Fiammetta,5052,FB,14,CAR,204,0,15,189,0,0,0,0,0,71.0,28.4,73.4,1,1,0,2,0,0
Tyronne Green,5057,G,12,SD,598,0,316,282,8,65,0,545,0,57.8,44.2,61.5,2,4,17,23,1,0
Gartrell Johnson,5058,HB,7,ATL,13,0,5,8,0,0,0,0,0,51.4,76.5,57.4,0,0,0,0,0,0
Johnny Knox,5064,WR,16,CHI,301,0,0,301,0,0,0,0,0,71.8,,70.6,0,0,0,0,0,0
Kevin Huber,5066,P,1,CIN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Quinn Johnson,5069,FB,11,GB,177,0,45,132,0,0,0,0,0,73.7,86.7,64.1,0,0,0,0,0,0
James Casey,5076,TE,14,HST,76,0,6,70,0,0,0,0,0,64.9,73.7,70.9,0,0,0,0,0,0
John Nalbone,5085,TE,2,MIA,32,0,2,30,0,0,0,0,0,62.5,41.7,63.2,0,0,0,0,0,0
Jamon Meredith,5086,T,4,NYG,29,0,14,15,17,0,0,0,0,44.8,10.0,69.1,2,1,1,4,0,0
Javon Ringer,5097,HB,16,TEN,24,0,17,7,0,0,0,0,0,63.0,33.4,58.1,1,0,1,2,0,0
Morgan Trent,5103,CB,1,CIN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,0
Zach Miller,5104,TE,15,JAX,124,0,5,119,0,0,0,0,0,67.1,74.3,66.8,0,0,0,0,0,0
Bear Pascoe,5108,FB,14,NYG,343,0,37,306,0,0,0,0,1,67.8,75.5,73.1,0,0,1,1,4,1
Cedric Peerman,5109,HB,3,CIN,14,0,14,0,0,0,0,0,0,60.1,81.6,,0,0,0,0,0,0
Aaron Brown,5116,HB,5,DET,6,0,6,0,0,0,0,0,0,50.2,77.6,,0,0,0,0,0,0
Matt Slauson,5117,G,16,NYJ,1083,0,566,517,0,1104,0,0,0,70.7,62.3,72.3,6,8,15,29,7,0
Brandon Gibson,5118,WR,14,SL,307,0,1,306,0,0,0,0,0,66.8,67.4,61.7,0,0,0,0,3,0
James Davis,5119,HB,4,WAS,4,0,4,0,0,0,0,0,0,46.7,17.2,,0,1,1,2,0,0
Brandon Myers,5126,TE,15,OAK,110,0,25,85,5,0,0,0,5,59.0,80.1,69.0,0,0,0,0,0,0
Bernard Scott,5133,HB,14,CIN,27,0,25,2,0,0,0,0,0,69.2,55.9,78.7,1,1,1,3,1,0
Lydon Murtha,5152,T,7,MIA,227,0,134,93,11,0,0,0,220,60.5,66.1,55.9,1,2,7,10,3,1
Manuel Johnson,5153,WR,2,DAL,5,0,0,5,0,0,0,0,0,54.8,,89.2,0,0,0,0,0,0
Julian Edelman,5156,WR,15,NE,97,0,0,97,0,0,0,0,0,56.0,,83.2,0,0,0,0,0,0
Sammie Stroughter,5157,WR,12,TB,82,0,0,82,0,0,0,0,0,60.4,,74.4,0,0,0,0,0,0
Jake O'Connell,5161,TE,11,KC,85,0,25,60,0,0,0,0,0,76.1,55.5,84.3,0,1,0,1,1,0
Ryan Durand,5163,G,1,TEN,7,0,1,6,0,7,0,0,0,55.0,67.4,55.1,0,0,0,0,0,0
