player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
Rashad Jennings,5174,HB,10,JAX,92,0,84,8,0,0,0,0,0,59.6,67.0,59.0,2,1,1,4,0,0
Tiquan Underwood,5177,WR,14,TB,101,0,0,101,0,0,0,0,0,62.8,,67.8,0,0,0,0,1,0
Edwin Williams,5207,G,4,CHI,152,0,91,61,0,155,0,0,0,64.9,74.3,58.3,0,0,3,3,0,0
Chase Daniel,5214,QB,2,NO,10,3,0,7,0,0,0,0,0,65.0,,60.0,0,0,0,0,0,0
Will Ta'ufo'ou,5226,FB,5,JAX,36,0,1,35,0,0,0,0,0,58.3,28.1,63.9,0,0,1,1,0,0
Ramon Foster,5229,G,16,PIT,1010,0,613,397,0,154,0,841,30,70.1,79.4,62.4,2,2,13,17,4,2
Isaac Redman,5233,HB,14,PIT,76,0,66,10,0,0,0,0,0,75.4,83.6,58.1,0,0,1,1,0,0
Dallas Reynolds,5241,C,15,PHI,991,0,665,326,0,0,1020,0,0,68.2,65.0,68.0,2,10,14,26,1,0
Kahlil Bell,5243,HB,6,CHI,29,0,22,7,0,0,0,0,0,47.8,64.1,58.2,0,0,1,1,2,1
Roger Allen,5252,G,1,TB,1,0,1,0,0,0,0,1,0,60.0,68.4,,0,0,0,0,0,0
Brian Hoyer,5277,QB,2,ARZ,81,60,0,21,0,0,0,0,0,47.3,,60.0,0,0,0,0,1,0
Zach Potter,5302,TE,16,JAX,141,0,26,115,0,0,0,0,2,49.0,78.4,60.7,0,0,0,0,2,0
C.J. Davis,5334,C,2,DEN,10,0,0,10,0,0,7,3,0,57.0,,56.6,0,0,0,0,0,0
Brit Miller,5340,FB,9,SL,82,0,10,72,0,0,0,0,0,55.1,34.6,70.0,0,2,1,3,1,0
Garry Williams,5341,G,13,CAR,606,0,357,249,2,8,0,452,151,66.4,59.9,67.0,1,3,18,22,1,0
Chris Pressley,5347,FB,14,CIN,148,0,19,129,0,0,0,0,0,52.3,29.7,61.0,0,2,0,2,0,0
Jordan Norwood,5358,WR,2,CLV,14,0,0,14,0,0,0,0,0,73.9,,59.6,0,0,0,0,1,0
Charly Martin,5366,WR,4,SEA,30,0,0,30,0,0,0,0,0,58.3,,59.1,0,0,0,0,1,0
Kory Sperry,5369,TE,1,ARZ,5,0,1,4,0,0,0,0,0,49.7,67.4,59.4,0,0,0,0,0,0
Alex Boone,5372,G,16,SF,1004,0,537,467,47,0,0,984,0,81.3,72.0,81.8,4,5,11,20,3,0
Kevin Ogletree,5387,WR,15,DAL,89,0,0,89,0,0,0,0,0,64.9,,64.1,0,0,0,0,4,1
Evan Smith,5390,C,10,GB,462,0,264,198,0,318,147,0,0,71.0,58.8,75.8,2,3,5,10,5,0
Arian Foster,5398,HB,16,HST,94,0,82,12,0,0,0,0,0,72.5,57.2,57.2,0,4,7,11,0,0
Demar Dotson,5410,T,16,TB,986,0,610,376,2,0,0,0,1007,67.7,68.9,65.4,7,8,26,41,9,2
Jermey Parnell,5426,T,14,DAL,260,0,190,70,157,0,0,0,79,65.7,71.9,54.6,2,3,8,13,2,0
Darrel Young,5438,FB,16,WAS,235,0,29,206,0,0,0,0,0,74.4,78.7,70.9,0,0,1,1,1,0
Tom Crabtree,5458,TE,14,GB,263,0,52,211,0,0,0,0,0,58.6,66.0,57.1,1,0,1,2,3,0
Marcus Thigpen,5488,HB,4,MIA,10,0,0,10,0,0,0,0,0,59.7,,54.5,0,0,0,0,0,0
Tim Masthay,5510,P,1,GB,1,1,0,0,0,0,0,0,0,51.7,,,0,0,0,0,0,0
Curtis Brinkley,5514,HB,6,SD,18,0,11,7,0,0,0,0,0,56.5,80.5,60.6,0,0,0,0,0,0
Graham Harrell,5519,QB,4,GB,28,4,0,24,0,0,0,0,0,33.5,,60.0,0,0,0,0,0,0
Sam Bradford,5526,QB,16,SL,1019,638,0,381,0,0,0,0,0,70.4,,60.0,3,2,2,7,9,0
Trent Williams,5529,T,16,WAS,970,0,505,465,994,0,0,0,0,79.3,77.4,77.7,4,2,18,24,8,2
Russell Okung,5531,T,15,SEA,913,0,482,431,942,0,0,0,3,77.8,85.6,71.4,1,2,13,16,12,0
C.J. Spiller,5534,HB,16,BUF,106,0,81,25,0,0,0,0,0,91.7,59.0,72.4,2,3,5,10,0,0
Anthony Davis,5536,T,16,SF,1005,0,538,467,6,1,0,1,1024,76.5,69.2,80.2,8,4,28,40,4,0
Ryan Mathews,5537,HB,12,SD,42,0,29,13,0,0,0,0,0,73.3,72.0,59.4,1,1,1,3,0,0
Mike Iupati,5542,G,16,SF,980,0,529,451,1,1006,0,0,0,83.1,68.2,86.8,2,7,12,21,8,0
Maurkice Pouncey,5543,C,15,PIT,930,0,569,361,0,110,840,0,0,75.9,72.3,75.2,3,3,13,19,2,0
Jermaine Gresham,5546,TE,16,CIN,497,0,110,387,0,0,0,0,0,67.3,62.0,66.6,3,2,3,8,9,0
Demaryius Thomas,5547,WR,16,DEN,411,0,0,411,0,0,0,0,0,87.7,,80.3,0,0,0,0,1,0
Bryan Bulaga,5548,T,9,GB,577,0,388,189,0,0,0,1,586,62.9,61.6,62.6,4,3,20,27,5,1
Dez Bryant,5549,WR,16,DAL,237,0,0,237,0,0,0,0,0,76.5,49.9,54.3,0,0,1,1,4,0
Tim Tebow,5550,QB,12,NYJ,29,9,4,16,0,0,0,0,0,53.4,75.7,60.1,0,0,0,0,1,0
Rodger Saffold,5558,T,10,SL,600,0,370,230,617,2,0,0,0,77.3,82.1,68.8,2,5,9,16,7,1
Dexter McCluster,5561,WR,16,KC,173,0,1,172,0,0,0,0,0,62.0,35.5,69.5,0,1,0,1,1,0
Arrelious Benn,5564,WR,8,TB,21,0,0,21,0,0,0,0,0,57.8,,53.0,0,0,0,0,0,0
Rob Gronkowski,5567,TE,11,NE,389,0,76,313,0,0,0,0,0,91.1,71.3,90.2,0,1,2,3,4,0
Zane Beadles,5570,G,16,DEN,1142,0,650,492,0,1171,0,0,0,74.1,69.6,72.9,1,7,13,21,4,0
Toby Gerhart,5576,HB,16,MIN,58,0,42,16,0,0,0,0,0,55.2,60.4,65.2,1,0,3,4,0,0
Ben Tate,5583,HB,11,HST,26,0,18,8,0,0,0,0,0,80.9,66.3,59.2,0,1,0,1,0,0
Montario Hardesty,5584,HB,11,CLV,29,0,23,6,0,0,0,0,0,52.5,57.9,58.0,0,1,1,2,0,0
Golden Tate,5585,WR,15,SEA,312,1,0,311,0,0,0,0,0,81.2,,69.6,0,0,0,0,3,0
Vladimir Ducasse,5586,G,15,NYJ,274,0,163,111,0,273,0,11,0,73.6,64.6,75.9,2,1,6,9,1,0
Charles Brown,5589,T,4,NO,120,0,55,65,0,0,0,0,101,65.8,73.1,62.8,1,1,1,3,1,0
Jon Asamoah,5593,G,15,KC,989,0,531,458,0,0,0,1020,2,83.5,74.8,80.4,3,2,18,23,3,1
Jared Veldheer,5594,T,16,OAK,1078,0,702,376,1107,0,0,0,0,79.7,79.0,72.8,5,3,25,33,6,0
Ed Dickson,5595,TE,13,BLT,330,0,60,270,0,0,0,0,0,60.8,62.2,58.5,0,0,4,4,0,0
John Jerry,5598,G,16,MIA,1034,0,589,445,0,0,0,1054,0,64.5,71.4,59.2,2,3,15,20,3,0
Damian Williams,5601,WR,13,TEN,119,0,0,119,0,0,0,0,0,63.7,,63.6,0,0,0,0,1,0
Brandon LaFell,5602,WR,14,CAR,283,0,1,282,0,0,0,0,0,70.0,62.3,83.3,0,0,0,0,2,0
J.D. Walton,5604,C,4,DEN,248,0,159,89,0,0,256,0,0,75.4,84.1,72.3,0,0,1,1,1,0
Emmanuel Sanders,5606,WR,16,PIT,279,1,0,278,0,0,0,0,0,69.1,,75.4,0,0,0,0,1,0
Jordan Shipley,5608,WR,6,JAX,56,0,2,54,0,0,0,0,0,63.1,66.7,72.8,0,0,0,0,0,0
Colt McCoy,5609,QB,3,CLV,35,25,0,10,0,0,0,0,0,39.5,,60.0,1,0,0,1,1,0
Eric Decker,5611,WR,16,DEN,420,0,1,419,0,0,0,0,0,75.4,68.1,76.5,0,0,0,0,6,0
Andre Roberts,5612,WR,15,ARZ,210,0,1,209,0,0,0,0,0,61.6,67.6,61.9,0,0,0,0,3,0
Armanti Edwards,5613,WR,16,CAR,44,1,0,43,0,0,0,0,0,55.3,,68.4,0,0,0,0,0,0
Shawn Lauvao,5616,G,16,CLV,1031,0,641,390,0,0,0,1064,0,62.9,65.9,61.8,3,9,15,27,8,1
Tony Moeaki,5617,TE,15,KC,491,0,88,403,0,0,0,0,0,65.7,71.2,67.6,0,1,3,4,5,0
Jimmy Graham,5619,TE,15,NO,157,0,27,130,0,0,0,0,0,79.2,73.3,71.4,0,1,0,1,4,0
Mike Johnson,5622,G,15,ATL,103,0,28,75,0,0,0,7,10,82.7,78.8,69.6,0,0,0,0,0,0
Mardy Gilyard,5623,WR,3,NYJ,15,0,0,15,0,0,0,0,0,55.9,,78.4,0,0,0,0,0,0
Mike Williams,5625,WR,16,TB,302,1,0,301,0,0,0,0,0,78.8,,66.7,0,0,0,0,1,0
Bruce Campbell,5630,T,5,CAR,34,0,14,20,4,22,0,0,0,61.5,50.7,62.4,0,1,1,2,0,0
Marcus Easley,5631,WR,1,BUF,4,0,0,4,0,0,0,0,0,60.3,,60.5,0,0,0,0,0,0
Joe McKnight,5636,HB,13,NYJ,10,0,2,8,0,0,0,0,0,60.9,73.2,60.7,0,0,0,0,0,0
Aaron Hernandez,5637,TE,10,NE,231,0,24,207,0,0,0,0,5,68.6,73.6,61.4,0,0,1,1,6,0
Dennis Pitta,5638,TE,16,BLT,219,0,29,190,0,0,0,0,0,75.4,54.0,64.4,0,2,0,2,2,0
Joe Hawley,5641,C,4,ATL,18,0,6,12,0,0,1,0,0,33.3,78.1,63.0,0,0,0,0,0,0
Garrett Graham,5642,TE,15,HST,384,0,61,323,0,0,0,0,0,76.6,65.8,77.3,0,1,3,4,3,0
Clay Harbor,5648,TE,14,PHI,168,0,46,122,0,0,0,0,0,61.6,54.2,70.1,0,2,3,5,1,0
Michael Hoomanawanui,5655,TE,14,NE,227,0,54,173,0,0,0,0,0,78.2,79.4,77.4,1,0,0,1,0,0
John Conner,5662,FB,5,CIN,61,0,5,56,0,0,0,0,0,46.3,76.6,46.0,0,0,0,0,0,0
Mitch Petrus,5670,G,5,TEN,57,0,23,34,0,38,0,20,0,34.8,28.1,45.8,0,0,3,3,1,1
John Skelton,5678,QB,7,ARZ,313,225,0,88,0,0,0,0,0,35.1,,60.0,2,0,0,2,3,0
David Reed,5679,WR,3,BLT,38,0,0,38,0,0,0,0,0,63.5,,59.9,0,0,0,0,0,0
Riley Cooper,5682,WR,11,PHI,152,0,0,152,0,0,0,0,0,60.6,,71.3,0,0,0,0,1,0
Marshall Newhouse,5692,T,16,GB,1103,0,697,406,1128,0,0,0,0,66.5,72.0,53.0,8,6,32,46,5,1
Anthony Dixon,5696,HB,8,SF,8,0,2,6,0,0,0,0,0,68.2,39.8,56.8,0,0,1,1,0,0
Rusty Smith,5699,QB,1,TEN,7,6,0,1,0,0,0,0,0,52.8,,60.0,0,0,0,0,0,0
Sam Young,5702,T,11,BUF,332,0,191,141,0,0,0,53,283,63.4,72.9,56.9,1,3,4,8,1,0
Nate Byham,5705,TE,11,TB,121,0,24,97,0,0,0,0,0,89.5,78.3,77.9,0,0,0,0,0,0
Eric Olsen,5706,G,9,NO,172,0,52,120,0,0,0,2,4,70.7,53.9,71.0,0,1,6,7,2,1
Anthony McCoy,5708,TE,16,SEA,284,0,38,246,0,0,0,0,0,71.8,53.0,63.1,0,0,2,2,5,0
Shelley Smith,5710,G,8,SL,344,0,223,121,0,285,0,75,0,58.0,54.1,70.0,3,4,4,11,6,0
Jonathan Dwyer,5711,HB,13,PIT,69,0,58,11,0,0,0,0,0,69.7,86.1,60.4,0,0,1,1,0,0
Dezmon Briscoe,5714,WR,5,WAS,22,0,0,22,0,0,0,0,0,62.5,,60.5,0,0,0,0,0,0
James Starks,5716,HB,6,GB,12,0,9,3,0,0,0,0,0,60.2,25.0,60.0,0,0,2,2,0,0
Ramon Harewood,5717,G,6,BLT,341,0,222,119,0,351,0,0,0,68.5,49.9,74.4,1,2,12,15,0,0
Antonio Brown,5718,WR,13,PIT,193,2,0,191,0,0,0,0,0,79.6,,64.1,0,0,0,0,2,0
Trindon Holliday,5720,WR,4,DEN,2,0,0,2,0,0,0,0,0,66.0,,60.0,0,0,0,0,0,0
David Gettis,5721,WR,2,CAR,4,0,0,4,0,0,0,0,0,53.4,,60.2,0,0,0,0,0,0
Joe Webb III,5722,QB,1,MIN,2,0,0,2,0,0,0,0,0,59.0,,60.0,0,0,0,0,0,0
Ted Larsen,5728,C,14,TB,843,0,521,322,0,0,621,245,0,64.5,77.9,62.9,0,5,10,15,8,1
Kyle Williams,5729,WR,11,SF,88,0,0,88,0,0,0,0,0,60.3,,68.4,0,0,0,0,1,0
Thomas Welch,5731,T,2,BUF,7,0,1,6,0,0,0,0,0,87.1,67.6,79.2,0,0,0,0,0,0
J'Marcus Webb,5741,T,16,CHI,1046,0,595,451,1073,0,0,0,0,69.6,69.4,66.6,7,5,29,41,8,2
Dorin Dickerson,5750,FB,9,BUF,34,0,2,32,0,0,0,0,0,54.6,71.9,63.1,0,0,0,0,0,0
Selvish Capers,5754,G,2,NYG,8,0,1,7,0,8,0,0,0,55.6,69.4,55.7,0,0,0,0,0,0
Jim Dray,5756,TE,5,ARZ,25,0,1,24,0,0,0,0,0,73.8,70.4,66.8,0,0,0,0,0,0
Dedrick Epps,5758,TE,3,NYJ,29,0,2,27,0,0,0,0,0,27.4,20.9,50.1,0,1,1,2,0,0
Erik Lorig,5775,FB,16,TB,308,0,43,265,0,0,0,0,0,61.5,74.4,61.4,0,1,0,1,5,2
Michael Palmer,5784,TE,12,ATL,93,0,23,70,0,0,0,0,0,59.3,74.2,60.9,0,0,1,1,0,0
Keiland Williams,5794,HB,3,WAS,3,0,3,0,0,0,0,0,0,53.7,76.2,,0,0,0,0,0,0
Logan Paulsen,5795,TE,16,WAS,410,0,76,334,0,0,0,0,3,70.3,40.9,80.8,2,1,7,10,6,0
Joique Bell,5797,HB,16,DET,48,0,42,6,0,0,0,0,0,72.6,70.7,58.6,0,1,1,2,2,0
Thaddeus Lewis,5817,QB,1,CLV,62,37,0,25,0,0,0,0,0,62.2,,60.0,0,0,0,0,0,0
Keith Toston,5821,HB,1,JAX,8,0,6,2,0,0,0,0,0,67.7,62.4,60.0,1,0,0,1,0,0
Jim Cordle,5826,G,7,NYG,47,0,21,26,0,4,14,28,1,67.5,75.3,64.9,1,0,0,1,1,1
Victor Cruz,5827,WR,16,NYG,326,0,1,325,0,0,0,0,0,77.5,68.1,64.0,0,0,0,0,3,0
Austin Howard,5847,T,16,NYJ,1073,0,591,482,1,0,0,0,1092,73.0,60.5,81.1,10,10,31,51,4,1
Lemuel Jeanpierre,5853,C,4,SEA,39,0,12,27,0,0,41,0,0,77.1,44.7,78.9,0,0,0,0,0,0
Jeff Cumberland,5861,TE,15,NYJ,301,0,39,262,1,0,0,0,1,69.5,76.8,69.5,0,0,1,1,0,0
David Nelson,5862,WR,1,BUF,10,0,0,10,0,0,0,0,0,68.3,,59.2,0,0,0,0,0,0
LeGarrette Blount,5863,HB,13,TB,23,0,21,2,0,0,0,0,0,62.9,63.2,60.0,1,0,1,2,0,0
John Malecki,5867,G,1,PIT,31,0,15,16,0,0,0,30,0,54.1,81.1,48.7,0,0,0,0,0,0
Kevin Matthews,5868,G,7,TEN,213,0,140,73,0,74,81,65,0,60.4,38.4,67.8,1,2,2,5,2,0
Alfonso Smith,5877,HB,4,ARZ,7,0,7,0,0,0,0,0,0,66.2,77.6,,0,0,0,0,0,0
Marlon Moore,5887,WR,13,MIA,92,0,0,92,0,0,0,0,0,58.5,,57.8,0,0,0,0,0,0
Thomas Austin,5909,G,4,CAR,125,0,68,57,0,117,2,7,0,57.1,73.1,50.7,0,0,1,1,0,0
Alex Parsons,5921,C,2,OAK,120,0,81,39,0,0,74,49,0,51.9,45.6,52.4,0,2,4,6,0,0
Phil Costa,5925,C,3,DAL,121,0,60,61,0,0,126,0,0,78.2,82.1,74.7,0,0,1,1,0,0
Chris Gronkowski,5926,FB,11,DEN,35,0,2,33,0,0,0,0,0,54.9,71.9,50.8,0,0,0,0,0,0
Nick McDonald,5940,G,9,NE,246,0,129,117,0,30,6,200,0,65.2,57.3,64.7,1,3,4,8,0,0
Derek Hardman,5947,G,2,TB,36,0,31,5,0,20,0,17,0,60.5,65.9,55.3,0,2,1,3,1,0
Jeron Mastrud,5948,TE,12,MIA,92,0,10,82,0,0,0,0,0,67.8,74.6,65.9,0,0,0,0,0,0
Preston Parker,5950,WR,2,TB,15,0,0,15,0,0,0,0,0,54.2,,59.6,0,0,0,0,0,0
Jeff Linkenbach,5964,G,14,IND,771,0,473,298,0,413,0,0,361,59.1,54.6,59.7,4,8,28,40,2,1
Jeff Byers,5976,G,11,CAR,470,0,270,200,0,1,218,260,0,66.4,45.5,71.0,2,3,9,14,3,0
Kevin Haslam,5992,T,5,SD,278,0,171,107,212,0,0,0,82,59.2,59.7,60.2,3,2,10,15,2,0
Donald Jones,6000,WR,12,BUF,255,0,1,254,0,0,0,0,0,65.4,65.7,74.9,0,0,0,0,1,0
Chris Ivory,6007,HB,6,NO,6,0,2,4,0,0,0,0,0,90.3,73.2,59.3,0,0,0,0,0,0
Steve Maneri,6028,TE,13,KC,299,0,51,248,0,0,0,0,0,73.7,75.3,78.5,0,0,1,1,3,0
Mitch Unrein,6031,DI,6,DEN,7,0,1,6,0,0,0,0,0,78.0,66.5,72.7,0,0,0,0,1,0
Seyi Ajirotutu,6035,WR,3,SD,14,0,0,14,0,0,0,0,0,66.5,,90.0,0,0,0,0,0,0
Richard Brockel,6037,TE,10,CAR,63,0,9,54,0,0,0,0,0,75.3,79.1,71.2,0,0,0,0,0,0
Richard Goodman,6039,WR,4,SD,2,0,0,2,0,0,0,0,0,39.7,,60.0,0,0,0,0,0,0
Brandon Banks,6053,WR,8,WAS,23,0,0,23,0,0,0,0,0,60.9,,56.1,0,0,0,0,0,0
Danario Alexander,6106,WR,10,SD,152,1,0,151,0,0,0,0,0,78.9,,65.2,0,0,0,0,4,0
Tyler Clutts,6124,FB,7,HST,28,0,2,26,0,0,0,0,0,58.4,71.3,57.5,0,0,0,0,0,0
Andrew Hawkins,6125,WR,14,CIN,110,0,0,110,0,0,0,0,0,68.0,,65.5,0,0,0,0,1,0
Cam Newton,6153,QB,16,CAR,925,588,0,337,0,0,0,0,0,72.4,,61.2,4,0,1,5,3,0
A.J. Green,6156,WR,16,CIN,344,0,1,343,0,0,0,0,0,89.2,62.4,82.0,0,0,0,0,4,0
Patrick Peterson,6157,CB,7,ARZ,1,0,0,1,0,0,0,0,0,67.4,,60.0,0,0,0,0,4,1
Julio Jones,6158,WR,16,ATL,227,0,1,226,0,0,0,0,0,82.5,67.3,64.1,0,0,0,0,4,0
Jake Locker,6160,QB,11,TEN,580,387,0,193,0,0,0,0,0,70.8,,60.0,8,1,0,9,6,0
Tyron Smith,6161,T,15,DAL,950,0,615,335,979,0,0,0,0,70.4,64.9,79.1,3,4,36,43,11,0
Blaine Gabbert,6162,QB,10,JAX,506,335,0,171,0,0,0,0,0,58.3,,60.0,1,0,1,2,1,0
Christian Ponder,6164,QB,16,MIN,1011,582,0,429,0,0,0,0,0,57.0,,60.1,7,5,0,12,1,0
Mike Pouncey,6167,C,16,MIA,1032,0,589,443,0,0,1053,0,0,78.5,81.5,75.3,2,2,3,7,5,0
Nate Solder,6169,T,16,NE,1234,0,709,525,1240,0,0,0,0,77.8,70.7,77.4,4,9,28,41,4,2
Anthony Castonzo,6174,T,16,IND,1169,0,751,418,1189,0,0,0,0,77.6,66.2,84.2,9,11,35,55,4,1
Danny Watkins,6175,G,7,PHI,448,0,287,161,0,3,0,458,0,62.1,45.8,66.5,1,6,9,16,2,2
James Carpenter,6177,G,7,SEA,343,0,191,152,0,352,0,0,0,56.1,56.8,56.3,3,1,5,9,1,0
Jonathan Baldwin,6178,WR,15,KC,229,0,0,229,0,0,0,0,0,61.2,,68.4,0,0,0,0,1,1
Mark Ingram II,6180,HB,16,NO,34,0,26,8,0,0,0,0,0,77.6,38.8,56.9,1,1,3,5,1,0
Gabe Carimi,6181,T,16,CHI,915,0,521,394,0,0,0,189,743,66.5,48.6,83.3,7,9,32,48,11,1
Andy Dalton,6187,QB,16,CIN,996,622,0,374,0,0,0,0,0,64.5,,60.2,8,1,1,10,6,0
Colin Kaepernick,6188,QB,13,SF,487,270,1,216,0,0,0,0,0,73.6,61.3,60.4,1,0,0,1,5,0
Ryan Williams,6190,HB,5,ARZ,41,0,37,4,0,0,0,0,0,59.8,69.1,60.0,0,0,2,2,0,0
Kyle Rudolph,6195,TE,16,MIN,498,0,92,406,0,0,0,0,7,77.1,72.6,76.1,0,1,4,5,3,0
Titus Young,6196,WR,10,DET,179,0,0,179,0,0,0,0,0,58.6,,62.3,0,0,0,0,4,1
Orlando Franklin,6198,T,16,DEN,1132,0,647,485,0,0,0,0,1159,75.5,75.2,74.9,4,5,17,26,9,3
Lance Kendricks,6199,TE,16,SL,440,0,76,364,2,0,0,0,0,68.4,68.6,72.7,1,2,3,6,3,0
Stefen Wisniewski,6200,C,15,OAK,1007,0,648,359,0,0,1034,0,0,68.1,84.8,59.3,0,2,6,8,6,1
Rodney Hudson,6207,C,3,KC,183,0,110,73,0,0,185,0,0,77.0,85.2,71.6,0,0,1,1,0,0
Shane Vereen,6208,HB,13,NE,18,0,13,5,0,0,0,0,0,67.4,61.1,59.1,1,0,0,1,0,0
Mikel Leshoure,6209,HB,14,DET,74,0,56,18,0,0,0,0,0,69.1,80.2,61.9,0,1,1,2,0,0
Torrey Smith,6210,WR,16,BLT,352,0,0,352,0,0,0,0,0,74.6,,69.6,0,0,0,0,6,0
Greg Little,6211,WR,16,CLV,328,0,1,327,0,0,0,0,0,65.3,67.6,77.0,0,0,0,0,4,1
Daniel Thomas,6214,HB,12,MIA,85,0,67,18,0,0,0,0,0,56.5,57.5,57.4,2,1,4,7,0,0
Marcus Gilbert,6215,T,5,PIT,240,0,144,96,0,0,0,0,246,66.5,73.4,59.5,0,3,4,7,2,0
Randall Cobb,6216,WR,15,GB,171,0,1,170,0,0,0,0,0,82.9,65.8,66.7,0,0,0,0,0,0
Rob Housler,6221,TE,15,ARZ,219,0,28,191,0,0,0,0,0,62.1,73.0,62.4,0,0,1,1,3,1
DeMarco Murray,6223,HB,10,DAL,91,0,74,17,0,0,0,0,0,70.2,69.5,57.7,0,1,3,4,0,0
Stevan Ridley,6225,HB,16,NE,72,0,51,21,0,0,0,0,0,69.0,66.2,65.8,0,2,0,2,2,0
Ryan Mallett,6226,QB,4,NE,16,5,0,11,0,0,0,0,0,48.0,,60.0,0,0,0,0,0,0
John Moffitt,6227,G,8,SEA,405,0,193,212,0,255,0,163,0,67.5,68.4,65.4,0,3,4,7,4,0
Austin Pettis,6230,WR,14,SL,91,0,0,91,0,0,0,0,0,69.1,,70.1,0,0,0,0,1,0
Leonard Hankerson,6231,WR,16,WAS,261,0,1,260,0,0,0,0,0,74.7,62.3,69.0,0,0,0,0,2,0
Jerrel Jernigan,6235,WR,8,NYG,10,0,0,10,0,0,0,0,0,64.1,,60.1,0,0,0,0,0,0
Jah Reid,6237,G,9,BLT,568,0,318,250,0,576,0,5,0,63.3,68.1,64.3,1,2,13,16,4,0
Joe Barksdale,6244,T,2,SL,118,0,77,41,126,0,0,0,0,61.1,59.7,64.1,2,3,2,7,1,0
Alex Green,6248,HB,11,GB,94,0,81,13,0,0,0,0,0,62.1,80.7,56.6,0,1,1,2,0,0
Clint Boling,6253,G,16,CIN,1054,0,635,419,0,1082,0,0,0,69.4,73.9,63.8,6,2,12,20,1,0
Jordan Cameron,6254,TE,14,CLV,145,0,17,128,0,0,0,0,0,62.2,77.1,58.6,0,0,0,0,3,1
Luke Stocker,6256,TE,16,TB,379,0,101,278,0,0,0,0,0,77.3,65.5,84.8,0,1,5,6,2,0
Roy Helu,6257,HB,3,WAS,9,0,6,3,0,0,0,0,0,62.5,77.9,60.0,0,0,0,0,1,0
Kris Durham,6259,WR,4,DET,65,0,0,65,0,0,0,0,0,61.4,,67.9,0,0,0,0,0,0
Clyde Gates,6263,WR,11,NYJ,76,0,0,76,0,0,0,0,0,71.2,,72.7,0,0,0,0,0,0
Greg Salas,6264,WR,1,PHI,3,0,0,3,0,0,0,0,0,55.7,,60.0,0,0,0,0,0,0
Cecil Shorts,6266,WR,14,JAX,198,0,0,198,0,0,0,0,0,75.3,,60.5,0,0,0,0,3,0
Kendall Hunter,6267,HB,11,SF,39,1,21,17,0,0,0,0,0,81.8,57.5,66.9,2,0,2,4,0,0
James Brewer,6269,T,5,NYG,34,0,11,23,0,0,0,17,10,73.1,79.2,68.9,0,0,0,0,0,0
Delone Carter,6271,HB,8,IND,13,0,12,1,0,0,0,0,0,72.6,59.5,60.0,0,0,1,1,0,0
Chris Hairston,6274,T,12,BUF,568,0,336,232,212,0,0,0,371,73.9,67.2,78.9,2,4,16,22,5,0
Tandon Doss,6275,WR,14,BLT,42,0,0,42,0,0,0,0,0,57.8,,60.1,0,0,0,0,0,0
Owen Marecic,6276,FB,8,CLV,79,0,25,54,0,0,0,0,0,41.2,70.7,64.2,0,1,0,1,0,0
Taiwan Jones,6277,HB,4,OAK,4,0,2,2,0,0,0,0,0,58.8,15.0,60.0,0,0,1,1,0,0
Bilal Powell,6278,HB,14,NYJ,101,0,90,11,0,0,0,0,0,64.7,75.8,59.4,1,0,3,4,0,0
Julius Thomas,6281,TE,2,DEN,2,0,0,2,0,0,0,0,0,60.0,,59.7,0,0,0,0,0,0
Jamie Harper,6282,HB,10,TEN,13,0,10,3,0,0,0,0,0,64.5,42.6,59.7,1,0,1,2,0,0
Kealoha Pilares,6284,WR,7,CAR,10,0,0,10,0,0,0,0,0,77.4,,91.4,0,0,0,0,0,0
Johnny White,6285,HB,3,GB,1,0,0,1,0,0,0,0,0,60.9,,60.0,0,0,0,0,0,0
Anthony Sherman,6288,FB,13,ARZ,165,0,54,111,0,0,0,0,0,61.2,60.1,65.2,1,0,4,5,1,0
Marcus Cannon,6290,T,10,NE,175,0,68,107,12,0,0,13,145,67.7,69.0,63.7,1,1,3,5,0,0
D.J. Williams Jr.,6293,TE,13,GB,159,0,25,134,0,0,0,0,1,64.9,80.6,72.3,0,0,0,0,0,0
Jacquizz Rodgers,6297,HB,16,ATL,89,0,72,17,0,0,0,0,0,69.3,72.2,71.5,0,1,3,4,1,1
Denarius Moore,6300,WR,15,OAK,272,0,0,272,0,0,0,0,0,68.6,,68.1,0,0,0,0,0,0
Dion Lewis,6301,HB,7,PHI,13,0,13,0,0,0,0,0,0,75.2,81.7,,0,0,0,0,0,0
Jason Pinkston,6302,G,6,CLV,332,0,230,102,0,342,0,0,0,70.2,65.5,69.1,0,3,3,6,0,0
T.J. Yates,6304,QB,4,HST,21,11,0,10,0,0,0,0,0,30.6,,60.0,0,0,0,0,0,0
Jeremy Kerley,6305,WR,16,NYJ,190,1,0,189,0,0,0,0,0,67.5,,59.0,0,0,0,0,0,0
Niles Paul,6307,TE,16,WAS,137,0,16,121,0,0,0,0,1,61.1,33.1,66.5,1,0,0,1,4,0
Lee Smith,6311,TE,16,BUF,267,0,78,189,0,0,0,0,0,75.6,71.3,72.4,0,0,2,2,5,0
