player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
Lane Taylor,8365,G,2,GB,114,0,70,44,0,119,0,0,0,59.2,75.5,51.8,1,1,2,4,1,1
Chris Banjo,8419,S,2,ARZ,2,0,1,1,0,0,0,0,0,60.0,63.8,60.0,0,0,0,0,0,0
Zach Line,8420,FB,12,NO,137,0,25,112,0,0,0,0,0,62.2,83.7,60.8,1,0,0,1,0,0
Cody Davis,8458,S,2,JAX,1,0,1,0,0,0,0,0,0,74.0,63.8,,0,0,0,0,0,0
Jordan Dangerfield,8468,S,2,PIT,2,0,0,2,0,0,0,0,0,60.0,,60.8,0,0,0,0,0,0
Brynden Trawick,8471,S,2,BLT,2,0,0,2,0,0,0,0,0,60.0,,59.6,0,0,0,0,0,0
Deon Lacey,8512,LB,3,MIA,2,0,0,2,0,0,0,0,0,53.5,,60.0,0,0,0,0,0,0
Jack Doyle,8520,TE,16,IND,404,0,36,368,1,0,0,0,0,69.2,78.3,68.2,0,0,1,1,4,0
Demetrius Harris,8524,TE,15,CLV,302,0,72,230,1,0,0,0,0,45.3,64.6,47.1,1,1,3,5,5,1
Darren Fells,8549,TE,15,HST,407,0,81,326,0,0,0,0,0,60.1,66.6,50.8,1,0,7,8,4,0
James Winchester,8580,LS,2,KC,2,0,2,0,0,0,0,0,0,60.0,98.1,,0,0,0,0,0,0
Greg Robinson,8637,T,14,CLV,860,0,535,325,882,0,0,1,0,66.9,69.3,62.8,4,5,17,26,11,2
Blake Bortles,8638,QB,3,LA,9,2,0,7,0,0,0,0,0,48.5,,60.0,0,0,0,0,0,0
Sammy Watkins,8639,WR,14,KC,228,0,5,223,0,0,0,0,0,66.5,80.8,80.1,0,0,0,0,3,1
Jake Matthews,8641,T,16,ATL,1163,0,808,355,1198,1,0,0,0,79.7,84.9,64.2,8,3,17,28,7,0
Mike Evans,8642,WR,13,TB,255,0,1,254,0,0,0,0,0,85.7,69.6,69.6,0,0,0,0,2,0
Eric Ebron,8645,TE,11,IND,100,0,8,92,0,0,0,0,0,71.1,59.4,67.4,0,0,1,1,1,1
Taylor Lewan,8646,T,12,TEN,711,0,411,300,734,0,0,0,0,73.4,82.1,71.2,2,3,6,11,10,0
Odell Beckham Jr.,8647,WR,16,CLV,361,2,0,359,0,0,0,0,0,68.7,,54.7,0,0,0,0,8,3
Zack Martin,8651,G,16,DAL,1114,0,680,434,0,0,0,1123,0,88.1,90.8,80.1,0,3,16,19,2,0
Ja'Wuan James,8654,T,3,DEN,63,0,39,24,0,0,0,0,63,55.7,74.1,41.7,0,0,0,0,0,0
Brandin Cooks,8655,WR,14,LA,213,0,1,212,0,0,0,0,0,68.1,62.4,56.5,0,0,0,0,1,0
Teddy Bridgewater,8667,QB,9,NO,383,236,0,147,0,0,0,0,0,73.0,,60.4,3,2,5,10,2,0
Xavier Su'a-Filo,8668,G,6,DAL,307,0,197,110,0,301,0,7,0,60.1,77.7,48.6,1,0,2,3,1,0
Joel Bitonio,8670,G,16,CLV,1039,0,652,387,0,1072,0,1,1,74.2,86.0,65.0,3,1,13,17,3,0
Derek Carr,8671,QB,16,OAK,983,578,0,405,0,0,0,0,0,79.9,,60.0,8,0,7,15,4,0
Marqise Lee,8674,WR,6,JAX,70,0,0,70,0,0,0,0,0,67.7,,75.6,0,0,0,0,0,0
Jordan Matthews,8677,WR,3,SF,35,0,0,35,0,0,0,0,0,52.8,,57.4,0,0,0,0,0,0
Weston Richburg,8678,C,13,SF,835,0,440,395,0,0,858,0,0,62.5,75.1,57.3,1,1,12,14,4,0
Paul Richardson Jr.,8680,WR,10,WAS,120,0,0,120,0,0,0,0,0,59.6,,61.5,0,0,0,0,0,0
Davante Adams,8688,WR,12,GB,221,0,0,221,0,0,0,0,0,83.5,,53.3,0,0,0,0,4,1
Cody Latimer,8691,WR,15,NYG,102,0,0,102,0,0,0,0,0,68.4,,72.0,0,0,0,0,3,1
Carlos Hyde,8692,HB,16,HST,54,0,23,31,0,0,0,0,0,74.2,46.3,67.7,0,1,3,4,0,0
Allen Robinson II,8696,WR,16,CHI,334,0,2,332,0,0,0,0,0,80.8,65.1,59.3,0,0,0,0,4,1
Jimmy Garoppolo,8697,QB,16,SF,1019,565,2,452,0,0,0,0,0,78.2,72.2,60.1,6,2,4,12,3,0
Jarvis Landry,8698,WR,16,CLV,346,0,0,346,0,0,0,0,0,78.2,,53.0,0,0,0,0,6,1
Justin Britt,8699,C,8,SEA,504,0,299,205,0,0,513,0,0,62.0,45.7,66.2,2,4,6,12,1,0
Morgan Moses,8701,T,16,WAS,858,0,542,316,0,0,0,0,884,65.2,69.5,60.8,5,7,25,37,11,2
Billy Turner,8702,G,16,GB,1076,0,686,390,2,1,0,1102,1,64.8,57.5,65.3,6,6,33,45,2,1
Spencer Long,8713,G,7,BUF,173,0,93,80,0,5,0,176,0,56.8,66.4,51.6,1,1,6,8,0,0
Gabe Jackson,8716,G,11,OAK,707,0,412,295,0,0,0,717,0,61.8,75.6,53.6,5,1,9,15,4,0
Donte Moncrief,8725,WR,8,CAR,37,0,0,37,0,0,0,0,0,45.6,,45.5,0,0,0,0,1,0
John Brown,8726,WR,15,BUF,341,2,0,339,0,0,0,0,0,75.8,,57.3,0,0,0,0,0,0
Trai Turner,8727,G,13,CAR,888,0,618,270,0,0,0,900,0,63.9,65.1,58.4,6,4,20,30,3,0
Brandon Linder,8728,C,16,JAX,1083,0,735,348,0,0,1105,0,0,75.7,80.9,72.8,0,0,12,12,13,2
Michael Schofield III,8730,G,16,LAC,1057,0,688,369,0,0,0,1077,0,63.6,76.9,50.3,1,7,18,26,1,0
Richard Rodgers,8733,TE,1,PHI,3,0,1,2,0,0,0,0,0,70.5,66.3,69.7,0,0,0,0,0,0
Devonta Freeman,8738,HB,14,ATL,105,0,89,16,0,0,0,0,0,60.8,67.8,60.4,1,0,7,8,1,1
Logan Thomas,8755,TE,16,DET,162,0,32,130,0,0,0,0,0,55.1,61.7,50.2,1,0,3,4,3,0
De'Anthony Thomas,8759,WR,6,BLT,5,0,0,5,0,0,0,0,0,48.1,,57.4,0,0,0,0,0,0
Walt Aikens,8760,S,3,MIA,2,0,0,2,0,0,0,0,0,57.0,,60.0,0,0,0,0,0,0
James White,8765,HB,15,NE,59,1,45,13,0,0,0,0,0,76.1,70.4,59.5,0,1,2,3,1,0
Nevin Lawson,8768,CB,1,OAK,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,4,0
Dakota Dozier,8772,G,11,MIN,360,0,201,159,0,70,31,263,0,51.4,47.4,51.4,2,4,12,18,2,0
Cameron Fleming,8775,T,9,DAL,258,0,154,104,241,0,0,0,12,59.4,66.0,52.0,2,3,8,13,4,1
Ryan Grant,8777,WR,2,GB,31,0,0,31,0,0,0,0,0,47.6,,43.6,0,0,0,0,2,0
Corey Linsley,8796,C,16,GB,950,0,607,343,0,0,978,0,0,69.8,71.3,67.2,5,2,13,20,2,0
A.J. McCarron,8799,QB,2,HST,69,47,0,22,0,0,0,0,0,58.8,,60.0,0,1,2,3,0,0
Jon Halapio,8814,C,15,NYG,980,0,661,319,0,0,995,0,0,56.3,56.1,55.1,2,10,14,26,5,2
David Fales,8818,QB,2,NYJ,8,1,0,7,0,0,0,0,0,58.5,,60.0,0,0,0,0,0,0
T.J. Jones,8824,WR,3,NYG,13,0,0,13,0,0,0,0,0,57.4,,60.1,0,0,0,0,1,0
Zach Fulton,8828,G,15,HST,955,0,593,362,0,0,0,985,0,52.2,73.9,43.9,1,1,26,28,8,1
Laurent Duvernay-Tardif,8834,G,14,KC,899,0,592,307,0,0,0,913,0,57.2,70.5,48.5,2,1,17,20,3,1
Matt Paradis,8841,C,16,CAR,1094,0,731,363,0,0,1111,0,0,63.5,43.8,72.0,3,4,40,47,3,1
Quincy Enunwa,8843,WR,1,NYJ,17,0,0,17,0,0,0,0,0,55.7,,82.6,0,0,0,0,1,0
Garrett Gilbert,8848,QB,5,CLV,5,3,0,2,0,0,0,0,0,48.9,,60.0,0,0,0,0,0,0
Seantrel Henderson,8871,T,2,HST,65,0,42,23,0,0,0,0,68,41.7,58.6,27.6,0,0,3,3,2,1
Charles Leno Jr.,8880,T,16,CHI,1066,0,691,375,1085,0,0,0,0,58.6,71.6,47.5,5,8,27,40,13,1
Bennie Fowler,8914,WR,8,NYG,86,0,0,86,0,0,0,0,0,60.6,,61.9,0,0,0,0,3,0
Brent Qvale,8921,G,2,NYJ,77,0,40,37,0,67,0,0,0,54.9,74.0,48.6,0,1,1,2,0,0
Allen Hurns,8931,WR,14,MIA,115,0,0,115,0,0,0,0,0,57.0,,49.1,0,0,0,0,0,0
Albert Wilson,8943,WR,13,MIA,99,3,0,96,0,0,0,0,0,62.3,,48.0,0,0,0,0,1,0
Scott Simonson,8954,TE,5,NYG,50,0,5,45,1,0,0,0,0,51.7,75.9,53.8,0,0,0,0,1,0
Casey Kreiter,8959,LS,1,DEN,1,0,1,0,0,0,0,0,0,60.0,60.8,,0,0,0,0,0,0
Josh Wells,8968,T,9,TB,203,0,128,75,85,0,0,0,88,39.0,51.3,40.0,3,1,10,14,4,0
Bryan Witzmann,8995,TE,2,CAR,6,0,1,5,0,0,0,0,0,59.3,67.4,58.6,0,0,0,0,0,0
Willie Snead IV,8999,WR,16,BLT,348,0,0,348,0,0,0,0,0,61.0,,62.0,0,0,0,0,3,0
James Hurst,9001,T,12,BLT,194,0,74,120,170,0,0,16,0,68.0,78.0,59.4,1,1,2,4,1,0
Taylor Gabriel,9002,WR,9,CHI,129,0,1,128,0,0,0,0,0,62.0,62.4,61.6,0,0,0,0,1,0
Cornelius Lucas,9025,T,14,CHI,507,0,297,210,2,0,0,0,472,72.2,74.9,62.6,1,1,10,12,0,0
Cody Parkey,9030,,1,TEN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Michael Ola,9032,TE,1,NO,10,0,1,9,0,0,0,0,0,70.0,70.2,65.5,0,0,0,0,0,0
Senorise Perry,9035,HB,1,BUF,2,0,1,1,0,0,0,0,0,65.9,73.0,60.0,0,0,0,0,0,0
Josh Andrews,9068,C,4,IND,61,0,31,30,0,1,59,0,0,57.6,49.9,58.6,0,0,4,4,0,0
Seth Roberts,9079,WR,16,BLT,243,0,0,243,0,0,0,0,0,63.5,,70.6,0,0,0,0,3,2
Alejandro Villanueva,9091,T,16,PIT,995,0,606,389,1017,0,0,0,0,74.0,80.4,59.8,2,6,28,36,10,3
Xavier Grimble,9092,TE,3,PIT,32,0,5,27,0,0,0,0,0,43.8,75.6,47.1,0,0,0,0,0,0
Andrew Norwell,9126,G,16,JAX,1088,0,736,352,0,1109,0,0,0,65.5,74.2,62.3,3,5,20,28,8,2
Jonotthan Harrison,9132,C,14,NYJ,679,0,416,263,0,0,681,0,0,51.4,56.3,47.7,0,5,15,20,3,1
Tyler Ott,9174,LS,1,SEA,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
David Fluellen,9184,HB,1,TEN,4,0,1,3,0,0,0,0,0,49.0,62.7,46.1,0,0,0,0,0,0
Trey Burton,9185,TE,8,CHI,97,0,16,81,3,0,0,0,0,49.2,56.5,59.7,0,0,1,1,1,0
Damien Williams,9205,HB,11,KC,39,0,33,6,0,0,0,0,0,65.7,55.7,60.3,0,0,2,2,2,1
Cameron Brate,9207,TE,16,TB,122,0,9,113,0,0,0,0,0,66.3,56.6,59.1,0,0,1,1,1,1
Ryan Groy,9221,C,8,LAC,36,0,6,30,0,0,13,0,1,65.9,78.9,65.2,0,0,0,0,1,0
Justin McCray,9234,T,14,CLV,319,0,198,121,140,0,0,46,118,51.0,42.0,65.0,3,1,12,16,4,0
Tyler Shatley,9257,C,3,JAX,4,0,0,4,0,0,4,0,0,60.0,,60.0,0,0,0,0,0,0
James Ferentz,9258,C,8,NE,203,0,122,81,0,10,110,83,0,59.4,42.1,64.1,1,0,9,10,0,0
Trey Hopkins,9276,C,16,CIN,1097,0,720,377,0,0,1131,0,0,62.4,71.5,57.1,4,3,20,27,2,0
Michael Palardy,9277,P,2,CAR,2,1,0,1,0,0,0,0,0,72.6,,60.0,0,0,0,0,0,0
Matt Feiler,9289,T,16,PIT,995,0,606,389,0,74,0,0,946,75.2,80.7,65.0,4,2,19,25,3,0
Keith Smith,9302,FB,16,ATL,133,0,18,115,0,0,0,0,0,58.2,48.5,56.9,0,1,1,2,0,0
Tyler Larsen,9304,C,4,CAR,28,0,14,14,0,0,19,7,0,63.3,79.9,68.9,0,0,0,0,1,0
Jerome Cunningham,9400,TE,2,WAS,25,0,2,23,0,0,0,0,0,64.5,72.6,65.4,0,0,0,0,0,0
Jameis Winston,9434,QB,16,TB,1102,747,0,355,0,0,0,0,0,68.4,,60.2,13,6,16,35,8,0
Marcus Mariota,9435,QB,7,TEN,346,214,0,132,0,0,0,0,0,64.1,,60.6,4,3,5,12,3,0
Amari Cooper,9437,WR,16,DAL,295,0,0,295,0,0,0,0,0,84.1,,65.8,0,0,0,0,7,1
Brandon Scherff,9438,G,11,WAS,643,0,394,249,0,0,0,661,0,75.0,72.0,76.3,1,0,9,10,9,1
Ereck Flowers,9442,G,16,WAS,937,0,588,349,0,964,0,0,0,64.2,69.0,60.1,2,2,20,24,5,1
Todd Gurley II,9443,HB,15,LA,145,0,115,30,0,0,0,0,0,67.0,70.6,45.2,0,1,9,10,0,0
Andrus Peat,9446,G,10,NO,575,0,350,225,6,580,0,0,0,49.5,57.6,47.9,3,2,12,17,3,0
DeVante Parker,9447,WR,16,MIA,230,0,0,230,0,0,0,0,0,79.2,,42.2,0,0,0,0,1,0
Melvin Gordon III,9448,HB,12,LAC,36,0,15,21,0,0,0,0,0,66.0,47.0,59.3,0,2,0,2,1,0
Arik Armstead,9450,ED,1,SF,1,0,1,0,0,0,0,0,0,60.0,63.8,,0,0,0,0,2,1
Cam Erving,9452,T,11,KC,589,0,410,179,593,0,0,0,3,44.8,54.5,35.4,5,5,16,26,7,3
Nelson Agholor,9453,WR,11,PHI,250,0,0,250,0,0,0,0,0,54.4,,51.1,0,0,0,0,1,1
Cedric Ogbuehi,9454,T,12,JAX,155,0,65,90,98,0,0,0,0,67.0,61.8,64.9,0,0,3,3,0,0
D.J. Humphries,9457,T,16,ARZ,1046,0,677,369,1060,1,0,0,0,64.5,76.3,52.3,2,1,27,30,13,1
Breshad Perriman,9459,WR,14,TB,171,0,0,171,0,0,0,0,0,72.8,,57.2,0,0,0,0,2,0
Laken Tomlinson,9461,G,16,SF,1061,0,567,494,0,1089,0,0,0,64.7,69.3,61.2,3,4,20,27,5,1
Phillip Dorsett,9462,WR,14,NE,167,0,1,166,0,0,0,0,0,66.9,65.7,60.0,0,0,0,0,0,0
Stephone Anthony,9464,LB,2,NO,2,0,2,0,0,0,0,0,0,60.0,78.1,,0,0,0,0,0,0
Donovan Smith,9467,T,15,TB,1055,0,702,353,1073,0,0,0,0,70.8,77.4,58.9,5,7,22,34,9,3
Mario Edwards Jr.,9468,ED,1,NO,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
T.J. Yeldon,9469,HB,6,BUF,28,0,16,12,0,0,0,0,0,58.1,43.5,59.7,0,0,2,2,0,0
Devin Smith,9470,WR,4,DAL,61,0,0,61,0,0,0,0,0,63.7,,48.9,0,0,0,0,0,0
Devin Funchess,9474,WR,1,IND,15,0,0,15,0,0,0,0,0,68.9,,60.6,0,0,0,0,0,0
Mitch Morse,9482,C,16,BUF,909,0,546,363,0,0,935,0,0,66.4,71.1,62.6,1,1,13,15,9,6
Ameer Abdullah,9487,HB,16,MIN,22,0,14,8,0,0,0,0,0,59.5,87.2,60.0,0,0,0,0,0,0
Maxx Williams,9488,TE,16,ARZ,309,0,61,248,1,0,0,0,1,79.1,82.1,84.7,0,0,2,2,1,0
Rob Havenstein,9490,T,9,LA,616,0,397,219,0,0,0,0,638,50.9,51.1,53.8,5,4,24,33,8,0
Ty Sambrailo,9492,T,10,ATL,95,0,62,33,1,0,0,10,63,55.1,48.0,54.4,0,0,5,5,1,0
Ali Marpet,9494,G,16,TB,1139,0,751,388,0,1159,0,0,0,72.3,80.6,65.2,2,8,13,23,5,1
Jordan Richards,9497,S,1,BLT,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
A.J. Cann,9500,G,16,JAX,775,0,519,256,0,0,0,792,0,54.8,50.6,55.1,3,1,27,31,2,0
Clive Walford,9501,TE,7,MIA,63,0,10,53,0,0,0,0,0,57.9,57.2,67.8,0,1,0,1,0,0
Tyler Lockett,9502,WR,16,SEA,375,0,0,375,0,0,0,0,0,77.2,,57.7,0,0,0,0,2,0
Hroniss Grasu,9504,C,1,BLT,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Jamon Brown,9505,G,10,ATL,587,0,402,185,0,0,0,602,0,53.2,57.7,50.5,0,5,14,19,6,1
Tevin Coleman,9506,HB,14,SF,61,0,42,19,0,0,0,0,0,69.5,63.4,70.1,1,1,1,3,1,1
Chris Conley,9509,WR,16,JAX,236,0,2,234,0,0,0,0,0,62.7,67.9,62.9,0,0,0,0,2,0
Duke Johnson Jr.,9510,HB,16,HST,59,0,44,15,0,0,0,0,0,74.2,57.9,69.5,0,0,4,4,1,0
John Miller,9514,G,13,CIN,779,0,482,297,0,0,0,799,0,58.6,58.2,55.3,2,3,14,19,3,0
Tyler Kroft,9518,TE,11,BUF,130,0,37,93,0,0,0,0,0,54.7,73.8,66.5,0,0,1,1,3,0
David Johnson,9519,HB,13,ARZ,94,0,54,40,0,0,0,0,0,72.2,64.3,54.0,2,1,1,4,0,0
Sean Mannion,9522,QB,3,MIN,48,22,0,26,0,0,0,0,0,78.7,,60.0,0,0,0,0,0,0
Jeff Heuerman,9525,TE,14,DEN,243,0,43,200,0,0,0,0,0,61.5,72.2,58.4,0,0,2,2,0,0
Ty Montgomery,9527,HB,16,NYJ,34,0,11,23,0,0,0,0,0,58.5,20.1,89.7,0,0,1,1,0,0
Daryl Williams,9535,G,16,CAR,838,0,570,268,173,412,0,218,45,56.1,64.7,46.2,12,2,21,35,2,1
Jamison Crowder,9538,WR,16,NYJ,233,0,0,233,0,0,0,0,0,72.4,,41.3,0,0,0,0,1,0
Justin Hardy,9540,WR,16,ATL,80,0,1,79,0,0,0,0,0,67.3,69.2,64.7,0,0,0,0,0,0
Jamil Douglas,9547,G,9,TEN,388,0,238,150,0,63,76,260,0,59.0,45.3,64.1,3,6,7,16,2,0
Blake Bell,9550,TE,15,KC,266,0,79,187,0,0,0,0,1,50.1,66.4,61.5,1,0,2,3,3,2
Javorius Allen,9558,HB,5,NYG,8,0,6,2,0,0,0,0,0,71.8,82.9,60.0,0,0,0,0,0,0
Mike Davis,9559,HB,7,CAR,23,0,18,5,0,0,0,0,0,53.6,61.4,59.7,1,0,0,1,0,0
Jon Feliciano,9561,G,16,BUF,947,0,562,385,0,0,110,868,0,64.1,66.6,63.2,4,4,12,20,5,0
Shaq Mason,9564,G,15,NE,1067,0,654,413,0,0,0,1078,0,73.0,72.4,69.8,2,3,26,31,4,0
Mark Glowinski,9567,G,16,IND,1076,0,621,455,0,0,0,1094,0,60.5,56.9,64.9,3,13,26,42,10,0
MyCole Pruitt,9576,TE,16,TEN,335,0,61,274,3,0,0,0,0,61.6,78.0,57.3,0,0,2,2,2,0
Stefon Diggs,9579,WR,15,MIN,316,2,0,314,0,0,0,0,0,78.8,,68.6,0,0,0,0,4,0
Brett Hundley,9580,QB,3,ARZ,35,15,0,20,0,0,0,0,0,80.4,,60.0,1,0,0,1,0,0
Jay Ajayi,9582,HB,3,PHI,1,0,1,0,0,0,0,0,0,57.1,73.1,,0,0,0,0,0,0
C.J. Uzomah,9590,TE,16,CIN,380,0,74,306,0,0,0,0,0,49.4,55.8,47.4,2,1,3,6,1,0
J.J. Nelson,9592,WR,2,OAK,17,0,0,17,0,0,0,0,0,57.1,,59.0,0,0,0,0,0,0
Jesse James,9593,TE,16,DET,309,0,86,223,0,0,0,0,1,53.7,48.3,54.6,2,2,4,8,2,0
Michael Burton,9601,FB,10,WAS,52,0,3,49,0,0,0,0,0,57.8,78.8,66.6,0,0,0,0,0,0
Nick Boyle,9604,TE,16,BLT,536,0,58,478,14,0,0,0,3,73.5,68.5,75.1,0,0,1,1,8,1
James O'Shaughnessy,9606,TE,5,JAX,87,0,11,76,0,0,0,0,0,62.5,77.8,49.2,0,0,0,0,0,0
Geremy Davis,9619,WR,6,LAC,28,0,1,27,0,0,0,0,0,58.2,65.6,58.2,0,0,0,0,0,0
Nick O'Leary,9627,TE,12,JAX,169,0,42,127,0,0,0,0,0,51.6,87.5,52.4,0,0,0,0,0,0
Darren Waller,9637,TE,16,OAK,429,0,66,363,0,0,0,0,0,83.2,57.5,58.2,1,1,2,4,1,0
Anthony Chickillo,9645,ED,2,PIT,2,0,0,2,0,0,0,0,0,60.0,,60.8,0,0,0,0,0,0
Austin Reiter,9655,C,16,KC,1045,0,693,352,0,0,1059,0,0,63.0,82.0,51.3,2,1,3,6,8,2
Jake Rodgers,9658,T,2,DEN,117,0,66,51,0,0,0,0,119,81.0,65.4,86.2,1,1,1,3,2,0
Bobby Hart,9659,T,16,CIN,1086,0,715,371,0,0,0,0,1120,57.7,68.7,46.3,6,3,29,38,8,1
Ben Koyack,9662,TE,11,JAX,189,0,37,152,0,0,0,0,0,55.7,78.7,59.6,0,0,2,2,1,1
Trent Brown,9677,T,11,OAK,582,0,326,256,0,0,0,0,595,69.1,77.8,63.4,1,1,9,11,5,1
Geoff Swaim,9679,TE,6,JAX,95,0,13,82,0,0,0,0,0,46.5,48.1,50.9,0,0,1,1,5,2
Trevor Siemian,9683,QB,1,NYJ,18,11,0,7,0,0,0,0,0,42.8,,60.1,0,0,0,0,1,0
Denzelle Good,9688,G,7,OAK,338,0,194,144,0,138,0,211,0,65.1,69.0,64.6,1,2,2,5,2,0
DeAndrew White,9697,WR,8,CAR,13,0,0,13,0,0,0,0,0,61.3,,58.7,0,0,0,0,0,0
La'el Collins,9719,T,15,DAL,1000,0,601,399,0,0,0,0,1008,86.0,75.2,88.6,2,4,20,26,5,2
Zach Zenner,9761,HB,3,MIA,9,0,7,2,0,0,0,0,0,46.5,46.8,60.0,0,0,1,1,0,0
Raheem Mostert,9783,HB,15,SF,66,0,40,26,0,0,0,0,0,75.5,54.9,67.4,1,0,3,4,0,0
Eric Tomlinson,9786,TE,8,OAK,102,0,13,89,0,0,0,0,0,62.7,50.7,66.1,0,0,1,1,1,0
Chris Reed,9830,G,5,CAR,104,0,67,37,0,0,0,94,0,70.3,63.7,71.7,1,0,1,2,2,0
Matt LaCosse,9840,TE,11,NE,262,0,43,219,0,0,0,0,0,54.0,58.2,59.6,0,3,1,4,0,0
DeAndre Carter,9859,WR,10,HST,77,0,0,77,0,0,0,0,0,60.0,,65.8,0,0,0,0,0,0
Nick Easton,9861,G,7,NO,409,0,245,164,0,419,0,0,0,49.3,51.6,53.3,1,3,8,12,3,1
B.J. Finney,9875,C,12,PIT,325,0,174,151,0,102,227,0,0,56.9,72.0,52.1,1,0,2,3,1,0
Jake Kumerow,9883,WR,14,GB,133,0,1,132,0,0,0,0,0,63.4,62.3,88.1,0,0,0,0,2,0
Matt Lengel,9884,TE,1,IND,3,0,1,2,0,0,0,0,0,57.5,66.3,60.0,0,0,0,0,0,0
Malcolm Brown,9902,HB,14,LA,46,0,28,18,0,0,0,0,0,64.4,61.2,67.5,0,1,2,3,0,0
Damiere Byrd,9964,WR,11,ARZ,128,0,0,128,0,0,0,0,0,64.4,,64.7,0,0,0,0,2,0
Jesse Davis,9989,T,15,MIA,975,0,696,279,131,0,0,0,852,58.9,59.6,53.6,4,5,33,42,4,1
Rick Lovato,10007,LS,1,PHI,1,0,1,0,0,0,0,0,0,60.0,63.8,,0,0,0,0,0,0
Kendall Lamm,10017,T,3,CLV,82,0,46,36,4,1,0,0,82,69.1,72.0,64.2,0,0,2,2,0,0
Greg Mancz,10019,G,4,HST,157,0,119,38,0,0,48,115,0,56.9,63.8,55.1,2,0,4,6,1,0
Darius Jennings,10038,WR,8,TEN,25,0,0,25,0,0,0,0,0,67.4,,73.8,0,0,0,0,0,0
Adam Humphries,10075,WR,12,TEN,90,0,2,88,0,0,0,0,0,69.6,69.4,47.9,0,0,0,0,0,0
Quinton Spain,10110,G,16,BUF,1063,0,633,430,0,1095,0,0,0,55.4,70.4,45.8,0,5,24,29,4,2
Josh Lambo,10133,K,1,JAX,1,0,1,0,0,0,0,0,0,60.0,60.9,,0,0,0,0,0,0
Daniel Brown,10144,TE,16,NYJ,186,0,31,155,1,0,0,0,0,49.2,62.2,45.9,2,0,0,2,1,0
Tyrell Williams,10154,WR,14,OAK,300,0,1,299,0,0,0,0,0,66.5,65.6,60.4,0,0,0,0,2,0
Chris Manhertz,10211,TE,15,CAR,298,0,108,190,6,0,0,0,4,62.2,61.7,63.4,2,1,3,6,2,0
Efe Obada,10235,ED,1,CAR,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
Roosevelt Nix,10269,FB,2,PIT,28,0,0,28,0,0,0,0,0,50.8,,48.9,0,0,0,0,0,0
Ross Travis,10320,TE,3,NYJ,4,0,0,4,0,0,0,0,0,56.0,,60.0,0,0,0,0,0,0
Jared Goff,10635,QB,16,LA,1074,709,0,365,0,0,0,0,0,72.4,,60.0,1,2,6,9,3,0
Carson Wentz,10636,QB,16,PHI,1115,718,0,397,0,0,0,0,0,75.6,,60.1,9,9,10,28,2,0
Ezekiel Elliott,10638,HB,16,DAL,143,0,106,37,0,0,0,0,0,77.2,50.8,71.2,0,1,12,13,3,0
Jalen Ramsey,10639,CB,1,LA,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,0
Ronnie Stanley,10640,T,14,BLT,938,0,470,468,930,0,0,0,0,87.2,93.3,75.3,0,1,5,6,5,1
Jack Conklin,10642,T,16,TEN,933,0,541,392,0,0,0,0,961,77.9,72.3,80.5,4,4,22,30,7,1
Laremy Tunsil,10647,T,14,HST,915,0,588,327,945,0,0,0,0,75.8,89.0,69.0,3,0,17,20,18,2
Taylor Decker,10650,T,15,DET,1017,0,653,364,1043,0,0,0,0,75.5,75.6,69.1,7,4,24,35,10,2
Ryan Kelly,10652,C,16,IND,1018,0,591,427,0,0,1035,0,0,73.0,70.4,74.6,1,5,15,21,6,1
Will Fuller V,10655,WR,11,HST,214,0,1,213,0,0,0,0,0,75.4,64.5,78.7,0,0,0,0,2,0
Josh Doctson,10656,WR,1,MIN,4,0,0,4,0,0,0,0,0,56.4,,59.5,0,0,0,0,0,0
Laquon Treadwell,10657,WR,13,MIN,86,0,0,86,0,0,0,0,0,71.3,,40.0,0,0,0,0,3,0
Germain Ifedi,10665,T,16,SEA,1107,0,660,447,0,0,0,0,1130,56.2,60.3,55.6,6,6,38,50,13,1
Hunter Henry,10669,TE,12,LAC,197,0,15,182,0,0,0,0,0,73.2,57.3,56.8,0,0,1,1,5,0
Sterling Shepard,10674,WR,10,NYG,181,0,1,180,0,0,0,0,0,75.8,67.1,75.2,0,0,0,0,2,1
Kamalei Correa,10676,ED,2,TEN,2,0,2,0,0,0,0,0,0,60.0,84.4,,0,0,0,0,3,1
Austin Johnson,10677,DI,1,TEN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Derrick Henry,10679,HB,15,TEN,76,1,48,27,0,0,0,0,0,76.2,61.5,60.7,1,1,4,6,3,0
